exit_idx,exit_date,entry_price,exit_price,return_pct,holding_days,exit_reason,symbol,signal_date,entry_date,rule_type,rule_name
105,2018-06-05,677.8390396012325,759.4536305570905,12.040408738315113,56,RSI_CROSS_BELOW_40,KHADIM,2018-03-13,2018-03-14,Exit C: RSI Exit,Daily RSI Cross < 40
107,2018-06-07,780.9526970867679,776.5617647224874,-0.5622533068469122,1,RSI_CROSS_BELOW_40,KHADIM,2018-06-05,2018-06-06,Exit C: RSI Exit,Daily RSI Cross < 40
137,2018-07-19,807.2669382340058,766.3960120582581,-5.06287626062797,28,RSI_CROSS_BELOW_40,KHADIM,2018-06-08,2018-06-11,Exit C: RSI Exit,Daily RSI Cross < 40
139,2018-07-23,762.5626107992277,767.6357828019411,0.6652794053718771,1,RSI_CROSS_BELOW_40,KHADIM,2018-07-19,2018-07-20,Exit C: RSI Exit,Daily RSI Cross < 40
1480,2023-12-29,365.91249999999997,350.37187500000005,-4.247087760051904,4,RSI_CROSS_BELOW_40,KHADIM,2023-12-21,2023-12-22,Exit C: RSI Exit,Daily RSI Cross < 40
1482,2024-01-02,360.8498872375488,357.105,-1.0377964272671352,1,RSI_CROSS_BELOW_40,KHADIM,2023-12-29,2024-01-01,Exit C: RSI Exit,Daily RSI Cross < 40
57,2018-03-26,764.0772528301153,735.4006814078756,-3.753098435534194,8,RSI_CROSS_BELOW_40,MAITHANALL,2018-03-13,2018-03-14,Exit C: RSI Exit,Daily RSI Cross < 40
81,2018-05-02,751.0971397910042,712.5113296762914,-5.137259626025129,20,RSI_CROSS_BELOW_40,MAITHANALL,2018-04-02,2018-04-03,Exit C: RSI Exit,Daily RSI Cross < 40
87,2018-05-10,746.477690457926,725.9324453312764,-2.7522919156560577,2,RSI_CROSS_BELOW_40,MAITHANALL,2018-05-07,2018-05-08,Exit C: RSI Exit,Daily RSI Cross < 40
90,2018-05-15,734.4675206570869,699.6418512156764,-4.741621441647126,1,RSI_CROSS_BELOW_40,MAITHANALL,2018-05-11,2018-05-14,Exit C: RSI Exit,Daily RSI Cross < 40
957,2021-11-18,950.2145653731778,944.5204012447023,-0.5992503520759329,38,RSI_CROSS_BELOW_40,MAITHANALL,2021-09-22,2021-09-23,Exit C: RSI Exit,Daily RSI Cross < 40
164,2018-08-29,181.11585311313843,269.427627894818,48.759825969797056,115,RSI_CROSS_BELOW_40,SEAMECLTD,2018-03-13,2018-03-14,Exit C: RSI Exit,Daily RSI Cross < 40
169,2018-09-05,283.51596555552425,261.407212716514,-7.798062728386437,4,RSI_CROSS_BELOW_40,SEAMECLTD,2018-08-29,2018-08-30,Exit C: RSI Exit,Daily RSI Cross < 40
178,2018-09-19,279.6349314137418,274.03197126700854,-2.0036696125217803,6,RSI_CROSS_BELOW_40,SEAMECLTD,2018-09-07,2018-09-10,Exit C: RSI Exit,Daily RSI Cross < 40
333,2019-05-14,422.88563520968705,405.9237839766594,-4.010978340424623,1,RSI_CROSS_BELOW_40,SEAMECLTD,2019-05-10,2019-05-13,Exit C: RSI Exit,Daily RSI Cross < 40
382,2019-07-23,417.9099143291109,436.71832175325625,4.500588949735568,48,RSI_CROSS_BELOW_40,SEAMECLTD,2019-05-14,2019-05-15,Exit C: RSI Exit,Daily RSI Cross < 40
1553,2024-04-19,1098.4478363390915,1038.2710626999785,-5.478346048699975,16,RSI_CROSS_BELOW_40,SEAMECLTD,2024-03-21,2024-03-22,Exit C: RSI Exit,Daily RSI Cross < 40
53,2018-03-20,304.690954988914,292.09701562137934,-4.1333486148260805,3,RSI_CROSS_BELOW_40,POLYPLEX,2018-03-14,2018-03-15,Exit C: RSI Exit,Daily RSI Cross < 40
56,2018-03-23,294.8954833762609,278.9707447160993,-5.400129726586226,2,RSI_CROSS_BELOW_40,POLYPLEX,2018-03-20,2018-03-21,Exit C: RSI Exit,Daily RSI Cross < 40
78,2018-04-26,292.3480568481832,278.84997189914924,-4.617128327979119,17,RSI_CROSS_BELOW_40,POLYPLEX,2018-04-02,2018-04-03,Exit C: RSI Exit,Daily RSI Cross < 40
84,2018-05-07,291.1350165147717,283.19523165084087,-2.7271830640571397,3,RSI_CROSS_BELOW_40,POLYPLEX,2018-04-30,2018-05-02,Exit C: RSI Exit,Daily RSI Cross < 40
95,2018-05-22,292.9546323028011,271.75880345153246,-7.235191566918249,10,RSI_CROSS_BELOW_40,POLYPLEX,2018-05-07,2018-05-08,Exit C: RSI Exit,Daily RSI Cross < 40
737,2020-12-29,567.2946567930038,553.1913402749844,-2.4860654598348226,3,RSI_CROSS_BELOW_40,POLYPLEX,2020-12-22,2020-12-23,Exit C: RSI Exit,Daily RSI Cross < 40
1006,2022-01-28,1600.1564886196074,1598.4972921913595,-0.1036896353605545,1,RSI_CROSS_BELOW_40,POLYPLEX,2022-01-25,2022-01-27,Exit C: RSI Exit,Daily RSI Cross < 40
1073,2022-05-10,1665.2335827887591,2196.5789976356996,31.908161133592966,66,RSI_CROSS_BELOW_40,POLYPLEX,2022-01-28,2022-01-31,Exit C: RSI Exit,Daily RSI Cross < 40
1075,2022-05-12,2285.0206232772507,2060.6585412224467,-9.818820879306402,1,RSI_CROSS_BELOW_40,POLYPLEX,2022-05-10,2022-05-11,Exit C: RSI Exit,Daily RSI Cross < 40
1084,2022-05-25,2181.933378118355,2060.612416678782,-5.560250494183143,7,RSI_CROSS_BELOW_40,POLYPLEX,2022-05-13,2022-05-16,Exit C: RSI Exit,Daily RSI Cross < 40
53,2018-03-20,33.44068792897446,31.684700288772586,-5.251051186301741,2,RSI_CROSS_BELOW_40,MOREPENLAB,2018-03-15,2018-03-16,Exit C: RSI Exit,Daily RSI Cross < 40
56,2018-03-23,32.59219487462332,29.99617495853542,-7.965158302699001,1,RSI_CROSS_BELOW_40,MOREPENLAB,2018-03-21,2018-03-22,Exit C: RSI Exit,Daily RSI Cross < 40
60,2018-04-02,31.494140672511488,31.28740045029635,-0.6564402704773092,1,RSI_CROSS_BELOW_40,MOREPENLAB,2018-03-27,2018-03-28,Exit C: RSI Exit,Daily RSI Cross < 40
92,2018-05-17,34.28918094619764,29.350561599221546,-14.402850143096643,2,RSI_CROSS_BELOW_40,MOREPENLAB,2018-05-14,2018-05-15,Exit C: RSI Exit,Daily RSI Cross < 40
1527,2024-03-07,45.16988515771127,46.48413645147213,2.9095741314642156,29,RSI_CROSS_BELOW_40,MOREPENLAB,2024-01-24,2024-01-25,Exit C: RSI Exit,Daily RSI Cross < 40
1682,2024-10-25,80.34749410032916,75.73537883683895,-5.74021046347893,1,RSI_CROSS_BELOW_40,MOREPENLAB,2024-10-23,2024-10-24,Exit C: RSI Exit,Daily RSI Cross < 40
74,2018-04-20,52.129999999999995,45.885000000000005,-11.979666219067697,23,RSI_CROSS_BELOW_40,ROML,2018-03-15,2018-03-16,Exit C: RSI Exit,Daily RSI Cross < 40
86,2018-05-09,48.12,45.885000000000005,-4.644638403990009,11,RSI_CROSS_BELOW_40,ROML,2018-04-20,2018-04-23,Exit C: RSI Exit,Daily RSI Cross < 40
88,2018-05-11,44.11,44.8875,1.7626388574019574,1,RSI_CROSS_BELOW_40,ROML,2018-05-09,2018-05-10,Exit C: RSI Exit,Daily RSI Cross < 40
796,2021-03-25,102.35524847030639,95.95949695587159,-6.248581885168533,18,RSI_CROSS_BELOW_40,ROML,2021-02-25,2021-02-26,Exit C: RSI Exit,Daily RSI Cross < 40
82,2018-05-03,1230.5865295771812,1267.3515073615667,2.987597938116362,28,RSI_CROSS_BELOW_40,INDIGO,2018-03-20,2018-03-21,Exit C: RSI Exit,Daily RSI Cross < 40
760,2021-02-01,1567.2664925851861,1554.4706350903396,-0.81644427130832,26,RSI_CROSS_BELOW_40,INDIGO,2020-12-22,2020-12-23,Exit C: RSI Exit,Daily RSI Cross < 40
881,2021-07-29,1728.396740612798,1667.9937239136725,-3.4947425715296063,3,RSI_CROSS_BELOW_40,INDIGO,2021-07-23,2021-07-26,Exit C: RSI Exit,Daily RSI Cross < 40
1412,2023-09-18,2531.3956614480308,2394.9403313823336,-5.3905176556888295,29,RSI_CROSS_BELOW_40,INDIGO,2023-08-04,2023-08-07,Exit C: RSI Exit,Daily RSI Cross < 40
56,2018-03-23,393.8182743490011,381.7767675718233,-3.057630273019438,1,RSI_CROSS_BELOW_40,DOLLAR,2018-03-21,2018-03-22,Exit C: RSI Exit,Daily RSI Cross < 40
1603,2024-07-03,524.4112991502244,521.0174024907819,-0.647182214597983,18,RSI_CROSS_BELOW_40,DOLLAR,2024-06-05,2024-06-06,Exit C: RSI Exit,Daily RSI Cross < 40
56,2018-03-23,374.5554289667323,362.03914359328,-3.341637687105571,1,RSI_CROSS_BELOW_40,ICICIPRULI,2018-03-21,2018-03-22,Exit C: RSI Exit,Daily RSI Cross < 40
75,2018-04-23,370.46935809449815,363.53960425699694,-1.870533604491411,18,RSI_CROSS_BELOW_40,ICICIPRULI,2018-03-23,2018-03-26,Exit C: RSI Exit,Daily RSI Cross < 40
116,2018-06-20,411.52456513478796,382.6106115226142,-7.026057752519218,17,RSI_CROSS_BELOW_40,ICICIPRULI,2018-05-25,2018-05-28,Exit C: RSI Exit,Daily RSI Cross < 40
492,2020-01-06,482.68780127372986,472.53788885013097,-2.1027903329678153,1,RSI_CROSS_BELOW_40,ICICIPRULI,2020-01-02,2020-01-03,Exit C: RSI Exit,Daily RSI Cross < 40
532,2020-03-03,465.787016123969,449.7542740409567,-3.4420757831397317,18,RSI_CROSS_BELOW_40,ICICIPRULI,2020-02-04,2020-02-05,Exit C: RSI Exit,Daily RSI Cross < 40
56,2018-03-23,737.6918374172674,712.1726307584255,-3.459331575117757,1,RSI_CROSS_BELOW_40,NAVINFLUOR,2018-03-21,2018-03-22,Exit C: RSI Exit,Daily RSI Cross < 40
546,2020-03-24,959.851447563152,1153.5058244824354,20.175452921483693,1,RSI_CROSS_BELOW_40,NAVINFLUOR,2020-03-20,2020-03-23,Exit C: RSI Exit,Daily RSI Cross < 40
917,2021-09-21,3524.697064094082,3665.326688036999,3.98983576136241,35,RSI_CROSS_BELOW_40,NAVINFLUOR,2021-07-29,2021-07-30,Exit C: RSI Exit,Daily RSI Cross < 40
924,2021-09-30,3831.8368179568447,3633.7334207661097,-5.169933026959242,6,RSI_CROSS_BELOW_40,NAVINFLUOR,2021-09-21,2021-09-22,Exit C: RSI Exit,Daily RSI Cross < 40
938,2021-10-21,3614.567787491,3517.92706452955,-2.6736453330850907,13,RSI_CROSS_BELOW_40,NAVINFLUOR,2021-09-30,2021-10-01,Exit C: RSI Exit,Daily RSI Cross < 40
1206,2022-11-21,4139.89502458617,4233.855662354824,2.269638172239562,20,RSI_CROSS_BELOW_40,NAVINFLUOR,2022-10-19,2022-10-20,Exit C: RSI Exit,Daily RSI Cross < 40
56,2018-03-23,307.026908727264,286.8547516210159,-6.570159335502185,1,RSI_CROSS_BELOW_40,STLTECH,2018-03-21,2018-03-22,Exit C: RSI Exit,Daily RSI Cross < 40
2137,2026-08-24,532.3275,656.85375,23.392789213407163,23,END_OF_DATA,STLTECH,2026-07-21,2026-07-22,Exit C: RSI Exit,Daily RSI Cross < 40
57,2018-03-26,112.94953555856507,111.73780950685932,-1.0728030405025129,1,RSI_CROSS_BELOW_40,IFGLEXPOR,2018-03-22,2018-03-23,Exit C: RSI Exit,Daily RSI Cross < 40
1497,2024-01-24,368.6382625792188,349.78000193967944,-5.115654709197965,2,RSI_CROSS_BELOW_40,IFGLEXPOR,2024-01-18,2024-01-19,Exit C: RSI Exit,Daily RSI Cross < 40
1505,2024-02-06,357.3957773419283,337.4172738860324,-5.590022244941649,7,RSI_CROSS_BELOW_40,IFGLEXPOR,2024-01-24,2024-01-25,Exit C: RSI Exit,Daily RSI Cross < 40
169,2018-09-05,40.83396446175608,88.5649159340901,116.89031937380815,113,RSI_CROSS_BELOW_40,RESPONIND,2018-03-22,2018-03-23,Exit C: RSI Exit,Daily RSI Cross < 40
264,2019-01-25,88.75954235034918,87.27490912217327,-1.672646330594863,1,RSI_CROSS_BELOW_40,RESPONIND,2019-01-23,2019-01-24,Exit C: RSI Exit,Daily RSI Cross < 40
266,2019-01-29,88.75952576945889,85.3398721605182,-3.8527173047575634,1,RSI_CROSS_BELOW_40,RESPONIND,2019-01-25,2019-01-28,Exit C: RSI Exit,Daily RSI Cross < 40
767,2021-02-10,181.5113370713864,170.91208675376933,-5.839442587240988,6,RSI_CROSS_BELOW_40,RESPONIND,2021-02-01,2021-02-02,Exit C: RSI Exit,Daily RSI Cross < 40
793,2021-03-19,182.7604147880325,161.06899450443518,-11.86877383089509,25,RSI_CROSS_BELOW_40,RESPONIND,2021-02-10,2021-02-11,Exit C: RSI Exit,Daily RSI Cross < 40
797,2021-03-25,165.12387197779174,159.08047379943667,-3.659917918571984,3,RSI_CROSS_BELOW_40,RESPONIND,2021-03-19,2021-03-22,Exit C: RSI Exit,Daily RSI Cross < 40
1028,2022-03-02,188.0046698215834,162.04179796476816,-13.809695196110836,1,RSI_CROSS_BELOW_40,RESPONIND,2022-02-25,2022-02-28,Exit C: RSI Exit,Daily RSI Cross < 40
1475,2023-12-21,313.32635449370855,308.6759001268117,-1.4842206217894822,36,RSI_CROSS_BELOW_40,RESPONIND,2023-10-27,2023-10-30,Exit C: RSI Exit,Daily RSI Cross < 40
82,2018-05-03,318.7317718719488,314.3277546277911,-1.3817314848445834,24,RSI_CROSS_BELOW_40,CENTURYPLY,2018-03-26,2018-03-27,Exit C: RSI Exit,Daily RSI Cross < 40
897,2021-08-23,300.08454787039665,398.4467462171698,32.77816170303269,88,RSI_CROSS_BELOW_40,CENTURYPLY,2021-04-13,2021-04-15,Exit C: RSI Exit,Daily RSI Cross < 40
900,2021-08-26,398.8541216906606,388.0653669538092,-2.7049375072570583,1,RSI_CROSS_BELOW_40,CENTURYPLY,2021-08-24,2021-08-25,Exit C: RSI Exit,Daily RSI Cross < 40
978,2021-12-20,408.47012538740336,554.1365367657924,35.661460245161216,74,RSI_CROSS_BELOW_40,CENTURYPLY,2021-08-31,2021-09-01,Exit C: RSI Exit,Daily RSI Cross < 40
1008,2022-02-01,575.8433101190986,585.5111136623748,1.6788948266632802,28,RSI_CROSS_BELOW_40,CENTURYPLY,2021-12-21,2021-12-22,Exit C: RSI Exit,Daily RSI Cross < 40
1026,2022-02-25,602.2444310483709,586.2050374452222,-2.66326972508949,7,RSI_CROSS_BELOW_40,CENTURYPLY,2022-02-15,2022-02-16,Exit C: RSI Exit,Daily RSI Cross < 40
1064,2022-04-26,635.6193677486847,624.8657140806692,-1.6918385772453808,2,RSI_CROSS_BELOW_40,CENTURYPLY,2022-04-21,2022-04-22,Exit C: RSI Exit,Daily RSI Cross < 40
1515,2024-02-20,737.8869434045004,723.3115866354797,-1.9752831919985145,6,RSI_CROSS_BELOW_40,CENTURYPLY,2024-02-09,2024-02-12,Exit C: RSI Exit,Daily RSI Cross < 40
96,2018-05-23,53.0322515296936,63.29137576103211,19.34506632363941,38,RSI_CROSS_BELOW_40,CEREBRAINT,2018-03-26,2018-03-27,Exit C: RSI Exit,Daily RSI Cross < 40
106,2018-06-06,59.24774847030639,56.308875761032105,-4.960311210386638,8,RSI_CROSS_BELOW_40,CEREBRAINT,2018-05-24,2018-05-25,Exit C: RSI Exit,Daily RSI Cross < 40
122,2018-06-28,57.3430007648468,54.862500000000004,-4.325725427273812,11,RSI_CROSS_BELOW_40,CEREBRAINT,2018-06-12,2018-06-13,Exit C: RSI Exit,Daily RSI Cross < 40
1026,2022-02-25,86.91674694061278,72.31875000000001,-16.79537885902136,6,RSI_CROSS_BELOW_40,CEREBRAINT,2022-02-16,2022-02-17,Exit C: RSI Exit,Daily RSI Cross < 40
1031,2022-03-07,75.4882530593872,70.97212652206422,-5.982555370264188,4,RSI_CROSS_BELOW_40,CEREBRAINT,2022-02-25,2022-02-28,Exit C: RSI Exit,Daily RSI Cross < 40
84,2018-05-07,141.4722099104857,140.6125388824021,-0.6076607049734641,26,RSI_CROSS_BELOW_40,COALINDIA,2018-03-26,2018-03-27,Exit C: RSI Exit,Daily RSI Cross < 40
117,2018-06-21,140.1302750702116,139.0205650362198,-0.7919131204415234,24,RSI_CROSS_BELOW_40,COALINDIA,2018-05-17,2018-05-18,Exit C: RSI Exit,Daily RSI Cross < 40
185,2018-10-01,136.51733337506028,136.73517116881604,0.15956786465883205,58,RSI_CROSS_BELOW_40,COALINDIA,2018-07-04,2018-07-05,Exit C: RSI Exit,Daily RSI Cross < 40
1103,2022-06-21,132.92245393087177,129.42383404192847,-2.63207591003609,1,RSI_CROSS_BELOW_40,COALINDIA,2022-06-17,2022-06-20,Exit C: RSI Exit,Daily RSI Cross < 40
90,2018-05-15,105.95146216511236,104.85007765370825,-1.0395179914437926,32,RSI_CROSS_BELOW_40,NCC,2018-03-26,2018-03-27,Exit C: RSI Exit,Daily RSI Cross < 40
808,2021-04-13,74.4413513737003,66.79574812709694,-10.270640048193034,9,RSI_CROSS_BELOW_40,NCC,2021-03-26,2021-03-30,Exit C: RSI Exit,Daily RSI Cross < 40
810,2021-04-16,68.60192048479722,67.80225580570917,-1.1656593189184346,1,RSI_CROSS_BELOW_40,NCC,2021-04-13,2021-04-15,Exit C: RSI Exit,Daily RSI Cross < 40
814,2021-04-23,64.3717819993431,66.65849596616508,3.5523546122201703,3,RSI_CROSS_BELOW_40,NCC,2021-04-16,2021-04-19,Exit C: RSI Exit,Daily RSI Cross < 40
1436,2023-10-25,104.64850551257966,142.959452745726,36.60916803875524,104,RSI_CROSS_BELOW_40,NCC,2023-05-24,2023-05-25,Exit C: RSI Exit,Daily RSI Cross < 40
1442,2023-11-02,143.67604763044204,138.12971841368346,-3.860301914084268,3,RSI_CROSS_BELOW_40,NCC,2023-10-27,2023-10-30,Exit C: RSI Exit,Daily RSI Cross < 40
1664,2024-09-30,227.16346178257197,289.1632321753748,27.29302058803167,132,RSI_CROSS_BELOW_40,NCC,2024-03-14,2024-03-15,Exit C: RSI Exit,Daily RSI Cross < 40
178,2018-09-19,152.9507678437874,296.8100974722396,94.0559708568312,120,RSI_CROSS_BELOW_40,NELCO,2018-03-26,2018-03-27,Exit C: RSI Exit,Daily RSI Cross < 40
103,2018-06-01,226.84886615864136,235.4048924727619,3.771685730241689,45,RSI_CROSS_BELOW_40,ZYDUSWELL,2018-03-26,2018-03-27,Exit C: RSI Exit,Daily RSI Cross < 40
181,2018-09-25,231.91159661208786,284.45669655267443,22.657383549679626,74,RSI_CROSS_BELOW_40,ZYDUSWELL,2018-06-06,2018-06-07,Exit C: RSI Exit,Daily RSI Cross < 40
1949,2025-11-24,452.6267929177215,442.006997372311,-2.346258708405929,10,RSI_CROSS_BELOW_40,ZYDUSWELL,2025-11-07,2025-11-10,Exit C: RSI Exit,Daily RSI Cross < 40
79,2018-04-27,208.70826112500697,204.17254438400008,-2.1732329695805386,20,RSI_CROSS_BELOW_40,DBCORP,2018-03-27,2018-03-28,Exit C: RSI Exit,Daily RSI Cross < 40
1203,2022-11-16,103.63836654658269,93.43248382628605,-9.847591254450514,15,RSI_CROSS_BELOW_40,DBCORP,2022-10-21,2022-10-24,Exit C: RSI Exit,Daily RSI Cross < 40
91,2018-05-16,440.5559796564649,396.3493556213379,-10.03428078983249,32,RSI_CROSS_BELOW_40,DENORA,2018-03-27,2018-03-28,Exit C: RSI Exit,Daily RSI Cross < 40
94,2018-05-21,782.636848940222,822.2593250110087,5.062689818967769,35,RSI_CROSS_BELOW_40,ESCORTS,2018-03-27,2018-03-28,Exit C: RSI Exit,Daily RSI Cross < 40
1032,2022-03-08,1768.2720240217259,1722.0246405603395,-2.6153998272393704,5,RSI_CROSS_BELOW_40,ESCORTS,2022-02-25,2022-02-28,Exit C: RSI Exit,Daily RSI Cross < 40
1046,2022-03-29,1752.8199986837594,1604.7437127920616,-8.447888887786101,11,RSI_CROSS_BELOW_40,ESCORTS,2022-03-10,2022-03-11,Exit C: RSI Exit,Daily RSI Cross < 40
1475,2023-12-21,3015.9078432723118,2864.335564066007,-5.0257596413107315,31,RSI_CROSS_BELOW_40,ESCORTS,2023-11-03,2023-11-06,Exit C: RSI Exit,Daily RSI Cross < 40
67,2018-04-11,1.608140524221906,1.58060622441323,-1.7121824488564794,8,RSI_CROSS_BELOW_40,INVENTURE,2018-03-27,2018-03-28,Exit C: RSI Exit,Daily RSI Cross < 40
74,2018-04-20,1.6326548128496232,1.5659710049629212,-4.084378851051351,6,RSI_CROSS_BELOW_40,INVENTURE,2018-04-11,2018-04-12,Exit C: RSI Exit,Daily RSI Cross < 40
102,2018-05-31,1.6326549171702507,1.5757278425681664,-3.4867793557227236,13,RSI_CROSS_BELOW_40,INVENTURE,2018-05-11,2018-05-14,Exit C: RSI Exit,Daily RSI Cross < 40
668,2020-09-18,1.724300028681755,1.7206875237822534,-0.2095055871606803,1,RSI_CROSS_BELOW_40,INVENTURE,2020-09-16,2020-09-17,Exit C: RSI Exit,Daily RSI Cross < 40
670,2020-09-22,1.7443500095605848,1.7057250380516054,-2.2142902110975653,1,RSI_CROSS_BELOW_40,INVENTURE,2020-09-18,2020-09-21,Exit C: RSI Exit,Daily RSI Cross < 40
890,2021-08-11,3.40850009560585,3.142125095129013,-7.81502106513773,2,RSI_CROSS_BELOW_40,INVENTURE,2021-08-06,2021-08-09,Exit C: RSI Exit,Daily RSI Cross < 40
79,2018-04-27,12.08751383638379,11.917979439856705,-1.4025580348605822,20,RSI_CROSS_BELOW_40,KAMDHENU,2018-03-27,2018-03-28,Exit C: RSI Exit,Daily RSI Cross < 40
85,2018-05-08,12.057570569688227,11.965155303740067,-0.7664501353239841,5,RSI_CROSS_BELOW_40,KAMDHENU,2018-04-27,2018-04-30,Exit C: RSI Exit,Daily RSI Cross < 40
96,2018-05-23,12.626511712073425,11.52071192247771,-8.757761564014173,10,RSI_CROSS_BELOW_40,KAMDHENU,2018-05-08,2018-05-09,Exit C: RSI Exit,Daily RSI Cross < 40
99,2018-05-28,11.972728751664357,11.4958845463883,-3.982752930987182,2,RSI_CROSS_BELOW_40,KAMDHENU,2018-05-23,2018-05-24,Exit C: RSI Exit,Daily RSI Cross < 40
105,2018-06-05,12.726325986080077,10.62686439747996,-16.496996783647432,5,RSI_CROSS_BELOW_40,KAMDHENU,2018-05-28,2018-05-29,Exit C: RSI Exit,Daily RSI Cross < 40
122,2018-06-28,10.979575808820215,10.475407140896795,-4.591877470515811,13,RSI_CROSS_BELOW_40,KAMDHENU,2018-06-08,2018-06-11,Exit C: RSI Exit,Daily RSI Cross < 40
129,2018-07-09,10.410633219119436,10.661625530826269,2.410922625204758,2,RSI_CROSS_BELOW_40,KAMDHENU,2018-07-04,2018-07-05,Exit C: RSI Exit,Daily RSI Cross < 40
135,2018-07-17,10.68013121015541,10.083107289672665,-5.590042938002993,5,RSI_CROSS_BELOW_40,KAMDHENU,2018-07-09,2018-07-10,Exit C: RSI Exit,Daily RSI Cross < 40
169,2018-09-05,10.505457174026661,10.527547593057578,0.21027565640391763,28,RSI_CROSS_BELOW_40,KAMDHENU,2018-07-24,2018-07-25,Exit C: RSI Exit,Daily RSI Cross < 40
180,2018-09-24,10.710076877046562,10.119158458141584,-5.517405950385033,8,RSI_CROSS_BELOW_40,KAMDHENU,2018-09-07,2018-09-10,Exit C: RSI Exit,Daily RSI Cross < 40
979,2021-12-21,12.161746632960194,11.024627367981815,-9.349966738302308,19,RSI_CROSS_BELOW_40,KAMDHENU,2021-11-23,2021-11-24,Exit C: RSI Exit,Daily RSI Cross < 40
1276,2023-02-28,33.48633889040107,31.75603143652872,-5.16720403366744,1,RSI_CROSS_BELOW_40,KAMDHENU,2023-02-24,2023-02-27,Exit C: RSI Exit,Daily RSI Cross < 40
1278,2023-03-02,32.70816192225225,32.598935257294336,-0.3339431461099806,1,RSI_CROSS_BELOW_40,KAMDHENU,2023-02-28,2023-03-01,Exit C: RSI Exit,Daily RSI Cross < 40
1281,2023-03-08,32.545631798502335,31.3639801827065,-3.630753346906028,1,RSI_CROSS_BELOW_40,KAMDHENU,2023-03-03,2023-03-06,Exit C: RSI Exit,Daily RSI Cross < 40
1536,2024-03-21,54.432254112141514,50.240075136261844,-7.701644997546729,4,RSI_CROSS_BELOW_40,KAMDHENU,2024-03-14,2024-03-15,Exit C: RSI Exit,Daily RSI Cross < 40
1569,2024-05-14,51.83835609167127,49.58990982700967,-4.337418147839094,32,RSI_CROSS_BELOW_40,KAMDHENU,2024-03-21,2024-03-22,Exit C: RSI Exit,Daily RSI Cross < 40
71,2018-04-17,443.36068096838585,452.2227666376202,1.9988433908658427,12,RSI_CROSS_BELOW_40,MAYURUNIQ,2018-03-27,2018-03-28,Exit C: RSI Exit,Daily RSI Cross < 40
75,2018-04-23,450.5755573485876,440.07026831486814,-2.331526613546871,3,RSI_CROSS_BELOW_40,MAYURUNIQ,2018-04-17,2018-04-18,Exit C: RSI Exit,Daily RSI Cross < 40
105,2018-06-05,457.4603879537513,420.4104492069872,-8.099048512700909,29,RSI_CROSS_BELOW_40,MAYURUNIQ,2018-04-23,2018-04-24,Exit C: RSI Exit,Daily RSI Cross < 40
922,2021-09-28,460.8304732550205,437.6831151282318,-5.0229660298482655,22,RSI_CROSS_BELOW_40,MAYURUNIQ,2021-08-25,2021-08-26,Exit C: RSI Exit,Daily RSI Cross < 40
1413,2023-09-20,511.00367286615875,489.2689627952812,-4.253337348628074,3,RSI_CROSS_BELOW_40,MAYURUNIQ,2023-09-13,2023-09-14,Exit C: RSI Exit,Daily RSI Cross < 40
2130,2026-08-17,755.0146401240136,741.8460334876439,-1.7441524887791129,1,RSI_CROSS_BELOW_40,MAYURUNIQ,2026-08-13,2026-08-14,Exit C: RSI Exit,Daily RSI Cross < 40
105,2018-06-05,720.7975,859.2963871765137,19.214673632540855,46,RSI_CROSS_BELOW_40,MUTHOOTCAP,2018-03-27,2018-03-28,Exit C: RSI Exit,Daily RSI Cross < 40
159,2018-08-21,890.5207377624512,1023.5846493530274,14.94225860757792,53,RSI_CROSS_BELOW_40,MUTHOOTCAP,2018-06-05,2018-06-06,Exit C: RSI Exit,Daily RSI Cross < 40
1440,2023-10-31,418.84448776245114,407.9775,-2.5945161223213615,2,RSI_CROSS_BELOW_40,MUTHOOTCAP,2023-10-26,2023-10-27,Exit C: RSI Exit,Daily RSI Cross < 40
54,2018-04-04,32.86350376419906,31.97894609498978,-2.691610960158488,2,RSI_CROSS_BELOW_40,21STCENMGM,2018-03-28,2018-04-02,Exit C: RSI Exit,Daily RSI Cross < 40
96,2018-06-04,35.44369680404663,33.33016965866089,-5.963055030829729,5,RSI_CROSS_BELOW_40,21STCENMGM,2018-05-25,2018-05-28,Exit C: RSI Exit,Daily RSI Cross < 40
969,2021-12-17,52.81366732589637,50.18356427192688,-4.979966715320021,2,RSI_CROSS_BELOW_40,21STCENMGM,2021-12-14,2021-12-15,Exit C: RSI Exit,Daily RSI Cross < 40
1563,2024-05-16,42.76547580718994,44.09778079032898,3.1153750963646543,28,RSI_CROSS_BELOW_40,21STCENMGM,2024-04-02,2024-04-03,Exit C: RSI Exit,Daily RSI Cross < 40
1691,2024-11-21,109.20232530593871,103.02179878234864,-5.659702306040511,26,RSI_CROSS_BELOW_40,21STCENMGM,2024-10-11,2024-10-14,Exit C: RSI Exit,Daily RSI Cross < 40
184,2018-09-28,4825.7410463463475,6932.477750826464,43.656231949602095,124,RSI_CROSS_BELOW_40,ABBOTINDIA,2018-03-28,2018-04-02,Exit C: RSI Exit,Daily RSI Cross < 40
544,2020-03-20,7571.327752531716,11894.225103880413,57.09563094667508,154,RSI_CROSS_BELOW_40,ABBOTINDIA,2019-08-01,2019-08-02,Exit C: RSI Exit,Daily RSI Cross < 40
