date,10_slots_baseline,15_slots_baseline,20_slots_baseline,25_slots_baseline,10_slots_+_dead-money_eviction,20_slots_+_dead-money_eviction,20_slots_+_hot-swap_laggards,20_slots_+_eviction_+_hot-swap
2018-09-20,1163749.3898678322,1102440.9206653733,1072270.4386715926,1046521.0823324978,1136387.4694575532,1021471.9140293815,1034841.7649589436,1017745.5811902143
2018-09-21,1162663.8657824558,1103763.718225865,1072748.713655133,1046543.8081416991,1136093.0455258887,1021062.5112911577,1034295.3845508776,1017362.6173359888
2018-09-24,1171884.2766627937,1108675.9744161596,1073377.6950529255,1047175.0237639515,1145405.501682167,1022386.7167468596,1035178.9155969728,1018687.4034975544
2018-09-25,1182535.132996998,1116452.6459410675,1077946.2712427392,1051805.3886026214,1148242.9934330897,1026597.5258172995,1037381.410286331,1022870.7975466356
2018-09-26,1179662.063319045,1113703.7365557493,1072788.6056333303,1047347.5833080786,1145070.4852394036,1021785.6725821999,1032395.5525888095,1018070.134720464
2018-09-27,1172586.2650048216,1109499.9067179495,1070763.564040888,1046013.26582716,1142368.1224190737,1020099.9519805664,1032766.1187183813,1016380.3897588359
2018-09-28,1183791.5384531529,1119352.5905215107,1079746.956479854,1055534.135678785,1151787.3556535472,1031212.0465681946,1042353.4019861,1027462.0436740199
2018-10-01,1176094.7900012755,1112270.7443161507,1072202.8300424279,1049098.4400347488,1149552.8078116497,1026535.9522509079,1034653.99719587,1022776.7686151739
2018-10-02,1163599.9933476779,1090870.0255527857,1054311.6799506,1034062.2981586463,1125667.1041097762,1012438.8577243639,1016741.6771261217,1008730.960234437
2018-10-03,1170125.9432128307,1094524.7250043522,1058993.637040942,1038683.4416672274,1139200.8247803932,1019531.3096947568,1022064.5759611056,1015818.0256712455
2018-10-04,1153822.9848533492,1079984.0249582108,1045325.0928514085,1025903.6925303641,1116231.2465644632,1003184.0801237782,1003655.9521066757,999532.9230597308
2018-10-05,1142981.4007023864,1073250.2427995391,1037136.3818825895,1018907.1559214514,1108093.4487623053,998438.6606993045,995883.6890186626,994793.7341975326
2018-10-08,1135031.2658529012,1069463.9402302096,1033431.9412755251,1014451.1352548015,1101982.4802763923,996149.4005108642,989335.8349905416,992534.6462607639
2018-10-09,1136056.4341471319,1071859.7540937958,1035870.8369750883,1018584.5456650524,1105167.259500987,1003000.6663115834,993431.9036154269,999366.5951470919
2018-10-10,1097215.9288364248,1035254.6012535519,1001500.1333689007,985923.862409982,1064437.609149957,974446.9150629019,960685.6455803651,970938.7714415109
2018-10-11,1083551.725999845,1024579.114805762,988824.2290179365,971002.4432707767,1058203.3474158612,960071.6405628768,947872.8977378549,956603.5349950463
2018-10-12,1099314.4210984712,1038578.2667203681,1000619.5416150157,982750.3589527039,1076428.0482883905,972234.7147789005,960112.9578040085,968699.9666993105
2018-10-15,1090882.973464063,1031866.0070655474,995809.3155009358,978008.6036638999,1066164.4542324413,966793.0135631114,955757.2092701183,963500.3835921283
2018-10-16,1129923.9910884202,1063373.4121130386,1025978.048410896,1007536.1603935203,1096118.7055013182,990239.9179966603,983010.9004394609,985298.2640279053
2018-10-17,1124580.342462977,1060186.77637912,1024943.6036285431,1007058.2384107544,1086659.8568051453,985385.0327948041,982948.2713949112,982623.9550134477
2018-10-18,1113272.8953759323,1051249.6473156335,1015071.1513701354,997277.0055507754,1083259.356303041,980619.2057079371,973875.7297008102,977243.5355843061
2018-10-19,1090900.5112545155,1029921.8878205718,997266.4586315408,981784.7904263367,1057209.7008619604,966722.8778401277,956505.1813724333,963591.496174241
2018-10-22,1092592.7452610468,1036223.033086298,1001066.1427156321,984666.0160859472,1073314.6717165322,973987.5916593488,962882.410489772,969970.3209591983
2018-10-23,1078161.4582975435,1026575.4006585518,991988.198152592,975558.3948422306,1061532.2947224672,968921.696565868,953397.8509291466,965634.9734919585
2018-10-24,1034386.7404008606,991768.0190427218,960916.6889173948,944367.8050457853,1027381.1350165947,946355.5813790774,928395.1770933232,943689.9104587575
2018-10-25,1026652.649051394,989529.4983996269,966457.5703206495,950582.4529028408,1017813.346915344,946417.1999947638,932891.4498159399,942398.5268967747
2018-10-26,1026088.5325097733,987531.296595314,952850.1177739988,937401.3858082519,1014412.5751685447,946314.7886907619,922274.8590480122,943393.3042390731
2018-10-29,1018790.3436340282,985069.6557560527,949111.5944149229,933272.7667822281,1019181.8623328187,946902.565130026,918287.5541803334,940844.0988324903
2018-10-30,1045353.1546622015,1010714.5089038403,969605.9232785903,952357.8691331187,1039852.5319001545,958784.8426731003,932145.3699639405,949624.0703832878
2018-10-31,1063793.0191175318,1019147.4549489017,977088.3439125239,960618.1941039865,1039155.1221721129,958967.6549708919,936845.5614703993,951530.7590044329
2018-11-01,1090058.9320749345,1036999.5162946654,995343.4620626988,981222.3185460321,1047891.7165192371,967292.946316724,947081.8812946007,960903.1030238613
2018-11-02,1079559.7506104924,1031440.849197084,991790.3859330943,983566.3003642886,1050944.0231849921,968661.9821350118,948643.2798790566,960999.8509072853
2018-11-05,1084844.9574778918,1036788.5838822299,996629.612400173,986823.3330015384,1052583.3661720653,970636.9837284458,951595.7621119516,961240.8644939391
2018-11-06,1099827.649437331,1049852.5126721368,1006842.8386167446,994733.2976020032,1059095.816859844,975355.7578731504,956554.8228561349,965451.5027608646
2018-11-07,1127175.708617329,1072691.8004331458,1026350.2783914206,1015057.3916968843,1077953.4379766895,985855.5111187922,974901.5997427286,975713.4058165073
2018-11-08,1126409.7624008926,1095922.7343170901,1043726.031636178,1029812.4034988611,1103489.9298310764,999175.2658467279,991752.3600541092,988088.8043591871
2018-11-09,1100796.6673410041,1068579.2224941074,1020884.3968728944,1009631.7644384983,1083081.5617487878,984163.8109769379,969314.146184429,972658.2783081059
2018-11-12,1085186.0665966347,1057321.0425753428,1011838.6382730735,998555.4952029145,1072317.1826016111,975712.1861160095,959671.777314241,964906.3423007866
2018-11-13,1075382.9587771269,1054451.0558101316,1008665.7328797916,995177.0627382156,1067763.9760248058,971830.3040817494,957102.2771858439,962825.1910631263
2018-11-14,1063894.9180270785,1047829.0461605713,1004233.5018038764,990138.9903614493,1070586.3308512722,975187.8523943543,955434.7311821978,966122.3168943769
2018-11-15,1079272.5696996718,1057519.57592234,1011870.6165425435,997893.724581877,1071235.6231398599,975939.0405952815,961909.8883350875,966867.2355894409
2018-11-16,1086768.8308285833,1067581.663124511,1021564.5417883415,1005726.0124370265,1081168.6571056305,982904.8477551427,967956.1827144544,973768.1595611959
2018-11-19,1062251.8623619326,1046638.7490412378,1004968.3647647288,989037.8715558157,1069175.4072497867,975309.3064211212,950270.9746362476,966186.9101658033
2018-11-20,1040033.116006894,1022714.0580238136,985767.9024549795,971202.3446921795,1050997.2303057318,963125.564644628,934315.3443224537,954940.1555915584
2018-11-21,1047045.9301387595,1029762.9301204428,991510.8991784466,976382.0511666506,1055450.0979304055,965237.3951345971,937219.7747248835,957515.8244770216
2018-11-23,1036769.3409205041,1022254.1861153896,985985.0892555332,972275.668326061,1047932.9265291855,961272.9541378643,934436.018398463,953932.2272422803
2018-11-26,1051569.0315774174,1037503.4492347589,997560.6741171514,983498.470387417,1064320.90746683,969925.9339840341,944600.2991319275,961972.6626755844
2018-11-27,1048123.0204961941,1035703.6529853086,995431.7159157846,980104.3419699635,1057915.4054603148,962816.3556788691,939630.7038988905,955393.3743642131
2018-11-28,1058358.1521913232,1051619.5581736194,1009454.5738334456,995715.069429243,1078280.5847234407,975801.6503987956,954943.2372789269,967877.5683667581
2018-11-29,1057553.1876784754,1049036.1489617538,1008292.5398541703,995424.7113757121,1077217.4029547463,976936.9329048498,952941.9212297319,969200.4477280823
2018-11-30,1065699.7601061487,1058286.868822219,1016056.6282798972,1002073.5101086079,1082923.4239475857,979833.3760202625,960807.6497059157,971476.2275652185
2018-12-03,1059618.5222906698,1059480.0165637766,1017956.7611927823,1004522.3919052233,1090285.0199437446,983352.7396951176,963212.221809346,976245.3370162833
2018-12-04,1031012.2783496251,1030793.997251191,995074.8417856942,984796.6809115134,1074954.611328942,975299.6131435757,944271.4676649137,971387.3986696904
2018-12-06,1029356.649244965,1025722.7948472562,991868.1191597038,982887.1100348181,1062666.6187976038,968082.3701351541,942150.6508194408,964454.4636413043
2018-12-07,1018058.5805329395,1010039.0522266652,979898.836847909,971236.817202955,1047702.2363399155,962968.730626368,929122.1397935214,961017.454994401
2018-12-10,1013727.8838127912,1009592.7565232764,978913.9191381995,971161.8932917361,1043083.4436375842,958296.2087192269,928235.014880632,956464.3621633103
2018-12-11,1015109.3421260526,1011045.8262308629,980887.5751812467,973376.7224577884,1042878.1490724883,958827.6654611779,931311.4014816715,956437.1676603467
2018-12-12,1020939.811453203,1015659.7991209559,984289.5663358296,977899.936548281,1052469.6083313997,964071.3778537009,936299.8915332448,961707.7723501289
2018-12-13,1016758.7212458199,1011793.8584201187,980757.3952909049,973240.3693828718,1042239.9519416734,957964.0647705924,931165.7483755834,956047.3220677839
2018-12-14,1002417.0244777941,998799.5825831724,968147.7387531607,957317.6616947216,1030435.5445730872,949585.5466862287,918330.1977569375,948578.8733559347
2018-12-17,986739.4853432776,985477.4689477735,956417.9853217476,945616.3521118307,1031013.7602528321,950503.2407060375,911369.4574204421,950490.4486089092
2018-12-18,987423.9541518188,984601.7893491772,956463.141924966,945499.5892323051,1027461.4247684351,948180.2503752919,910463.8901583552,948439.1826833386
2018-12-19,973159.0401081425,971935.9940304575,944207.6045979648,932802.1947167075,1019412.0320796145,942871.1236618217,898493.6751328434,943125.7930951768
2018-12-20,969839.9952167815,964165.0322331304,938703.0522495345,927847.2435838744,1024390.098551356,948298.3900687705,898557.5537702081,948566.7874876343
2018-12-21,949465.866405471,949639.4455693553,925770.1228202141,913598.5668094642,1018691.3629109089,943121.8336209315,888519.2156669719,943387.1159597952
2018-12-24,933961.2443338564,934305.8885014222,912471.5354891806,902380.2478156986,1018161.5632513232,941827.9483281024,882706.5062944591,942106.2931271415
2018-12-26,971261.7583490666,974198.4085746002,944656.0042899463,933087.4477939066,1032345.060473643,952465.4836126735,907110.1707232443,952713.5149689263
2018-12-27,975216.7836250421,979208.691409138,949260.1373477296,937797.126947806,1040253.3103829056,959599.7765462726,912824.23378307,959851.4733455793
2018-12-28,976095.6158916748,979647.549419133,950123.9955594908,938541.2524665794,1043063.5119229084,962269.5136276081,914150.8900099285,962524.3789116752
2018-12-31,982059.1258282353,982434.5115356242,953512.4797006891,942321.9428258685,1040122.9170833409,963338.2264065042,916198.2638433573,963599.6154051719
2019-01-02,973016.4915161321,980599.0096578397,950767.2533980764,938706.6850693692,1049384.7068220335,964556.2622687644,917873.3774748098,964803.4044435478
2019-01-03,973222.4908331886,979387.1932382949,951806.9404695728,938682.9820763585,1052784.6190909038,968845.4156619465,917390.0505266299,969103.5526263508
2019-01-04,975988.6066108029,984039.4786697834,953534.7844383274,942242.4322119214,1051614.1448299708,968123.1768719137,920351.8089900638,968368.0568950531
2019-01-07,980331.1815505527,994356.2614102687,962041.9077050488,950682.1623755005,1063462.2994765814,977054.71631736,929079.6366921302,977286.4000850415
2019-01-08,980979.7295667399,999264.5583394358,965140.6503281861,955089.2603353695,1068945.5251131924,979457.2798183935,932014.060735483,979678.5016635647
2019-01-09,987331.3128337006,1008988.3533569843,973844.1789669293,963947.6188050855,1080576.8975775596,988906.4443467096,941809.6663821365,989116.5619480081
2019-01-10,984749.8192473283,1006255.3325587591,970502.5885715417,959589.0961123963,1074812.3240998192,985068.4513877117,937911.5350444564,985278.9489523955
2019-01-11,989759.0829403158,1009344.6549972551,973175.9020394871,961534.2844699636,1074414.2842344684,986824.7407949311,940501.1935573102,987033.7907908453
2019-01-14,987319.4479530599,1003145.8083617593,969034.7471412539,958343.9327959561,1068031.9057758483,983735.4132474907,936417.9621272364,983959.5060826782
2019-01-15,989206.5338255502,1005271.9467450306,970241.749162033,961772.5156433027,1069553.4053432576,986040.0303882852,937869.9947440668,986261.0901782445
2019-01-16,988960.004592125,1006934.5820070931,972200.1744767826,963846.6816690622,1075336.9212989837,987658.3710630627,940447.8322514857,987877.9167444913
2019-01-17,988902.1673984834,1008121.6002871243,972808.0664639536,965389.9994628096,1075831.682185493,989142.4867585199,941034.792158531,989360.15365389
2019-01-18,985827.6276499969,999790.4198320514,964586.2190790193,956289.0134063235,1060332.3965933344,980880.8880178286,932823.6005261735,981103.9018371988
2019-01-22,985360.8417508671,997933.6741823431,963950.7948140438,956374.0779483342,1058765.14483481,980396.1395187452,931436.1324664727,980627.9713479033
2019-01-23,983149.5145948759,997030.8923050871,962975.7363065678,956778.0686576351,1058652.1904573883,979700.1546283719,930301.0483520272,979930.9167085127
2019-01-24,985949.5554840983,999348.9021365801,964375.181878828,957030.8143179297,1058275.5529330452,977551.8470639519,931134.7096731152,977781.9616528761
2019-01-25,989915.1659940612,1003150.0607463829,970378.1325891744,964553.724071444,1068999.5444299458,988027.6968394152,938387.5834509853,988266.2085764721
2019-01-28,992537.5244968985,1005479.6169208023,972883.0962716588,965975.4484099429,1071402.4043164602,989750.8484914938,939487.113631948,989991.4135724077
2019-01-29,998380.7897052253,1007722.8434177858,975766.3355338518,967875.2734111666,1072163.8378376095,992699.8043359988,940975.179024745,992948.2087124707
2019-01-30,1005311.9107265713,1013490.3189534273,981353.8795633593,974689.7465514406,1078071.2376934988,997239.1383748067,948274.421445477,997489.1266947843
2019-01-31,1008185.3532263294,1015386.4846567161,982868.9596636117,977514.3159431084,1082058.8550350033,1002572.0067060068,950691.3950961619,1002817.582285783
2019-02-01,1009591.2402930247,1008575.7726387111,977291.4265849439,972771.7638058552,1070781.102828453,995806.8649814564,946200.6579652498,996065.1446331114
2019-02-04,1007767.8329435319,1008717.8190511708,976442.2649554946,973647.7617435451,1069735.3950932615,993808.1601361801,946546.0086264353,994060.6145083015
2019-02-05,1011597.3387894128,1012040.8564956193,979502.2135846097,976718.5882719558,1073036.663765153,997281.9321880727,950222.5606852089,997536.0374625464
2019-02-06,1007588.7683908411,1006206.600467811,973621.0978577381,971563.378960956,1064921.2842204552,991336.2442112013,944560.4255453179,991590.1719945087
2019-02-07,1008745.2032828606,1006319.7524703549,974228.8956704398,976992.1822709537,1066659.525881636,993488.2635463458,944518.1509220664,993745.708086374
2019-02-08,1013403.4275312545,1009732.5787396913,977610.5753342285,978594.0388054799,1070679.61587321,999032.3580433056,948618.4483969426,999289.3310999151
2019-02-11,1011186.8481375847,1005785.8830827863,973552.4406150384,976626.2187340471,1064433.204285108,995390.3964759598,945226.7782070574,995645.54706355
2019-02-12,1015482.251196478,1010146.4748871339,977294.1160451055,983194.0742969783,1068652.7044977811,1000129.5729621233,950786.3554032395,1000382.2504436203
2019-02-13,1014757.6939406419,1009133.3147961108,975654.5682295519,981032.3400165066,1064460.146731502,997091.1814116056,948592.4361256356,997341.1881149544
2019-02-14,1017529.7604135168,1015017.9046944932,981315.9294100113,986528.3455003094,1071609.0037772914,1000645.1257622184,954222.7108338317,1000895.2211012548
