date,gfs_10_regime,gfs_15_regime,gfs_15_fixed,breakout_relvol_regime,breakout_equal_regime,breakout_relvol_fixed,breakout_equal_fixed,nifty_50
2022-11-25,193991.43475858212,188554.9596508896,185492.27875559253,365806.6917873431,341822.0798869578,417235.4574290541,443937.87323683203,177287.82875002117
2022-11-28,193202.15742034663,187689.94688346182,184844.2771277483,370718.0953028181,345294.78651764325,421932.7843542166,447211.32847272255,177766.65504203617
2022-11-29,192487.15006832013,186756.81058784257,183389.18985691352,366852.32553786266,341458.9163026417,418191.1311275688,442814.2065359687,178296.24440266562
2022-11-30,193397.8994597766,187159.15876274052,183211.9659790082,367053.98580958066,340454.8886625663,422827.6445297638,444047.70131415257,179639.81975556852
2022-12-01,194212.27963907542,187708.6829775921,184290.04993981236,368210.3536350756,340623.6037624005,424510.9812134197,444626.05724262376,180158.3923706512
2022-12-02,194620.67025952262,187089.24292433372,184247.70590520956,370574.4447407862,345266.1353012865,426665.18984741444,448460.5980249059,179043.6810220098
2022-12-05,196042.59875508928,188151.59904070673,185578.42856813603,370532.1925358469,344390.57028094534,426357.69127028796,446983.87709864695,179091.09604741054
2022-12-06,195768.8782071002,188448.36291090745,186980.1515795696,367055.5218999974,341277.79113729805,422243.4248375661,442614.49319993804,178532.7771092602
2022-12-07,194114.50775714187,185269.7774722058,185895.7053257419,366115.69607771555,340926.8195840667,420646.92887762655,441707.04885755264,177745.1078588955
2022-12-08,194945.36347464996,186165.125124835,189001.61526025936,373065.95671428554,346006.9951363639,430122.99768150324,450631.30560831487,178212.91740536378
2022-12-09,194828.06076255385,184713.88523916714,189635.66171119365,366723.0088285714,338459.2106613434,423746.24155336706,442111.3256730197,177133.1641168699
2022-12-12,195241.9288738522,183919.9806522267,190912.3666006441,371981.67255560344,341587.7702598807,426914.8474962151,445343.96989622456,177138.4386877429
2022-12-13,194970.15632866026,186095.94964699374,193614.55679517257,371499.13253731653,341224.92565287766,431025.5540618912,447905.8567545042,178199.99283630977
2022-12-14,194682.39732760363,184471.43899538385,195077.46712961284,369452.2583359116,340570.8941137511,428715.572065501,446848.6119882217,178700.8526194183
2022-12-15,192043.0402480128,182344.8124214134,195046.17503315862,368880.02362280514,342568.00170077593,427092.32583634305,447198.45583613083,176350.76943737819
2022-12-16,190319.6735531937,179619.52455016345,194821.27620964264,369352.7260682224,347588.27375001775,426739.6982987574,452583.01501333393,174953.55057644795
2022-12-19,190583.39757353097,181039.82393207378,199111.46885805676,372712.7147501834,350705.60816993116,431271.5639396152,457343.47208088945,176403.90793330062
2022-12-20,193927.91343546344,181850.59141500245,201447.2067898061,375777.60483004,353944.8277377378,434418.9399355977,461362.6792471668,176067.30801333569
2022-12-21,186866.22694972716,176796.4689450037,196342.31776174146,363192.31654987135,342204.95460124576,420181.5264361472,445094.2949898364,174284.14767938055
2022-12-22,181312.2633738967,170579.1718746992,189078.22143026546,359193.6609213775,337248.11128394946,412476.92945971864,436779.34150341194,173597.03195033898
2022-12-23,176015.12734549103,164858.83906935848,180123.20473935417,351536.7850868438,328438.98402105714,401855.26263256173,423943.5129018167,170527.2878147219
2022-12-26,179663.72496449514,169977.96728404393,189529.0556390679,360262.51707271906,336132.92253440636,411214.9579887941,433413.4122548304,172517.2786618451
2022-12-27,182967.09094924034,173163.29266239912,194127.73256292642,364204.9413417054,340470.82444186066,415562.6027291666,438464.32525170955,173644.44697573967
2022-12-28,182299.34996722155,173495.93231442597,197259.16933360382,365623.59017995634,343801.7039979722,416881.29760461324,442169.4117511774,173550.58954084394
2022-12-29,180937.19327714364,173411.97275518315,200176.3915574959,368077.3534948349,347184.0682154732,419421.638323584,445885.6669065117,174206.5815609045
2022-12-30,182583.14589190247,175441.4674215516,200748.372805076,368262.6989161988,347883.9369734847,419432.4038481624,446546.0009335434,173385.88077805156
2023-01-02,183540.2322887052,176206.52789735387,202837.0820938897,370505.10653440433,349398.7967877187,421854.16476870247,448755.520587403,174268.3426709136
2023-01-03,183063.1110785832,176070.38719112356,205471.55765120446,369364.12369507854,348164.1014736362,420726.1184667691,447343.46058611094,174604.4936912298
2023-01-04,183011.0942448641,175376.2426823945,208665.90646247618,367784.1175715231,348862.2500178081,418563.5217356936,447848.57303561975,172788.76942858723
2023-01-05,182978.3737717003,176090.6001786975,212618.09783159607,369703.33631695656,351599.8870074068,421777.80028623226,450951.7691213094,172302.2931383912
2023-01-06,182331.9979075471,176217.7279902407,215407.94431047817,366076.71855812904,349131.8539690923,417253.50724718993,447952.314891444,171031.47693689208
2023-01-09,183379.22214246742,176737.82858227656,218701.01521744943,364818.4075373546,348352.71600695787,415190.25512702763,447030.3264874645,173346.60205878472
2023-01-10,180071.96972831665,174077.5906144772,220475.8900203818,364825.3877979539,349528.6143251177,415085.5907645188,448357.4780433527,171555.32412284776
2023-01-11,179793.49047080352,173549.81610851735,223131.82577673672,365883.6901573207,350815.2529951659,416112.8585732175,449918.5211712599,171378.62599860298
2023-01-12,180444.4825701652,174181.606302711,227109.0779588571,365782.05256015825,352086.88474355376,416848.7609305137,451508.780779251,171019.50627959173
2023-01-13,182629.24692375393,176603.8819578234,233312.44451861328,365547.3022085418,352412.8425532674,416085.3937700678,451964.7280995804,171961.8401631077
2023-01-16,182513.7250335256,176606.2843648654,237823.55072212813,361767.593717112,350501.6395907891,411571.78305929445,449613.0073010349,171370.48969246913
2023-01-17,182687.63441777998,176421.47397808984,241265.15141467063,360696.52378424106,351196.37781629735,410401.77774161927,450350.2366351384,172887.90143435594
2023-01-18,183300.01021839256,177396.2304952858,247558.57902655803,363111.292489057,354065.35959806753,412921.0706696432,453858.5122359862,173960.93993227038
2023-01-19,183404.64529887727,179375.56091321903,252294.65302271085,366857.8991369615,358113.94708554534,418380.1295477768,458976.33482086926,173410.2896964531
2023-01-20,182815.1543976016,178868.79550953305,247317.11254852396,362981.0341320237,354131.9004662364,412637.34698946524,453108.8398905316,172642.25980572184
2023-01-23,182910.48628240265,179286.98347170252,253033.0929345707,357847.6707069577,350633.6892312637,406480.09415609046,447887.1441055375,173512.76974543554
2023-01-24,184143.68314013781,179356.01758235667,259210.90901723123,358618.2888301417,352916.1507189726,407632.62386658415,450629.5859018985,173510.37561397548
2023-01-25,183293.2313725487,176955.8345736286,262302.52804832347,360827.98046880565,356417.3424381008,410347.66584073415,454617.66510990355,171342.71402670187
2023-01-27,177560.84510225002,170870.7074073509,265221.7059645962,355476.2044866555,354080.05537427904,402194.45900078607,448851.0849072928,168588.50893586187
2023-01-30,179209.19014979212,172144.75694674943,271892.48856815335,360287.4431819446,359675.61706763296,409793.273799038,458154.7316062514,169015.61824750886
2023-01-31,181858.65696700057,175265.97422168683,279757.58172593376,365184.04806318984,364852.2077137906,414277.3128389913,463734.60861858533,169142.03961109204
2023-02-01,179044.07737429216,170963.44661762845,281743.87734104524,364942.3800501372,366392.0523730351,413196.85858405737,463222.14564322657,168702.95964214468
2023-02-02,180336.80593532464,171807.3885939965,289644.5450303386,368237.4938551926,370882.9164766845,419007.69714530767,470297.24885189417,168646.4543988565
2023-02-03,178281.67272943453,169240.748039922,295860.5695568028,370370.12229157664,374880.1426351085,423320.46454114845,476270.24096098176,170979.7786606761
2023-02-06,177859.28684001914,171416.32841959136,290105.4672447766,370024.8842778908,372481.50256413233,422913.85257827875,472402.0206732507,170123.14720177
2023-02-07,179076.90597029525,171764.24535874455,283416.1193999854,370235.31551099755,371559.14452662226,425693.18505180016,472363.7063561563,169710.40267888346
2023-02-08,178242.1797152231,172423.39859274367,276490.72405024123,370315.36402018793,370242.285950743,427082.64516537765,471295.9729511825,171148.7893784358
2023-02-09,177522.7942198955,171819.43563277114,269393.04824783636,367164.82133389264,366286.1419498741,425334.77120147797,467590.07389327476,171357.07881546233
2023-02-10,180305.94275290347,172976.00235077756,277750.79017299815,372081.2810894158,371305.01784706744,431338.35895125434,475369.2613822778,171003.233667324
2023-02-13,182202.68013664125,172621.83968811177,269991.83238435886,371392.514132205,369497.7712983318,431428.34411072073,473135.9040084339,170183.48679622472
2023-02-14,181341.5789583452,172845.7557981502,261824.17172335545,369326.055768525,365429.17774449044,427934.1284993657,468538.25433146895,171705.66809687967
2023-02-15,180060.4913271968,173584.94337429418,256135.23460545964,370920.8942219699,365788.3908423341,426683.8739023367,467654.00423766277,172529.24931914549
2023-02-16,181496.97701918578,176764.08487174264,252660.60091781552,373022.2254990537,364797.6344653727,428794.0239710755,467069.56725801755,172720.77983595149
2023-02-17,181846.01509914242,177530.0103839339,247000.688014808,372778.3338269087,363395.06900707097,424311.11943748826,462754.75027738366,171843.08750185755
2023-02-20,181144.81955793794,176782.05963833968,247816.3858420687,376470.6773144341,365898.88716308423,425210.49596756336,462885.7328649678,170889.26926899404
2023-02-21,182111.4427126498,179853.30762484964,245423.73360350524,373599.7645954138,363820.68645341415,419311.2492539855,460321.4532777067,170717.84571562224
2023-02-22,179459.5388947965,180578.38717722066,241641.06978740075,368333.594969559,359578.3159679801,413903.5626056277,454131.6142781197,168109.21504004605
2023-02-23,179841.19794043008,184055.10687816434,239885.0653619914,365777.1960606299,358444.7078508681,414453.9107123201,455216.232734038,167696.93812096032
2023-02-24,179351.19292847754,180818.29641662698,232890.15573116785,373295.9095497838,364022.23894330615,417822.4236513609,459765.07350816374,167261.69250317948
2023-02-27,177653.32427950494,176336.753447076,224984.99581058827,369162.7129499591,360510.1574574255,414356.7941845588,455971.24503805174,166561.6335009319
2023-02-28,179024.67549961276,175313.18688961543,219448.98223028565,372415.1844914376,362924.89245245024,419842.81570347596,460984.2501198482,165711.71683260525
2023-03-01,181670.69615457693,178375.8753349561,216881.5718847931,374308.57725891785,364701.66005349916,423964.79265546834,465063.3577182467,167118.9985273286
2023-03-02,179934.355741277,179048.11560592818,214401.65271726158,371772.79148531944,362304.7102866343,417731.9973678222,459790.3462153278,165883.62669392984
2023-03-03,183016.6369521469,179858.36783825787,211894.17852595635,372826.72678426903,364197.05823982647,424719.2272645428,465553.71456439584,168492.74367745887
2023-03-06,187177.83502260307,180883.11287785086,207708.60399814724,374996.28402152285,368064.89878014685,428379.72217096365,468568.21702341596,169614.15111252764
2023-03-08,187937.0195133892,183451.84794194708,207049.9417530934,381014.9731598756,372489.927124619,439096.2006205827,477661.1774052846,170025.47411985975
2023-03-09,186940.09314932965,183346.79995210416,204208.94070215707,381265.3682420069,373822.7964947085,438190.7859553617,477600.43715130596,168447.25517971744
2023-03-10,185585.1002403572,182084.74816377857,199874.2851647849,377920.9278931113,371884.7276131019,434759.075849538,473833.12550886034,166755.09054539716
2023-03-13,180865.03926222606,177554.6456987542,198711.03393892664,372907.683242645,364255.49835274566,418676.3767855853,452790.6594136676,164278.6047039259
2023-03-14,179456.2576692112,175432.38239543024,199624.93357267152,376662.02611896564,365643.04985119693,416538.87949761254,452572.0506594776,163215.61033565254
2023-03-15,179592.70704017175,175860.53023604976,202343.04563920698,373593.2658897467,364079.5310752443,415387.1646344135,451365.73163894046,162534.23678128477
2023-03-16,180668.94717371507,175778.6475305287,204472.02429462198,372257.8971751756,363717.4181194602,416003.0571550215,451565.39727399417,162663.033572176
2023-03-17,181041.61474866574,178508.96788045706,209860.24047916709,376031.82036215754,366383.66278270225,417171.64816165,453594.12176913733,163759.0781770896
2023-03-20,180331.51071948954,175726.7003640343,210694.02339297283,373130.22507092485,363903.9942031071,415848.78326408454,451809.0398476304,162689.85532618966
2023-03-21,179553.46223654255,178053.9962094619,216546.6238495282,373612.1298187568,363417.3298939003,415412.5391239205,452014.9442038901,163830.41581293903
2023-03-22,180190.67755645944,177619.24765343015,220137.49469089622,373355.37389580964,363122.9037947882,418154.97258841473,454024.40320762736,164255.61730107878
2023-03-23,182192.03931776446,177658.46509562648,223038.97857125715,373131.99926555785,363903.16757719684,417077.5094142653,453394.39233953203,163537.37786305623
2023-03-24,181308.38808190773,176531.01471427502,226085.21316945428,370403.496972697,362124.0635592196,417400.89715794387,453169.78971342696,162274.71667184302
2023-03-27,179622.7277059509,176214.58129264246,229335.29689629716,369849.62309583626,361674.40946579707,414129.5955314104,450573.66775118595,162663.98748392964
2023-03-28,179234.86995737275,175475.93589013565,233550.19990516792,369486.6760141596,360986.1694275528,413372.0585320814,449718.57366594253,162338.3856053594
2023-03-29,185081.67087806185,180775.4039764314,235867.58386038675,374048.7042452556,366556.0327872241,422704.29301153653,457857.47771919775,163573.75743875818
2023-03-31,187101.78463016392,183471.3205570614,233956.94086056866,376468.33562236914,368728.84487219504,426283.213238068,461006.47284063994,166246.0944561548
2023-04-03,188792.3789998837,184767.68601287424,231192.26241377636,376038.84179889824,368191.4110862959,423391.84898609744,459413.8153994967,166612.88287749913
2023-04-05,190894.19931241462,187895.725907082,230011.35614665505,373546.86640168296,366047.18889336823,430635.9354578558,464175.4973410466,168135.5504861069
2023-04-06,191784.3511279287,190059.38070498672,237494.2034549426,375983.5062993327,367490.4221494119,434342.8040591673,466314.21558380756,168538.71848315312
2023-04-10,189629.23519196312,189574.11384456878,243432.0325952169,372494.99101577257,364147.8983796041,429530.9991619203,460639.79506176943,168777.177717407
2023-04-11,191052.86187538813,191447.7784168425,249677.89652479996,374992.1606144852,365304.84293359367,435312.0439581767,465402.1482527419,169718.07138121652
2023-04-12,192494.36863943792,193738.37392029428,252457.35214686088,374447.19333300187,365708.6012711489,433769.2962990575,464234.82510563824,170580.91261859718
2023-04-13,195102.19672206393,194791.7665766108,247615.69926470975,373319.844008581,365996.4258852787,435758.5193154675,464555.8808663798,170730.30268087547
2023-04-17,196945.78163095203,197549.569594885,248330.06216405556,371800.80959686177,363279.56625039154,432665.6644368547,461586.37429316214,169570.10283449266
2023-04-18,199157.2846389731,198745.28498993113,246533.7859253083,372369.31278339797,365499.7654207601,431481.6787824263,460478.1334405584,169122.88655941145
2023-04-19,197545.71640094314,198656.3197018258,243108.38962247406,368774.5668685131,362726.3588014274,427813.23532594135,457508.0084254463,168726.41464879262
2023-04-20,197568.63950948522,198050.2997459758,246121.58663447804,368805.0308554543,362775.59950478957,428654.66615994874,457487.16776340664,168780.9933644215
2023-04-21,196612.47218111274,197691.88246109648,248964.7938988893,369344.1208766667,361738.7755993535,426337.79012362275,456471.09781709383,168777.177717407
2023-04-24,197294.21718892243,199383.22217532023,248890.69695149863,367318.3644604051,361972.3877771422,425553.3189972392,455166.37857447524,169920.13233561645
2023-04-25,194282.32720604373,197988.69486929054,248321.0295514036,364829.252887481,360284.4436822422,422966.31990189163,453480.42509682267,170167.6817877578
2023-04-26,196266.98107357987,198963.75514279632,249235.22010642732,365613.92169612355,362028.206979429,422100.82955365605,453548.87100460276,170592.39696794472
2023-04-27,197064.2743733472,199720.46910813462,253293.6444983389,366508.13332190504,363140.6840889987,420628.17374190956,453625.3453229438,171563.94673693442
2023-04-28,198469.65490008143,201485.0235507878,259248.84143019823,369921.57049441297,365657.1254229909,424233.37793417106,456868.9404974118,172999.93930502667
2023-05-02,198177.9291551345,201214.45372743442,256203.0107228189,368641.94496818585,364839.6539741436,420983.23329726205,454744.7352735242,173791.44290655787
2023-05-03,198942.33333147815,200334.465484794,255599.7547501308,372161.5785573501,367450.1132447645,423447.4378559949,458622.49881919764,173237.9122313277
2023-05-04,202151.3184718053,201356.62802648052,254656.03250181559,375217.72321175464,371881.85761603835,428158.7311906265,465450.38023391785,174827.1479170168
2023-05-05,201550.8976772699,200419.7931446072,252324.6469848346,377413.9751812826,373279.3568896655,428730.0124542727,466841.89070113696,173038.24540838785
2023-05-08,201246.88442055313,202211.2169074542,254147.80704477231,378966.3548410073,377791.90876617824,432200.28225238033,470044.76536184235,174909.50229841296
2023-05-09,202343.17510531974,201203.94506162568,252163.50467556843,376528.6078113305,375583.1457980126,432600.0484465101,469022.0684152342,174924.3346909742
2023-05-10,199792.37700683938,198506.6804393515,250037.74508771455,378070.4947687045,375432.3086787881,428414.2576267661,466481.33493183093,175395.02467685536
2023-05-11,204040.08164846842,201928.08568107508,251144.18688562658,379121.80951849616,375071.05371031177,428398.8986716446,465949.0463654263,175221.69329997635
2023-05-12,202536.09651519053,202055.3723448969,250184.14088825497,378573.148470919,374778.9102282149,430278.4343563463,467467.85999067925,175392.1629415945
2023-05-15,202167.86819888095,206857.84270322512,255571.89324237398,381070.6292391991,375477.39324784407,430531.1359102872,467929.5236548616,176197.05871598056
2023-05-16,204661.2948518165,213385.86763550012,257818.95878562366,384463.6212392163,378978.914834563,434100.1979463475,471525.4858888657,175121.1397786532
2023-05-17,204646.09760023744,209588.07189410878,250166.54891244715,386635.3711844173,381895.0807867736,434878.254451192,473957.3933499128,174117.99869688172
2023-05-18,204381.7644032381,209182.9837631123,245990.7948174012,386729.11365510465,380534.16045263864,434329.5612907876,474730.5890889507,173621.92717669337
2023-05-19,205108.94043791216,207638.2523844909,243123.90703192903,387204.77016221447,381386.1615189843,433355.69660813146,474495.1777373217,174325.33422215463
2023-05-22,204990.5122481113,205508.42122920195,239616.5926111323,392128.42894879344,384221.01662948506,440926.41904719535,481339.1426154645,175388.328590428
2023-05-23,207792.8164130528,206484.62912894797,235707.59261305386,391568.2821925865,384722.9782912313,440824.7966561816,481537.4230119975,175710.09611783165
2023-05-24,206610.6512653816,206569.77140741303,239553.54545352526,389684.7920512518,382895.2490887366,440975.65426298854,479183.69272925373,175110.60934105926
2023-05-25,210889.74176666597,209727.2816932106,244525.8117285261,388963.70362385665,382868.6552526282,445726.4994671344,481924.0421248365,175452.97013985002
2023-05-26,211230.02454316313,209492.6117131033,249448.4811515998,389244.6334928299,388825.536655316,447683.2268608574,486596.5458573288,177159.49956293072
2023-05-29,210218.6985588439,206411.55564699098,251814.55311730213,391059.10993584874,390404.3616659879,446898.2644000224,486409.3281172853,178110.45606053338
2023-05-30,213497.91381848743,207528.82587439174,247537.25407035646,391322.22613712854,393147.53979069577,449011.27930934954,489971.47865193564,178447.54228845114
2023-05-31,215447.7476181345,207765.8016495936,245463.4415910052,391929.31489139976,395876.67349646287,455883.72054804506,495342.1159680521,177495.16427529405
2023-06-01,216217.60640992827,209528.47707231232,249297.5926638216,394122.359926767,396895.4404149058,458770.0156043427,497291.0106819249,177048.41560401366
2023-06-02,217657.8126485503,211610.30618101504,252681.71549532597,398736.2366964828,399455.68508631585,463635.28714029683,501217.6987404726,177492.28383588116
2023-06-05,222424.05414621066,217089.60849585405,253469.66739635743,398365.86472112226,399524.82146016683,467559.42871413904,501573.3041263886,178064.4812548391
2023-06-06,222412.67140728864,219478.45213064083,254711.17790045694,400212.72296328616,400389.36674735777,470458.38950760977,504125.63635745447,178113.80410374707
2023-06-07,226582.00255824137,222498.99968217933,256354.81889125603,404083.4666935332,403747.94376088283,473382.96355652675,507061.5275260742,179333.85723663177
2023-06-08,224829.62787279204,220333.0779022914,252822.09456160964,403277.3523539531,402073.8634888623,468533.7786962792,502381.43744688714,178454.25707903056
2023-06-09,225142.15479006257,221827.14224959418,254857.10716516685,405431.6068665512,402559.9478840062,470864.26044985675,504459.0063813514,177772.8835246628
2023-06-12,224496.30289020875,222140.03240903714,254638.71792589745,409338.0137702748,406440.93155038904,477999.11564737593,509981.5500996884,178137.74541834783
2023-06-13,226196.92369374327,222846.6049101331,253043.9707795959,416375.84288793395,411489.852187602,480548.5300633361,515143.8158859905,179235.69784676866
2023-06-14,229731.53640430816,225589.65137701688,254483.61513097014,419016.2884980881,412317.41512810974,481477.77428484434,516231.786386238,179616.3647489206
2023-06-15,235468.67146825432,228182.39051073696,254588.26891429845,417890.8350236699,411799.1831451582,484122.7466595968,518041.09936186357,178967.06881528744
2023-06-16,237410.6994722788,231798.60211089274,257409.7203283534,423694.00609026966,417289.040768935,490104.33064548846,525948.147973108,180287.67546949527
2023-06-19,238973.40125749746,232462.66227230476,257234.81051342367,425813.7357190373,418095.35848097503,489889.1843956753,526009.7512056082,179612.04408980126
2023-06-20,240895.7455418085,233789.5354964823,257639.15818981512,426513.9363830239,418849.0331882695,487399.8126763952,524868.9931718904,180198.60629751964
2023-06-21,241193.89761005633,230789.7823713645,254274.9337251485,425328.81920065643,417936.9278341761,489162.37123209494,526893.6612976199,180583.10755083812
2023-06-22,241641.74502084253,231307.8947781977,253999.14129878223,423056.6229478355,413301.21711256506,488029.29851653264,523313.5724703115,179763.3606797388
2023-06-23,238815.7411905364,227660.05980275187,249986.87227457922,414406.6251265436,407018.52980084915,480373.81509435625,514698.39257545245,178750.64307212704
2023-06-26,240943.38727386837,230443.83463886767,250061.67253822318,418163.35859207506,410268.0084336939,484136.28554058744,518331.9758903781,178996.75230456196
2023-06-27,240577.2982438849,231714.82558087056,251015.47810221268,421347.71506775124,414226.62429056363,489874.7489112206,523671.9662629765,180205.32108809907
2023-06-28,239956.31613028637,232008.4797497712,252238.9954393623,422219.64127527643,415414.2083293926,491608.1745829483,523942.3916522074,181686.80215393275
2023-06-30,239433.12051598134,233100.87147949007,251331.01764986632,424792.16088236857,415758.65075042145,496657.73281791224,526892.7578651056,183764.44065747713
2023-07-03,239528.08708006568,234736.1443640832,252355.32520989783,426873.9223882068,417230.0140094718,499949.06647258205,528535.2734303069,185042.90685715724
2023-07-04,239664.84654598247,232549.09415854348,251283.50656844315,423371.7245284345,414182.3774532147,495181.7397103048,525319.5251587036,185679.25951758437
2023-07-05,241084.98795351802,236134.13450580707,253521.92902170226,423482.1424831749,416077.262888075,496248.7889017621,525743.0302582979,185770.23651306724
2023-07-06,241931.16415727523,238439.32216600256,255902.73902959877,422305.281437688,418166.51661864703,496552.15860556357,525682.2899847879,186716.40474774974
2023-07-07,242200.29139954734,237326.31237174582,255289.00907494404,422725.79500592593,419130.87802562333,498028.21308016975,526385.1796214473,185131.48972118
2023-07-10,242431.0695812176,237598.33923202456,255551.92561052652,416728.2107635143,414067.1580423435,492102.44813732256,521471.60940118425,185362.28025310085
2023-07-11,253857.99428378214,248056.15252560412,258960.51152235852,422638.9035581872,418901.0474412117,497294.6856783491,525899.3080531763,186161.92016076593
2023-07-12,258600.4902425645,250443.51214946585,260169.42725804655,425956.47737920354,421141.2568951035,498627.19947701035,529373.205566796,185634.25732779579
2023-07-13,258024.98203817234,249435.9245508383,259226.57776008683,422513.8599721774,416804.33521968767,492867.6598380874,523955.7493138977,185916.2785321318
2023-07-14,257586.00584618287,248884.5435495271,259518.80807608203,427834.8568339526,421195.8184398769,498343.13955597655,528694.8018857468,187359.93980255708
2023-07-17,259844.40065241943,250374.77372234152,259384.38705473437,431042.91339993814,423782.35531545896,501551.171397335,531488.7667769266,188767.20279312844
2023-07-18,260736.62954205196,251306.05163649228,260472.80435647487,433414.08495807264,424657.86536149465,502157.08974121034,531583.6483858749,189129.2029515526
2023-07-19,264404.21173667535,255561.52533646172,264143.2130896054,439699.70040909486,429814.5515368452,506514.42733263824,536568.3332517833,189932.6772103842
2023-07-20,264636.0343603571,255845.46044754074,264731.19071534474,442447.06533781753,431270.2307449226,508603.90551189875,537213.9458438803,191330.84998306807
2023-07-21,265063.27322982386,254556.4175515609,265026.3511439014,443496.2451893432,431686.00364070456,507829.6154763567,536670.0351064617,189088.5027167313
2023-07-24,267886.2658931833,260834.02699127558,265271.22818518465,448182.7715185971,439042.27922563616,511213.7657162575,539432.2012130907,188392.76437360307
2023-07-25,267489.52167272236,259455.01123890636,265766.46863379685,444124.62895648443,436872.3666793558,501962.3068358313,532860.6802985071,188471.7707117856
2023-07-26,266013.92271073343,258663.48584340815,266114.8133597741,449012.2139021475,442595.27023123024,506369.19400095363,541551.5579497766,189407.40850887416
2023-07-27,267808.9429718694,260807.02349545868,266934.99539473123,455910.77137123514,445775.4032287781,514092.5942102854,546917.3789772786,188273.54410855216
2023-07-28,267809.85191923863,261031.26097315448,264605.61073990277,451156.0638112792,444825.0623796556,511094.52536569175,543305.4404715482,188140.9129664944
2023-07-31,267678.30844511057,264109.4122028711,267410.60248015757,458511.4760744048,454815.10439021385,518139.47151437885,555468.6610518626,189172.78362578677
2023-08-01,263419.27073998866,261109.25246778305,267318.79781454074,456856.1309131474,452990.55585094995,517645.9912955033,553149.3077658484,188978.8589775207
2023-08-02,264484.8208533424,259188.30018467797,263495.796024489,452029.9225270947,447188.64321843995,510710.38511560054,547640.861126921,186996.51812857852
2023-08-03,267660.66426967236,261624.6366059578,263777.1113521741,452530.98892702785,449147.691815589,510550.3997275413,548709.7147328885,185608.87579348858
2023-08-04,268409.23839230655,261288.27257303405,265188.35000548273,454243.6013507914,449963.7166763849,512163.30611165037,550016.5118384816,186905.05482514284
2023-08-07,268382.78461606376,262161.7256738762,265943.833365133,458687.29537192255,453494.7234309637,514967.9061451338,554050.2419130561,187674.05733177977
2023-08-08,271958.7558270197,265622.04502935044,270188.81367622415,459816.00193068583,458644.6689387998,521542.6702640319,558862.8636020701,187420.74700081258
2023-08-09,270872.75297294284,265815.0592866984,271320.20762753004,458341.42629133526,456462.6559688251,522679.2950615571,558891.9243515736,188011.62986765036
2023-08-10,269221.82957013894,263199.3220106608,270505.763641532,458175.22635001456,456695.5885248358,523812.6108452251,560380.2040191989,187154.99840874426
2023-08-11,269417.972891605,263298.5088287673,269409.12131378637,460820.0581315016,458367.54366618977,525098.5124390813,561769.0439728549,186055.624464769
2023-08-14,271743.0726294343,264700.048574862,268557.78042494756,463273.08542464895,462236.88180765015,527174.7154899325,564279.0124141325,186115.4777512709
2023-08-16,273182.9173420437,268355.43074736214,271426.60456959874,470911.335789775,468280.97047896055,538333.2558870285,572171.2718727847,186407.07548144722
2023-08-17,275301.88126206864,270746.0140598651,272284.09861638676,479145.421476085,472905.97721039667,544262.9878872352,579700.6809971421,185451.81702887727
2023-08-18,274794.4511363953,271206.3595910191,271621.78535673785,475816.43071343756,470586.7884325412,540081.2109672902,575698.4987921522,184924.15419590712
2023-08-21,278228.6038917943,276941.0081283473,277996.17856437666,488826.2840962564,479084.24530736206,550513.0641853679,589777.0889326627,185723.30779561936
2023-08-22,279999.2089585859,277679.0515485487,279935.18299156503,491246.089323014,486528.0574493485,553289.8998585254,592990.6516048154,185750.5971534338
2023-08-23,283516.0454228907,280103.18946544913,281546.05703764316,492900.64689437015,487950.0018090409,556589.3614959638,596321.6412259659,186205.96843880092
2023-08-24,282403.952028124,278127.0750006795,280270.13860577915,489274.20335059986,485773.72684394836,551193.2522930204,593639.7793639924,185657.22602649088
2023-08-25,283042.31039036217,277515.24102694326,280096.25064557046,488923.01556039153,483814.9457270408,550762.4162715633,591902.6322012604,184499.43901572019
2023-08-28,282151.4201120754,276334.72026976885,280332.4485834371,495653.26700506883,490373.1960487261,558595.1586784188,598795.5250920278,184884.89418079227
2023-08-29,283013.3485792189,276938.3674094284,281208.77097319753,496079.5112594081,493519.4764313259,562895.4984100462,604573.977591208,185235.39128571688
2023-08-30,284987.22608718014,278830.0315453358,284206.8303712534,504085.3738451087,502578.406051772,573894.8369016994,616739.7490271738,185281.34738725907
2023-08-31,288582.97041323694,281376.8801241276,285814.9910935472,510121.0782347117,504505.600460112,579092.3916976836,623796.4750639566,184384.5207056366
2023-09-01,290884.7918530336,283401.9470572949,288500.37214257935,508634.07184736285,504286.33361894806,575632.0056880089,620461.7369245853,186122.6601456511
2023-09-04,292001.4143416708,286044.0699006578,290681.6806884418,513898.76559615525,510100.2833330442,582329.7816026455,625170.6178499599,187018.0653117192
2023-09-05,294445.18866737676,286686.5388292088,291710.2537856807,512097.1320780943,508739.8563578031,582295.8346244039,626904.9005388209,187459.53941212664
2023-09-06,291149.65787362854,282868.1527291862,290739.859572724,509731.97645043966,503779.3965009134,579883.4158943647,623380.8376036924,187805.7345620839
2023-09-07,294178.276579804,284297.6239194831,290986.2389568822,511065.3451593548,502739.7111293326,581421.3076067895,622977.0794858206,188916.61155955875
2023-09-08,298016.42362885113,285780.9888897393,294564.77693421755,511759.2202373686,503925.24116151786,583198.7107948923,625846.3638448168,189806.255846801
