symbol,sector,entry_date,exit_date,sim_entry_price,raw_entry_price,sim_exit_price,raw_exit_price,return_pct,holding_days,exit_reason,max_favorable_pct,max_adverse_pct,gap_down,strategy
HAL,Aviation,2024-09-02,2024-09-23,4613.408322946594,4601.903564036503,4269.002184046139,4279.701437640239,-7.465329638987657,15,WEEKLY_CLOSE_LT_W_EMA20,5.341540791067341,-11.215158417463606,False,Weekly EMA20 Exit
TTKPRESTIG,Consumer Durables,2024-09-11,2024-09-30,887.296864994183,885.0841546076639,840.546027752174,842.6526594006757,-5.268905941904287,13,WEEKLY_CLOSE_LT_W_EMA20,3.9636829719754854,-8.104516586641829,False,Weekly EMA20 Exit
BLKASHYAP,Real Estate,2024-09-13,2024-09-30,104.1396972465515,103.87999725341797,91.78994665145875,92.0199966430664,-11.858830898897883,11,WEEKLY_CLOSE_LT_W_EMA20,5.3619559511886195,-14.112433981829437,False,Weekly EMA20 Exit
DABUR,Consumer Goods,2024-08-19,2024-10-07,599.2582281448603,597.7638185983644,554.7814260160467,556.1718556551846,-7.421976043032667,34,WEEKLY_CLOSE_LT_W_EMA20,8.737880491728339,-9.061485736122616,False,Weekly EMA20 Exit
ASHOKLEY,Automobile & Ancillaries,2024-09-13,2024-10-07,118.20908059846009,117.91429486130683,106.89620787764801,107.16411817308071,-9.570223085686916,15,WEEKLY_CLOSE_LT_W_EMA20,0.22177542409588563,-11.612909577643928,False,Weekly EMA20 Exit
HEROMOTOCO,Automobile & Ancillaries,2024-08-12,2024-10-21,4856.426118354115,4844.315330029042,4833.501802542376,4845.615842147745,-0.4720408640646227,48,WEEKLY_CLOSE_LT_W_EMA20,19.7792788223155,-4.291634195567944,False,Weekly EMA20 Exit
ALEMBICLTD,Healthcare,2024-09-23,2024-10-21,136.24413452817973,135.90437359419425,128.4321453607867,128.7540304368789,-5.7338168681142365,19,WEEKLY_CLOSE_LT_W_EMA20,2.1676690988857232,-11.224125050277797,False,Weekly EMA20 Exit
BBL,Capital Goods,2024-03-18,2024-10-28,2481.1783702090092,2474.990892976568,4264.819149762581,4275.507919561484,71.88684219439338,150,WEEKLY_CLOSE_LT_W_EMA20,122.68688272577187,-2.3131132370262555,False,Weekly EMA20 Exit
GALLANTT,Metals & Mining,2024-07-23,2024-10-28,310.1817461835522,309.40822561950347,323.71685614310826,324.5281765845697,4.363606216707078,67,WEEKLY_CLOSE_LT_W_EMA20,28.511670345090213,-7.304916104964115,False,Weekly EMA20 Exit
AMRUTANJAN,Healthcare,2024-09-30,2024-10-28,764.6280594185725,762.7212562778778,713.2388416291944,715.0264076483152,-6.720812446832615,19,WEEKLY_CLOSE_LT_W_EMA20,6.597401012073869,-7.487026993288685,False,Weekly EMA20 Exit
MARICO,FMCG,2024-10-21,2024-10-28,653.7049118228892,652.0747250103634,625.995404695896,627.5643154846075,-4.238840281882519,5,WEEKLY_CLOSE_LT_W_EMA20,0.7517666792266942,-7.254549488202902,False,Weekly EMA20 Exit
MINDACORP,Automobile & Ancillaries,2024-10-21,2024-10-28,538.7015031425392,537.3581078728571,474.4722211095958,475.6613745459607,-11.922981773442066,5,WEEKLY_CLOSE_LT_W_EMA20,1.8518518518518612,-13.138894129374329,False,Weekly EMA20 Exit
BLUESTARCO,Consumer Durables,2023-12-26,2024-11-11,948.7944252311923,946.4283543453291,1768.31675017766,1772.74862173199,86.37512016860501,216,WEEKLY_CLOSE_LT_W_EMA20,130.16552038827012,-3.5014564861176796,False,Weekly EMA20 Exit
APARINDS,Capital Goods,2024-03-18,2024-11-11,6018.348849475137,6003.340498229563,8975.482270684905,8997.977213719201,49.13529433355562,160,WEEKLY_CLOSE_LT_W_EMA20,82.15287877702366,-3.2916392363396914,False,Weekly EMA20 Exit
ABBOTINDIA,Healthcare,2024-09-23,2024-11-18,27403.133101925792,27334.796111646676,26383.068787236483,26449.191766653115,-3.722436813685449,38,WEEKLY_CLOSE_LT_W_EMA20,5.094999997135787,-4.629275992359797,False,Weekly EMA20 Exit
SUNPHARMA,Healthcare,2024-11-11,2024-11-18,1788.7491800323353,1784.2884588851225,1761.8080542926357,1766.2236133259505,-1.506143289424881,4,WEEKLY_CLOSE_LT_W_EMA20,0.4181772397062181,-4.082762534950112,False,Weekly EMA20 Exit
IVZINGOLD,ETF,2024-11-14,2024-11-18,6657.6025,6641.0,6483.75,6500.0,-2.611337940347144,1,WEEKLY_CLOSE_LT_W_EMA20,0.0,-2.7254931486221956,False,Weekly EMA20 Exit
DPABHUSHAN,Diamond  &  Jewellery,2024-11-18,2024-11-25,1655.0272744750976,1650.9000244140625,1532.4592987060548,1536.300048828125,-7.405797938158811,4,WEEKLY_CLOSE_LT_W_EMA20,0.0,-7.92900978122655,False,Weekly EMA20 Exit
ARVINDFASN,Retailing,2024-11-18,2024-12-09,548.7589288663877,547.3904527345513,535.0223189907322,536.3632270583781,-2.5032139165429634,14,WEEKLY_CLOSE_LT_W_EMA20,6.143375730233215,-5.081663488405586,False,Weekly EMA20 Exit
INDIACEM,Construction Materials,2024-10-29,2024-12-16,358.39374999999995,357.5,341.3445121765137,342.20001220703125,-4.7571247611003935,32,WEEKLY_CLOSE_LT_W_EMA20,4.475524475524476,-5.426571719296329,False,Weekly EMA20 Exit
ADSL,Software & IT Services,2024-10-09,2024-12-23,280.9974808131282,280.2967389657139,240.85706771988015,241.46071951867683,-14.284972583061217,51,WEEKLY_CLOSE_LT_W_EMA20,10.352067891342628,-15.922232957739975,False,Weekly EMA20 Exit
UNICHEMLAB,Healthcare,2024-12-16,2024-12-23,786.9625,785.0,718.2,720.0,-8.73770986546372,5,WEEKLY_CLOSE_LT_W_EMA20,6.547773810708598,-10.191082802547772,False,Weekly EMA20 Exit
MAHASTEEL,Metals & Mining,2024-12-09,2024-12-30,211.52749999999997,211.0,186.33300304412842,186.8000030517578,-11.910743026732487,14,WEEKLY_CLOSE_LT_W_EMA20,2.7962056381442535,-13.009477226655065,False,Weekly EMA20 Exit
ERIS,Healthcare,2024-10-28,2025-01-06,1263.5432750311672,1260.3922942954287,1296.1616591733446,1299.4101846349317,2.5815011473487313,47,WEEKLY_CLOSE_LT_W_EMA20,25.075528755028632,-0.976964837791158,False,Weekly EMA20 Exit
ICICIBANK,Banks,2024-04-22,2025-01-13,1055.160376274957,1052.5290536408547,1212.1617029144902,1215.1997021699149,14.879380440137133,181,WEEKLY_CLOSE_LT_W_EMA20,27.370964144532383,-2.572315369412122,False,Weekly EMA20 Exit
OFSS,Software & IT Services,2024-10-28,2025-01-13,10107.169288270965,10081.964377327646,10492.136869557347,10518.43295193719,3.8088565681107625,52,WEEKLY_CLOSE_LT_W_EMA20,21.628089177235747,-2.0719062438600626,False,Weekly EMA20 Exit
SKIPPER,Capital Goods,2024-12-30,2025-01-13,562.2487211802388,560.8466046685675,457.76809728900537,458.9153857533888,-18.58263433163778,10,WEEKLY_CLOSE_LT_W_EMA20,1.9520515506425442,-23.255193845112768,False,Weekly EMA20 Exit
EPL,Diversified / Other,2025-01-13,2025-01-20,240.291319663557,239.69208943995713,226.4782662821751,227.04588098463668,-5.748461243095339,5,WEEKLY_CLOSE_LT_W_EMA20,0.3666771914701717,-7.700140204308012,False,Weekly EMA20 Exit
ANUP,Capital Goods,2024-03-18,2025-01-27,1401.008810828041,1397.5150232698666,2835.747027399728,2842.8541628067446,102.40750846696749,212,WEEKLY_CLOSE_LT_W_EMA20,172.59971528623979,0.0,False,Weekly EMA20 Exit
ELECTHERM,Metals & Mining,2024-06-10,2025-01-27,738.5417622375488,736.7000122070312,892.2138871765137,894.4500122070312,20.807506466985263,158,WEEKLY_CLOSE_LT_W_EMA20,97.50237218553328,-9.019955355770664,False,Weekly EMA20 Exit
IPCALAB,Healthcare,2024-12-06,2025-01-27,1496.969542330751,1493.236451202744,1491.0914782344469,1494.828549608468,-0.39266424132798916,35,WEEKLY_CLOSE_LT_W_EMA20,17.02098498194278,-4.691779459438516,False,Weekly EMA20 Exit
EMKAY,Diversified / Other,2025-01-06,2025-01-27,306.43902229309083,305.6748352050781,268.95282289566535,269.62689012096774,-12.232841338846248,15,WEEKLY_CLOSE_LT_W_EMA20,1.7577501141848872,-15.787792223377112,False,Weekly EMA20 Exit
AJMERA,Real Estate,2025-01-20,2025-01-27,201.49173592016746,200.98926276325932,176.97426111994827,177.41780563403333,-12.167980333413375,5,WEEKLY_CLOSE_LT_W_EMA20,2.3019757365352844,-15.841579965677452,False,Weekly EMA20 Exit
GILLETTE,FMCG,2024-10-07,2025-02-03,8203.932141641639,8183.473457996648,8247.604705462822,8268.27539394769,0.5323369704572397,83,WEEKLY_CLOSE_LT_W_EMA20,24.833721769953097,-5.6075497655917435,False,Weekly EMA20 Exit
ANANTRAJ,Real Estate,2024-10-29,2025-02-03,701.7059038292062,699.9560137947195,631.6131720524348,633.1961624585813,-9.9889043820603,67,WEEKLY_CLOSE_LT_W_EMA20,35.03809792907446,-23.854973891339995,False,Weekly EMA20 Exit
DIVISLAB,Healthcare,2024-12-27,2025-02-03,5863.759768302919,5849.136925987949,5556.632456394006,5570.558853527826,-5.237719893797784,27,WEEKLY_CLOSE_LT_W_EMA20,5.913548058264928,-9.294070238747656,False,Weekly EMA20 Exit
DIXON,Consumer Durables,2025-01-27,2025-02-03,15281.324123774843,15243.216083565929,14537.179445314923,14573.613479012454,-4.869634806725755,6,WEEKLY_CLOSE_LT_W_EMA20,2.504918032786884,-10.754094039678755,False,Weekly EMA20 Exit
SALZERELEC,Electricals,2025-01-31,2025-02-03,1256.7491520166861,1253.6151142311085,1183.404924105039,1186.3708512331218,-5.836027642744195,2,WEEKLY_CLOSE_LT_W_EMA20,1.5030379879670053,-9.419855162105577,False,Weekly EMA20 Exit
SIYSIL,Textiles,2025-02-03,2025-02-10,764.5613638544243,762.6547270368322,675.7485892804697,677.4421947673881,-11.616173504533107,5,WEEKLY_CLOSE_LT_W_EMA20,0.5900671894032472,-14.472429923967727,False,Weekly EMA20 Exit
SIMPLEXINF,Infrastructure,2024-05-27,2025-02-17,124.1095030593872,123.80000305175781,253.365,254.0,104.14633348323315,184,WEEKLY_CLOSE_LT_W_EMA20,184.3295568036757,-11.914377735381297,False,Weekly EMA20 Exit
COROMANDEL,Chemicals,2024-09-30,2025-02-17,1645.3092049908125,1641.20618951702,1720.6181846871482,1724.9305109645595,4.577193117737172,97,WEEKLY_CLOSE_LT_W_EMA20,19.089630114020956,-6.936201418757851,False,Weekly EMA20 Exit
INDRAMEDCO,Healthcare,2024-10-28,2025-02-17,400.17659258925664,399.1786459743209,387.4096660637901,388.3806176078096,-3.1903231627969273,78,WEEKLY_CLOSE_LT_W_EMA20,41.95309159616756,-7.172116707749384,False,Weekly EMA20 Exit
PGEL,Consumer Durables,2025-01-15,2025-02-17,859.7660132464642,857.6219583505878,747.7953943712959,749.6695682920259,-13.023382775084224,24,WEEKLY_CLOSE_LT_W_EMA20,7.808859792048622,-30.41375533183272,False,Weekly EMA20 Exit
BANARISUG,Diversified / Other,2025-01-30,2025-02-17,3558.0438777559543,3549.1709503800043,3479.8017980421155,3488.523105806632,-2.1990195287638175,13,WEEKLY_CLOSE_LT_W_EMA20,6.149958971381465,-4.330243180248187,False,Weekly EMA20 Exit
LAURUSLABS,Healthcare,2025-01-30,2025-02-17,565.5611320732385,564.1507551852753,540.9148324197654,542.2705086914941,-4.357848914249902,13,WEEKLY_CLOSE_LT_W_EMA20,14.179691407255302,-6.078287069124591,False,Weekly EMA20 Exit
REPL,Infrastructure,2025-02-10,2025-02-17,285.7125,285.0,226.4325,227.0,-20.748129675810468,5,WEEKLY_CLOSE_LT_W_EMA20,1.017541718064693,-20.701754385964914,False,Weekly EMA20 Exit
GOLDIAM,Diamond  &  Jewellery,2025-02-13,2025-02-17,315.7346543835986,314.94728616817815,280.7787394913139,281.4824456053272,-11.071294964605105,2,WEEKLY_CLOSE_LT_W_EMA20,0.494121476715691,-13.562225839193538,False,Weekly EMA20 Exit
AMBER,Consumer Durables,2025-02-14,2025-02-17,6155.349999999999,6140.0,5783.505,5798.0,-6.041004979408147,1,WEEKLY_CLOSE_LT_W_EMA20,1.1767100977198697,-8.305377773819218,False,Weekly EMA20 Exit
ASALCBR,Alcohol,2024-11-18,2025-03-03,852.9526616566884,850.8255976625321,1129.0921857829667,1131.9219907598663,32.37454275480341,73,WEEKLY_CLOSE_LT_W_EMA20,75.5147532921998,-2.076606051370793,False,Weekly EMA20 Exit
TERASOFT,Software & IT Services,2025-01-13,2025-03-03,185.17848178863525,184.71669006347656,174.76103805541993,175.19903564453125,-5.6256232541672455,35,WEEKLY_CLOSE_LT_W_EMA20,44.90953922915465,-12.044277190071497,False,Weekly EMA20 Exit
KIRIINDUS,Diversified / Other,2025-01-29,2025-03-03,538.3425,537.0,521.19375,522.5,-3.1854720740049225,23,WEEKLY_CLOSE_LT_W_EMA20,26.17318208435172,-9.869646182495345,False,Weekly EMA20 Exit
ZOTA,Healthcare,2025-02-20,2025-03-17,860.5517078969294,858.4056936627726,788.5264222869666,790.5026789844277,-8.36966389689502,15,WEEKLY_CLOSE_LT_W_EMA20,5.937136204889408,-10.355067065656032,False,Weekly EMA20 Exit
PGIL,Textiles,2025-02-13,2025-03-24,1367.4266103412679,1364.0165689189705,1278.021850103769,1281.224912384731,-6.538176130358181,25,WEEKLY_CLOSE_LT_W_EMA20,15.682163864595925,-8.961749920192927,False,Weekly EMA20 Exit
VIMTALABS,Healthcare,2025-01-30,2025-04-15,423.6314510691066,422.57501353526845,455.19048465395855,456.3313129362993,7.449643671452462,49,WEEKLY_CLOSE_LT_W_EMA20,38.58823510834624,-5.8117682505907275,False,Weekly EMA20 Exit
NORBTEAEXP,Agri,2025-05-02,2025-05-26,40.0498757648468,39.95000076293945,35.31150152206421,35.400001525878906,-11.831183373961,16,WEEKLY_CLOSE_LT_W_EMA20,7.1339134410354275,-15.519400862417573,False,Weekly EMA20 Exit
PANACEABIO,Healthcare,2025-06-06,2025-06-09,472.47823776245116,471.29998779296875,449.97225608825687,451.1000061035156,-4.763390115231014,1,WEEKLY_CLOSE_LT_W_EMA20,0.8275036102431836,-6.089535844006932,False,Weekly EMA20 Exit
RAMANEWS,Paper,2025-05-09,2025-06-23,31.077499999999997,31.0,31.271625380516053,31.350000381469727,0.6246492816862865,31,WEEKLY_CLOSE_LT_W_EMA20,44.45160896547379,-0.8387104157478578,False,Weekly EMA20 Exit
HCG,Healthcare,2025-05-29,2025-06-23,553.2797744750976,551.9000244140625,527.7273628234864,529.0499877929688,-4.618352744929648,17,WEEKLY_CLOSE_LT_W_EMA20,1.6307301326096262,-5.761921982497873,False,Weekly EMA20 Exit
BANARISUG,Diversified / Other,2025-06-09,2025-07-14,3986.487964495085,3976.5465980000854,3788.347499499321,3797.842104761224,-4.9703013469616675,25,WEEKLY_CLOSE_LT_W_EMA20,4.614263799287922,-6.499074993027162,False,Weekly EMA20 Exit
AXISBANK,Banks,2025-07-07,2025-07-21,1179.6342628674286,1176.6925315385822,1082.450161106506,1085.163068778452,-8.238494321510272,10,WEEKLY_CLOSE_LT_W_EMA20,0.2038039837190145,-8.975885314126137,False,Weekly EMA20 Exit
CHOLAFIN,Finance,2025-06-09,2025-07-28,1621.4694933547537,1617.4259285334201,1482.5884962638443,1486.3042569061095,-8.565131669765206,35,WEEKLY_CLOSE_LT_W_EMA20,2.876539095513129,-9.483984367349123,False,Weekly EMA20 Exit
SRF,Diversified,2025-04-09,2025-08-04,2753.50591898726,2746.6393206855464,2946.6391366899934,2954.0241971829505,7.014083985472885,79,WEEKLY_CLOSE_LT_W_EMA20,20.446999741027103,-2.012281894751594,False,Weekly EMA20 Exit
KITEX,Textiles,2025-07-24,2025-08-04,268.80077725315704,268.1304511253437,209.9091943827475,210.43528258922055,-21.90900765697762,7,WEEKLY_CLOSE_LT_W_EMA20,0.0,-23.284358580454757,False,Weekly EMA20 Exit
ADANIPORTS,Infrastructure,2025-06-23,2025-08-11,1338.7105549964222,1335.3721246847103,1316.1407408464356,1319.4393391944216,-1.685936819258653,35,WEEKLY_CLOSE_LT_W_EMA20,9.917974592471955,-2.035792916216078,False,Weekly EMA20 Exit
CAMLINFINE,Chemicals,2025-08-01,2025-08-11,281.50198776245117,280.79998779296875,225.63449695587158,226.1999969482422,-19.84621538577697,6,WEEKLY_CLOSE_LT_W_EMA20,0.0,-19.444442029314697,False,Weekly EMA20 Exit
BSE,Unclassified,2025-07-10,2025-08-25,2534.2600135868765,2527.940163178929,2323.0424120337625,2328.864573467431,-8.33448819066384,31,WEEKLY_CLOSE_LT_W_EMA20,1.9884713926107425,-9.966073272924387,False,Weekly EMA20 Exit
CANBK,Banks,2025-07-25,2025-09-01,110.49951573320338,110.2239558435944,100.42713356665128,100.67883064325942,-9.115317926706089,24,WEEKLY_CLOSE_LT_W_EMA20,1.6160164482937407,-9.054976871538264,False,Weekly EMA20 Exit
PRIVISCL,Chemicals,2025-08-06,2025-09-01,2309.1936154868545,2303.435027917062,2208.252312544782,2213.7867794935155,-4.371279318680723,16,WEEKLY_CLOSE_LT_W_EMA20,10.394388294969136,-5.021865735418083,False,Weekly EMA20 Exit
GINNIFILA,Textiles,2025-09-08,2025-09-15,47.969623470306395,47.849998474121094,41.097000761032106,41.20000076293945,-14.327030758389213,5,WEEKLY_CLOSE_LT_W_EMA20,0.271684581527298,-13.897592316075382,False,Weekly EMA20 Exit
RALLIS,Fertilisers & Pesticides,2025-09-01,2025-09-29,344.3575500885084,343.4988030808064,303.58954552983664,304.3504215837961,-11.838858926773456,20,WEEKLY_CLOSE_LT_W_EMA20,6.898534591916753,-12.331124982277503,False,Weekly EMA20 Exit
NACLIND,Diversified / Other,2025-09-15,2025-09-29,254.53474388122558,253.89999389648438,217.75425304412843,218.3000030517578,-14.450086568244746,10,WEEKLY_CLOSE_LT_W_EMA20,0.0,-17.408427731692907,False,Weekly EMA20 Exit
FMGOETZE,Diversified / Other,2025-08-12,2025-10-06,544.3575,543.0,504.485625,505.75,-7.324575302076289,36,WEEKLY_CLOSE_LT_W_EMA20,6.335179450103591,-8.766115304514848,False,Weekly EMA20 Exit
SCHNEIDER,Capital Goods,2025-08-14,2025-10-13,885.4080122375487,883.2000122070312,827.176875,829.25,-6.576757430779353,39,WEEKLY_CLOSE_LT_W_EMA20,4.613903921736787,-8.457881700019813,False,Weekly EMA20 Exit
FORCEMOT,Automobile & Ancillaries,2025-09-10,2025-10-13,18335.725,18290.0,15610.875,15650.0,-14.860879512536313,22,WEEKLY_CLOSE_LT_W_EMA20,9.404045926735922,-18.47457627118644,False,Weekly EMA20 Exit
BIL,Textiles,2025-10-06,2025-10-13,847.1125,845.0,798.0,800.0,-5.797636087296546,5,WEEKLY_CLOSE_LT_W_EMA20,0.05325588248890532,-10.04141722910503,False,Weekly EMA20 Exit
HDFCAMC,Finance,2025-10-13,2025-11-03,2723.1288922874946,2716.338047169571,2625.354198295854,2631.934033379302,-3.5905275827582086,14,WEEKLY_CLOSE_LT_W_EMA20,6.899034829285674,-4.746468011676807,False,Weekly EMA20 Exit
AXISCADES,Aviation,2025-04-15,2025-11-10,810.7217622375488,808.7000122070312,1396.5,1400.0,72.25391805762492,142,WEEKLY_CLOSE_LT_W_EMA20,120.00740995616444,-9.10721198248328,False,Weekly EMA20 Exit
JMFINANCIL,Finance,2025-08-05,2025-11-10,154.48053096535176,154.09529273351797,152.74693209687547,153.1297564880957,-1.1222118785085733,64,WEEKLY_CLOSE_LT_W_EMA20,26.455705911473963,-8.075944144587616,False,Weekly EMA20 Exit
PGHL,Healthcare,2025-10-13,2025-11-10,6074.02758710216,6058.880386136819,5654.439715198311,5668.611243306577,-6.907901979154973,18,WEEKLY_CLOSE_LT_W_EMA20,2.691881728547176,-7.050150316534279,False,Weekly EMA20 Exit
ENDURANCE,Automobile & Ancillaries,2025-09-29,2025-11-17,2735.585437183523,2728.763528362617,2682.6027405412865,2689.3260556804876,-1.9367955364167289,32,WEEKLY_CLOSE_LT_W_EMA20,9.890518407491152,-3.2846636549237815,False,Weekly EMA20 Exit
ZYDUSWELL,FMCG,2025-11-10,2025-11-24,452.6267929177215,451.49804779822597,442.006997372311,443.1147843331438,-2.346258708405929,10,WEEKLY_CLOSE_LT_W_EMA20,3.0061861298272246,-4.067199462951984,False,Weekly EMA20 Exit
TFCILTD,Finance,2025-11-04,2025-12-08,69.7599861769354,69.5860211241251,64.31158556529475,64.47276748400476,-7.81020884640319,23,WEEKLY_CLOSE_LT_W_EMA20,6.504647285032966,-11.794129468391752,False,Weekly EMA20 Exit
GOODLUCK,Metals & Mining,2025-11-10,2025-12-08,394.91142145302723,393.9266049406756,374.96472090263387,375.9044821079036,-5.050930276212819,20,WEEKLY_CLOSE_LT_W_EMA20,2.8024046432003824,-6.811849661242507,False,Weekly EMA20 Exit
MCLEODRUSS,Diversified / Other,2025-11-24,2025-12-08,53.94452637672424,53.810001373291016,45.10695121765137,45.220001220703125,-16.382709706922313,10,WEEKLY_CLOSE_LT_W_EMA20,2.7689980036110953,-18.36090097745146,False,Weekly EMA20 Exit
BEL,Aviation,2025-08-14,2025-12-15,386.6464787514718,385.6822730687998,385.9083709387225,386.8755598383183,-0.19089991848180254,82,WEEKLY_CLOSE_LT_W_EMA20,11.125429888877632,-6.871212768324717,False,Weekly EMA20 Exit
TERASOFT,Software & IT Services,2025-08-13,2025-12-29,294.2452838897705,293.5115051269531,398.9501371765137,399.95001220703125,35.58420780873669,92,WEEKLY_CLOSE_LT_W_EMA20,103.73988397536439,-3.6879691939646215,False,Weekly EMA20 Exit
HCG,Healthcare,2025-10-01,2025-12-29,641.9508505249023,640.3499755859375,655.4073628234863,657.0499877929688,2.0961904307130466,59,WEEKLY_CLOSE_LT_W_EMA20,25.657851970367613,-1.5226048835370825,False,Weekly EMA20 Exit
INDOTHAI,Finance,2025-12-15,2025-12-29,363.5065061187744,362.6000061035156,325.48423782348635,326.29998779296875,-10.459859082374827,9,WEEKLY_CLOSE_LT_W_EMA20,11.927743869825782,-11.624377602589265,False,Weekly EMA20 Exit
HEROMOTOCO,Automobile & Ancillaries,2025-11-11,2026-01-27,5209.283496787303,5196.292764875116,5224.282792463679,5237.376233046294,0.2879339487978685,53,WEEKLY_CLOSE_LT_W_EMA20,18.8447614267833,-1.4324187965715718,False,Weekly EMA20 Exit
HINDPETRO,Oil & Gas,2025-12-08,2026-01-27,430.73834839977354,429.6641879299487,395.53039633130936,396.52170058276624,-8.173860581316816,34,WEEKLY_CLOSE_LT_W_EMA20,12.538743312599362,-8.687466919786534,False,Weekly EMA20 Exit
RBLBANK,Banks,2025-12-08,2026-01-27,306.67279212856033,305.9080220733769,288.27926141501797,289.00176582959193,-5.997770648604395,34,WEEKLY_CLOSE_LT_W_EMA20,7.091615858407003,-6.358010560969597,False,Weekly EMA20 Exit
TVSSRICHAK,Automobile & Ancillaries,2025-12-29,2026-01-27,4081.1775,4071.0,3850.0507012939456,3859.699951171875,-5.663238090135853,19,WEEKLY_CLOSE_LT_W_EMA20,9.744539310058954,-10.334069053595554,False,Weekly EMA20 Exit
MFSL,Finance,2026-01-01,2026-01-27,1681.69375,1677.5,1582.4340243530273,1586.4000244140625,-5.902366328409831,17,WEEKLY_CLOSE_LT_W_EMA20,4.4530522308122205,-6.718327938710879,False,Weekly EMA20 Exit
LUMAXTECH,Automobile & Ancillaries,2025-07-29,2026-02-02,1033.2791716907147,1030.7024156515859,1262.7213711494799,1265.8860863653933,22.205247695386884,126,WEEKLY_CLOSE_LT_W_EMA20,64.7015777330694,-7.731916455068458,False,Weekly EMA20 Exit
SOUTHBANK,Banks,2025-12-31,2026-02-02,37.614903619703234,37.5211008675344,37.09145090371538,37.184411933549256,-1.3916098822958538,22,WEEKLY_CLOSE_LT_W_EMA20,23.621012075312365,-4.908955029287884,False,Weekly EMA20 Exit
LAURUSLABS,Healthcare,2026-01-27,2026-02-02,1031.5479874020557,1028.975548530729,915.6412540785498,917.9360943143356,-11.236194024808869,4,WEEKLY_CLOSE_LT_W_EMA20,1.0679611650485514,-10.878637753669809,False,Weekly EMA20 Exit
MAHASTEEL,Metals & Mining,2025-08-14,2026-02-09,335.33625,334.5,685.9807621765137,687.7000122070312,104.56504841827083,119,WEEKLY_CLOSE_LT_W_EMA20,208.5201793721973,-2.167414050822123,False,Weekly EMA20 Exit
CSBBANK,Banks,2026-01-30,2026-02-09,435.5361372375488,434.45001220703125,413.96250000000003,415.0,-4.953351833072384,6,WEEKLY_CLOSE_LT_W_EMA20,3.0498330366453974,-8.435958886933449,False,Weekly EMA20 Exit
EASTSILK,Diversified / Other,2026-02-03,2026-02-16,80.81152561187744,80.61000061035156,64.60807165145874,64.7699966430664,-20.050919516407646,9,WEEKLY_CLOSE_LT_W_EMA20,0.0,-25.15816725684606,False,Weekly EMA20 Exit
MUTHOOTFIN,Finance,2026-02-05,2026-02-23,3609.059829432851,3600.0596802322707,3473.8469564783413,3482.553339827911,-3.746484662066627,12,WEEKLY_CLOSE_LT_W_EMA20,12.461090731287472,-7.313042229448914,False,Weekly EMA20 Exit
ABCAPITAL,Finance,2025-08-01,2026-03-09,257.14125,256.5,314.16263717651367,314.95001220703125,22.175122496493135,148,WEEKLY_CLOSE_LT_W_EMA20,43.97660342805799,-2.514618693271808,False,Weekly EMA20 Exit
TAKE,Healthcare,2026-01-29,2026-03-09,38.59625,38.5,32.598300304412845,32.68000030517578,-15.540239519609166,26,WEEKLY_CLOSE_LT_W_EMA20,29.71428214729606,-15.11688232421875,False,Weekly EMA20 Exit
CUB,Banks,2026-03-06,2026-03-09,199.93020136834426,199.43162231256287,188.26002559061484,188.73185522868656,-5.837125005555663,1,WEEKLY_CLOSE_LT_W_EMA20,0.11176892266053955,-8.904623789860514,False,Weekly EMA20 Exit
EICHERMOT,Automobile & Ancillaries,2025-11-18,2026-03-16,6781.076873582698,6764.166457439101,6614.976218251528,6631.555106016569,-2.4494731209766205,81,WEEKLY_CLOSE_LT_W_EMA20,20.409656838772555,-2.8017562733735244,False,Weekly EMA20 Exit
BANKBARODA,Banks,2026-02-04,2026-03-16,277.7320340980547,277.03943550928153,270.54933871861283,271.22740723670455,-2.5861962242735053,27,WEEKLY_CLOSE_LT_W_EMA20,13.811190986937962,-4.720283986009025,False,Weekly EMA20 Exit
ASHOKLEY,Automobile & Ancillaries,2026-03-11,2026-03-16,191.60734865009874,191.12952483800373,166.0442114890895,166.46036239507717,-13.341417926350537,3,WEEKLY_CLOSE_LT_W_EMA20,0.5092882845169577,-13.215700068188715,False,Weekly EMA20 Exit
SALSTEEL,Metals & Mining,2025-12-08,2026-03-23,35.87947591781616,35.790000915527344,35.07209984779358,35.15999984741211,-2.250244880588321,71,WEEKLY_CLOSE_LT_W_EMA20,38.502370569424826,-7.516072569417576,False,Weekly EMA20 Exit
HINDALCO,Metals & Mining,2026-02-19,2026-03-23,908.1389605215162,905.8742748344301,848.436449951971,850.5628570947077,-6.574160251340818,21,WEEKLY_CLOSE_LT_W_EMA20,8.00571234862384,-8.197886285257422,False,Weekly EMA20 Exit
KARURVYSYA,Banks,2026-03-11,2026-03-23,303.40280562685274,302.64619015147406,256.3586781354256,257.0011810881459,-15.505501801221152,8,WEEKLY_CLOSE_LT_W_EMA20,1.606555375896521,-16.213116978794222,False,Weekly EMA20 Exit
TITAN,Diamond  &  Jewellery,2026-02-02,2026-03-30,3996.885032503398,3986.9177381580034,3919.2846347102804,3929.107403218326,-1.9415218892226607,38,WEEKLY_CLOSE_LT_W_EMA20,9.459997231944286,-4.374999764588459,False,Weekly EMA20 Exit
