date,cash_fno_10_slot,cash_fno_15_slot,hybrid_10_slot,cash_broad_10_slot
2021-02-03,13444771.12124997,12389041.635202782,17654168.78256551,14435184.692369549
2021-02-04,13647461.12208808,12587934.721727714,17991475.120158084,14649172.522178479
2021-02-05,13657762.678612871,12575116.514992956,18093500.511248767,14663980.355855722
2021-02-08,13688964.536895078,12624905.763582999,17909680.20187559,14546797.90029204
2021-02-09,13653472.675546689,12552234.954152664,17931853.05295433,14578013.617161663
2021-02-10,13644671.842138905,12543863.044393482,17903629.50184816,14561141.909716027
2021-02-11,13693500.900506858,12613300.738034045,17984228.037245087,14605125.045642849
2021-02-12,13597903.720211497,12531226.809729282,17798960.48576957,14542889.520559253
2021-02-15,13674781.693934968,12600407.983891558,17847959.848867614,14549627.879232692
2021-02-16,13770839.824659424,12649886.654236699,17898977.487378996,14563124.407538267
2021-02-17,13765531.984060055,12597939.487211602,18136212.648147617,14746299.623241128
2021-02-18,13639937.334087646,12531732.080902014,18043771.4556852,14700615.077979269
2021-02-19,13427538.804482646,12367452.787782334,17885016.993909985,14553371.937613433
2021-02-22,13269124.798549091,12248861.360608203,17739569.54101865,14479903.769823963
2021-02-23,13218876.726546558,12212909.874755148,18002565.407056075,14719115.545640025
2021-02-24,13326856.37031765,12293683.583033707,17990532.47323808,14695460.725795832
2021-02-25,13419855.516305465,12338439.252389455,17875085.824053086,14612665.845591487
2021-02-26,13174419.218250118,12079266.676653977,17798553.092376888,14629991.669591943
2021-03-01,13430885.027377218,12316176.431156397,17822832.592305206,14661219.681212377
2021-03-02,13675775.920491444,12498602.461375073,18210686.548385486,14881339.415473953
2021-03-03,13804508.77591524,12612655.539242463,18467275.729316197,15049282.227434201
2021-03-04,13797609.241301294,12602355.967545502,18477276.564177807,15065810.57012682
2021-03-05,13617168.62460462,12458717.964669337,18146814.561013415,14796941.188229198
2021-03-08,13690212.191597383,12463617.891008146,18097457.15897455,14789017.19789617
2021-03-09,13695585.56915529,12463184.276336452,18153906.650816213,14779364.995366856
2021-03-10,13725538.524227852,12506866.212563772,18474485.13233325,14984259.785709336
2021-03-12,13716992.825121926,12480652.124092476,18423458.30391466,14931872.25483897
2021-03-15,13674670.007268086,12441120.178112544,18776983.38107425,15191286.790977098
2021-03-16,13601007.145798108,12397937.972003119,19036882.851084877,15367184.167164082
2021-03-17,13309460.357752027,12168699.56391004,18513034.50464014,14953760.68636601
2021-03-18,13168243.87234656,12037915.18099978,18232002.197356656,14731348.920504577
2021-03-19,13355319.193511339,12207080.865475481,18726424.466363348,15093776.83827802
2021-03-22,13433896.772166183,12268563.062712593,19155073.096296787,15479319.902161513
2021-03-23,13466547.285538845,12292935.736678243,19547635.86775396,15834235.924344808
2021-03-24,13292110.184664689,12133054.376792165,19285398.19042937,15634558.279321723
2021-03-25,13126603.80698159,12004583.49000537,18962868.459840164,15367562.007050227
2021-03-26,13358976.77020762,12239580.890446104,19236404.34765355,15513447.066487957
2021-03-30,13601694.195284825,12436229.108164983,19398205.90319836,15604707.303272577
2021-03-31,13646046.691622706,12477812.105162147,19416749.848217927,15541287.512982907
2021-04-01,13806814.001653211,12612366.834712496,19825956.86110836,15880963.846321933
2021-04-05,13815347.326221613,12506781.245357297,20139438.556564033,16097418.864746671
2021-04-06,14118760.032387294,12742389.416563982,20431807.123473264,16294891.153977232
2021-04-07,14142250.62497404,12803321.328536136,20502510.278067596,16381623.770476623
2021-04-08,14263072.707385208,12901207.696087247,20618596.00752752,16453235.785808587
2021-04-09,14434352.27241949,13020407.452913068,20698841.777187012,16541997.490034789
2021-04-12,14239266.086982096,12735141.580261478,20244312.67033144,16106609.981957309
2021-04-13,13961957.683787905,12567780.07107358,19830690.992299132,15902978.799334368
2021-04-15,14034490.845027845,12626935.378986673,19770805.790141877,15941149.473882843
2021-04-16,14229194.967487546,12792953.119231282,19797362.961653076,16088006.01560217
2021-04-19,14220121.068612803,12724247.219143951,19551952.88888491,15910525.001157423
2021-04-20,14159474.145856256,12676636.832064254,19330817.93113635,15765008.385272916
2021-04-22,14159215.279532544,12691548.053529585,19415945.026318006,15892174.722480683
2021-04-23,14160764.563623084,12673145.994141845,19625352.580322858,15961398.346256286
2021-04-26,14182688.059524486,12737827.085350823,19582080.071923934,15955720.200715996
2021-04-27,14344555.582435928,12887598.132216018,19845889.15338742,16187683.295696815
2021-04-28,14406124.92119851,12936385.141606277,20004654.194346186,16234100.2523916
2021-04-29,14421842.086891051,12918920.355020536,20298352.26005835,16406732.782251315
2021-04-30,14456316.917854244,12908825.657699868,20445158.177915335,16529231.459078848
2021-05-03,14481675.421952166,12942792.608936189,20687762.74379819,16707405.600932391
2021-05-04,14302549.566661378,12792084.17959593,20395829.224596553,16549449.007036172
2021-05-05,14409747.624388533,12908127.572241971,20639944.097005367,16691446.022374524
2021-05-06,14513992.276030209,12997842.253561307,20841410.19166946,16874266.369542077
2021-05-07,14342373.155373283,12843091.993236717,20937252.162551336,16955754.425775923
2021-05-10,14519319.317655925,12994199.626588091,21192196.097524304,17225552.535081938
2021-05-11,14411299.166829228,12967117.279682651,21107700.78010102,17112897.794660877
2021-05-12,14328940.103421794,12883002.02112088,20949290.356471688,16967589.904156204
2021-05-14,14210422.293696854,12815490.416559508,20432337.985301353,16571353.713005153
2021-05-17,14313936.12780562,12945829.043521428,20827828.233567692,16877336.599316258
2021-05-18,14409911.604441328,13094865.680802368,21185286.155987903,17127309.635157432
2021-05-19,14464799.67841521,13174444.010653276,21276072.86876705,17229857.93778241
2021-05-20,14502402.790702587,13192747.503597442,21123986.615138784,17097701.345402747
2021-05-21,14599502.218300361,13242648.19095711,21245232.35285835,17231756.059587654
2021-05-24,14517574.477033757,13211341.705186503,21985723.720383763,17670439.51746992
2021-05-25,14446341.185164377,13171375.926490672,22044581.86285612,17677809.86490511
2021-05-26,14512860.591135371,13248910.081822786,22249159.37543544,17755944.88162212
2021-05-27,14566583.848825559,13251047.074574813,22106591.50020339,17694140.641719256
2021-05-28,14635220.63718875,13300601.704785174,22020240.648085587,17619362.251924433
2021-05-31,14886773.311703848,13483657.557874562,22413667.41048488,17878563.512709763
2021-06-01,14992962.069963211,13546172.93900649,22170195.840587072,17721437.434124254
2021-06-02,15040090.155863494,13588573.092871517,22491680.384587336,17971277.737052348
2021-06-03,15137391.275058284,13735388.537365695,22607018.307728536,17980532.695016365
2021-06-04,15161333.617572628,13720026.419476772,22666730.13245391,17990044.93603769
2021-06-07,15377376.852645835,13870100.558182715,22986791.892537832,18158301.115194116
2021-06-08,15487544.935396401,13946569.470449038,23655699.202579565,18498538.501813855
2021-06-09,15442668.12290256,13911939.332129305,23717115.63231913,18475552.05937037
2021-06-10,15781763.347220713,14165412.671449428,24606677.18639803,19066421.864003412
2021-06-11,15851388.377970273,14206440.464420687,25311513.387637064,19574393.36375285
2021-06-14,15967611.040864442,14274245.672682844,26131724.388937667,20278759.863103684
2021-06-15,15920618.889823392,14269229.837088108,25823866.28704375,20027440.47217289
2021-06-16,15860540.357086709,14217117.747883052,25579720.88553265,19867526.017729983
2021-06-17,15828808.763741378,14195798.513492431,25103944.167146772,19524127.8983755
2021-06-18,15688624.713517405,14107959.026269417,24368928.456861608,18972822.914411683
2021-06-21,15680650.69320283,14069256.581327194,24506369.381949358,19188887.522330504
2021-06-22,15780805.149497358,14117307.262870543,24745927.749585085,19411874.295282368
2021-06-23,15750347.674124645,14081256.72095664,24652878.783009715,19250221.689018387
2021-06-24,15790763.778969863,14095664.806189202,24541652.40038673,19216196.070777982
2021-06-25,15822602.150518002,14110526.172169738,24533323.710613035,19225570.203789108
2021-06-28,15887366.00768333,14169864.150748177,24278928.15747199,19022098.30956272
2021-06-29,15915713.810972424,14173972.630300935,24546058.26374853,19158133.82643134
2021-06-30,16066648.523324717,14294694.953579184,24757148.21640899,19254052.90334794
2021-07-01,16133997.21771226,14358069.30442863,24691255.63628471,19125493.734487277
2021-07-02,16299397.180385333,14490582.883909201,24569977.060138084,19019726.304007594
2021-07-05,16407970.972839924,14612066.390900468,24337368.755487777,18884628.045106497
2021-07-06,16579283.869482338,14707188.310904833,24755275.625428867,19228857.44630251
2021-07-07,16612865.429228242,14797933.895726638,24982275.593393378,19429505.30584753
2021-07-08,16563322.074307758,14754179.158443399,25186954.194267936,19563035.551908735
2021-07-09,16629527.446144637,14798672.84365953,25062666.134879526,19445493.73238231
2021-07-12,16777693.061941504,14912474.799571326,24969928.091718286,19333728.137609966
2021-07-13,16760832.180919424,14896711.83333205,24912026.20587019,19258960.26848205
2021-07-14,16904984.444090072,14998643.391109798,24962455.95911903,19360801.567553643
2021-07-15,16986005.715141073,15069346.835802687,25344906.82488206,19555513.633112118
2021-07-16,16998473.875216305,15139077.493589712,25539938.755377475,19705312.220397804
2021-07-19,17102191.831489373,15205300.814912843,25542394.516423002,19775994.21804307
2021-07-20,16911917.93162817,15116437.897723267,25300978.620233264,19593499.843005877
2021-07-22,16939641.01329861,15257173.703507647,25827430.88240659,20050225.131780773
2021-07-23,17092706.25363269,15367923.872000821,26112689.889645193,20338455.72794486
2021-07-26,17168544.030658014,15434894.207568372,26286823.511992905,20333854.44455889
2021-07-27,17052676.334522795,15359281.709197946,26274049.980957717,20174524.830034528
2021-07-28,17184011.106430512,15448564.122770388,26844978.239059173,20586667.14005736
2021-07-29,17284421.96206878,15538255.856702667,27028258.297644325,20589475.683223754
2021-07-30,17439436.943461813,15714476.14534314,26782250.48295921,20372889.95071418
2021-08-02,17804128.158636086,15976724.049819915,26972061.512177818,20485396.34496867
2021-08-03,18065989.807859235,16185228.13609614,26881848.039789036,20468980.574351385
2021-08-04,17977085.43745724,16085726.326118821,26324273.101541065,19986394.13106163
2021-08-05,18063591.91210312,16095859.82508128,26885599.88597224,20222016.31943148
2021-08-06,18068834.703344807,16108971.290897844,26732471.61370242,20187892.580668837
2021-08-09,18053315.28817757,16080679.580474354,26524624.622161537,19939732.85501562
2021-08-10,17948896.303308424,16028386.74695281,26407404.573619314,19735226.62525558
2021-08-11,17765367.729113758,15936495.503206098,26333945.439321063,19684447.30962595
2021-08-12,17750919.731672704,15922620.770599097,26625771.90663691,19886103.67619352
2021-08-13,17995264.828600213,16104719.813614212,26548567.672072284,19834529.37565527
2021-08-16,17903621.97346838,16016984.68983469,26589188.35805943,19742798.51625415
2021-08-17,18177286.545314625,16231646.706577718,26607825.269170363,19716640.482612588
2021-08-18,18272652.032622747,16338909.292385183,26667303.251034744,19696702.223190226
2021-08-20,18010734.131982163,16151632.910808027,26054708.7367241,19220443.420174796
2021-08-23,18004979.876540978,16093783.45437999,25896213.72641682,19042482.709694196
2021-08-24,18126966.906981133,16171416.18051574,25781281.94675909,18902875.189666994
2021-08-25,18128505.892769586,16142764.20350755,25767480.619634725,18848573.22569269
2021-08-26,18150112.63119306,16179832.133688023,25354244.803518914,18630938.293276787
2021-08-27,18284097.189414613,16303275.45194837,25784064.36291434,18920733.923261568
2021-08-30,18693641.07994016,16678397.57400944,26422199.731617294,19285359.004657365
2021-08-31,18966515.87400402,16911513.871018756,26723980.680660702,19385337.632593263
2021-09-01,19124983.69073816,17098372.48763879,26598887.00531909,19359440.18818854
2021-09-02,19163971.498400036,17204411.283749998,26532968.51282884,19347730.816130918
2021-09-03,19186893.005820792,17235311.86929108,26430106.62816658,19316209.314768333
2021-09-06,19339361.21171613,17366127.27740721,26196831.117876977,19228231.827808242
2021-09-07,19241953.387176473,17273704.378980763,26139923.599682406,19066885.939724177
2021-09-08,19097178.767018013,17159719.57218947,26083465.91759612,19107779.826071937
2021-09-09,19120922.010296628,17231315.265152507,26238657.40173526,19241353.363114733
2021-09-13,19235905.850377824,17329478.605998777,26427553.501677766,19417776.35106734
2021-09-14,19216956.66007992,17322972.842045184,26622726.752025917,19593842.187834498
2021-09-15,19438010.596845455,17504292.115410935,27428006.93786977,20048270.950145487
2021-09-16,19412834.98235191,17477161.49676418,27415035.4090166,20013338.099842098
2021-09-17,19233638.471141864,17327872.864793334,27049708.92299898,19766225.452820383
2021-09-20,18931251.827105723,17036984.85806727,26594611.24663953,19438310.276299324
2021-09-21,19060581.060473625,17145677.674316347,26397485.881559636,19304655.916936707
2021-09-22,19122423.613724258,17180729.051987894,26944923.04866281,19599307.70667745
2021-09-23,19462687.49501844,17506294.70864034,27114167.265158884,19659877.232650474
2021-09-24,19367608.260162637,17452019.825029604,26616774.442908637,19333741.988891475
2021-09-27,19175755.588955536,17282808.899750568,25858923.303968143,18834473.78339099
2021-09-28,18699429.750320237,16898078.37830546,25234538.84880219,18491097.61534659
2021-09-29,18879096.352502022,17043832.182203807,25548936.199769065,18785018.018589206
2021-09-30,18866029.085369814,17046977.88081762,25817768.564359367,18971644.77760924
2021-10-01,18841348.454175837,17018313.838718083,25718053.486797616,18935284.703117564
2021-10-04,19322858.40002915,17412340.252763003,26195350.611351173,19262476.73009909
2021-10-05,19315042.83095209,17387467.51894051,26374308.783869386,19342314.39879732
2021-10-06,19223812.04477506,17247839.149341833,25994842.68609386,19103687.92379912
2021-10-07,19365025.859739922,17399317.489956178,26506630.52120001,19367983.042649716
2021-10-08,19400240.746337652,17436590.748055305,26707491.462844294,19557500.16907882
2021-10-11,19524169.637720294,17539819.88560855,26788832.108844653,19631466.540730953
2021-10-12,19620151.570297915,17703820.46795994,26885482.57115833,19698259.776654854
2021-10-13,19779428.446850646,17838329.537260458,27091729.905620627,19898077.771145515
2021-10-14,19938296.798273295,17970224.386597224,27127233.086336076,19960729.580079924
2021-10-18,19798820.54039959,17831849.67839016,27251916.399493318,20092359.46647713
2021-10-19,19670695.758503094,17663416.81652042,27155564.448559564,20067751.766290426
2021-10-20,19169884.33841242,17173303.60498472,26163156.848061852,19421087.38715179
2021-10-21,19213908.1239104,17036235.371424973,26236388.15528314,19512163.566863164
2021-10-22,18855493.51128417,16743368.227854539,25434469.176693168,18928624.941156376
2021-10-25,18552778.123391535,16464050.408359272,25071466.431649353,18649527.036353428
2021-10-26,18760207.328697056,16636737.919740725,25716570.26745609,19133957.910822783
2021-10-27,18842787.353909276,16730505.572292414,26509781.04833485,19642605.361888718
2021-10-28,18636156.08176698,16550667.950076474,25898474.73000243,19153710.219622117
2021-10-29,18603606.493866738,16515533.897170935,25340453.159805693,18781871.52420016
2021-11-01,18929079.299921058,16817577.196527313,25698588.279092826,18974911.133806646
2021-11-02,18936722.60747558,16798263.435231466,25877942.342523698,18915572.263790697
2021-11-03,18913758.670630824,16742437.088256374,25575106.212958496,18754140.6557427
2021-11-04,19047859.946390368,16862469.349630304,26194906.19230836,19148331.20064856
2021-11-08,18954912.150433626,16858124.417234372,26292829.776558835,19183326.34669486
2021-11-09,18934007.223869823,16886355.29773321,26293778.34096454,19129336.79709977
2021-11-10,18737118.69550179,16736109.411877867,25971816.200632863,18852964.93141543
2021-11-11,18535786.82321923,16585588.288076513,25681560.881578915,18632176.07689923
2021-11-12,18740561.22372038,16794947.09605046,25769604.895114444,18677994.2295808
2021-11-15,18768887.58561534,16853350.8810041,25562052.06717085,18529053.971286137
2021-11-16,18629287.41481822,16751741.272512136,25754846.353849,18632136.567947615
2021-11-17,18599719.63737583,16673351.929661216,26397186.364762217,18904234.69933154
2021-11-18,18532829.93789726,16581524.320184007,26171088.959466577,18741198.624822844
2021-11-22,17970453.490167335,16107383.521283664,25387565.317009218,18227298.125056013
2021-11-23,18162505.268367827,16315377.635212729,25944549.999540754,18448267.139580775
2021-11-24,17978062.497006,16134130.956978453,25739652.880700883,18312174.87477309
2021-11-25,18185954.588308282,16299071.630140027,25915523.29303099,18412852.93598195
2021-11-26,18136338.608136375,16132124.563631533,25388491.85446375,18094399.45644072
2021-11-29,18199036.402073864,16174427.546697427,25645560.868252054,18314856.306489475
2021-11-30,18179382.463339426,16197949.632048134,25456232.3435513,18192806.76318803
2021-12-01,17979028.262928918,16065270.626457248,25508859.50018189,18175926.60657573
2021-12-02,18205923.182443563,16278595.883953424,25890318.46882166,18391945.72603266
2021-12-03,18152853.495847803,16255022.854333606,25626168.22345315,18264262.490439907
2021-12-06,17822419.066984415,15985662.012252197,25021098.48655247,17838113.501504604
2021-12-07,17998656.007976215,16179458.501411682,25238040.313111767,17918377.753439978
2021-12-08,18150550.56611376,16319498.879450671,25482627.920388736,18036784.28494315
2021-12-09,18158411.353069976,16327789.833422825,25466457.25166606,18032407.427732565
2021-12-10,18137767.356425304,16311266.03105338,25242382.828726217,17907092.376150645
2021-12-13,18168930.87581698,16289920.918063523,25584677.752082027,18038123.695304986
2021-12-14,18268028.27251745,16334435.09310828,25676004.61163307,18066140.41452172
2021-12-15,18126130.289352205,16219570.73107837,25526404.293833222,17915857.160505373
2021-12-16,18204796.042645153,16263455.024204908,25671216.303384274,18046844.030627977
2021-12-17,17952806.1072018,15997566.201393586,25105529.437794425,17835619.13457082
2021-12-20,17540527.4269929,15586541.848116305,24440165.630974803,17549420.201855272
2021-12-21,17880292.418331414,15900670.72214347,24672192.41105472,17727456.26386615
2021-12-22,18251084.892096523,16242390.793067219,25433199.778046146,18026745.921019908
2021-12-23,18336817.394058414,16351047.932534285,25972046.87721429,18270314.57878476
2021-12-24,18244072.647890687,16240765.448255967,25897678.40172468,18256971.5443988
2021-12-27,18296743.09407389,16329470.184835047,25962569.469953474,18356208.764891498
2021-12-28,18456075.275333952,16498242.880290804,26389839.65339648,18576826.732758004
2021-12-29,18551540.403403737,16556399.5360543,26539498.891371112,18639028.817503523
2021-12-30,18691289.38160467,16630951.228184246,26817132.809844054,18744110.20472435
2021-12-31,18999030.520898506,16871315.222616877,27098594.268307976,18926784.007783946
2022-01-03,19085111.463019602,16979392.39287043,27927690.60213265,19372392.191753007
2022-01-04,19016827.018739276,16912137.16571944,27873048.087692484,19343291.376677465
2022-01-05,19063716.257878065,16958771.209095392,27362453.61200758,19122937.23789964
2022-01-06,18930306.599762086,16841730.90919923,27261484.554021757,19100293.742248658
2022-01-07,19048027.709914245,17002102.982329782,27489296.038590066,19266462.686846364
2022-01-10,19045589.423164234,17021928.736320928,27135888.796479844,19102092.91840259
2022-01-11,19020153.668700665,17051544.12348235,27180107.415524673,19127328.828562185
2022-01-12,19269028.30307132,17284689.330349803,27458087.053305767,19289753.509251893
2022-01-13,19189781.629870996,17242129.635297928,27476929.706516303,19285746.49842411
2022-01-14,19212073.927104346,17280089.279268336,27189906.900320694,19130884.978734985
2022-01-17,19184646.134883214,17232204.53281922,27174704.18422387,19073160.68510129
2022-01-18,18649509.40701808,16796508.656545617,26546031.338594586,18742981.2110061
2022-01-19,18495401.746663634,16675489.65871755,26230510.74784188,18643554.25761014
2022-01-20,18246877.242853448,16494249.967725042,25909333.278104186,18399875.151837077
2022-01-21,17792546.359597158,16076521.856216421,25078406.148513734,18048622.308583144
2022-01-24,17101201.897008944,15429613.548510201,23681990.35854891,17256474.02824791
2022-01-25,17300509.137031093,15583223.24979766,23962831.87735533,17417871.911876176
2022-01-27,16847083.547215078,15151514.368812004,23222604.402436715,17039266.95213455
2022-01-28,16953244.884171635,15294945.470533665,22954581.239919286,16861165.960303977
2022-01-31,17314240.737786796,15597967.965278309,23715790.177433904,17143671.028087
2022-02-01,17506283.934655212,15781501.330938902,23787367.05043212,17296367.228671074
2022-02-02,17520186.64432156,15809108.664561864,23994052.06363929,17371614.699963376
2022-02-03,17476970.50331921,15775358.23549081,24023829.403145205,17355108.700268317
2022-02-04,17455882.770451277,15747682.404634118,23919241.54747244,17167299.516979862
2022-02-07,17373083.083319686,15686513.837656377,23690769.643980727,17024003.50770226
2022-02-08,17415457.005195104,15704879.061371999,23114610.727961086,16752701.185600365
2022-02-09,17572366.199466333,15873365.135920301,23291105.482606597,16870681.218956966
2022-02-10,17591257.839302458,15877578.542339299,22935612.54149762,16614479.324320182
2022-02-11,17298419.0401078,15597118.993786126,22838056.92473751,16445926.33968232
2022-02-14,16964495.852376223,15300961.762196813,22066760.7119861,16043008.773242218
2022-02-15,17249826.601285875,15560778.491317093,22893812.966518424,16712725.942666752
2022-02-16,17210744.022870205,15515454.784787208,23035512.004600912,16940091.100720733
2022-02-17,17133650.306328844,15451239.721062968,22953109.60287156,17194613.201916955
2022-02-18,16971767.133296315,15316325.34132196,22493033.413645558,16955032.810412515
2022-02-21,16884487.828683816,15248565.301391903,22252090.893318653,16663971.250474535
2022-02-22,16825839.06434848,15195219.601775568,21927597.81222204,16298296.071064282
2022-02-23,16948676.560800124,15277612.298481252,21976082.327993408,16361933.007676186
2022-02-24,16400156.364281762,14784130.298236715,20898436.500465173,15561643.677217545
2022-02-25,16834951.977295768,15170039.84762555,21478220.02661828,15945832.525405476
2022-02-28,16880466.14328982,15201448.136849094,21450269.62379738,15856554.133706247
2022-03-02,16892248.411703493,15198188.300787672,21585827.42548812,16066300.083068976
2022-03-03,16840298.430227384,15196002.706283644,21643393.217447415,16265353.94124889
2022-03-04,16663975.394254236,15006229.230667474,21464743.819479693,16123778.56367441
2022-03-07,16402724.596855693,14747186.352093214,21213874.73800312,15788924.370580222
2022-03-08,16607441.828141317,14993670.467297494,21188124.43881512,16013714.191886706
2022-03-09,16724234.96315315,15137186.517194264,21674181.117491297,16286770.66745882
2022-03-10,16966201.50676509,15342436.978595957,21959608.318496823,16497598.7114392
2022-03-11,16993611.922539204,15429016.253186984,21941512.239369877,16451437.162177073
2022-03-14,17044920.41149331,15496234.621431898,22094936.277269147,16921633.571643133
2022-03-15,17006780.700798348,15466387.238664186,21837620.312598206,16732631.654778518
2022-03-16,17127115.297970086,15604948.237247149,22105316.131000564,16759477.391718032
2022-03-17,17316275.997319616,15788948.551562324,22270923.36858992,17012418.140893497
2022-03-21,17369963.83960277,15823320.45423892,22240242.678433143,17045174.493217777
2022-03-22,17437999.565814044,15896290.565849254,22288481.454092246,17143014.23346589
2022-03-23,17366119.196609393,15833458.91636898,22154636.049655862,16986286.71752349
2022-03-24,17424114.15281329,15898303.062442714,22363914.661516815,17119183.208643835
2022-03-25,17352931.796573266,15848742.838034546,22225246.725429084,16944601.752548613
2022-03-28,17297257.410369214,15815328.95830026,22120201.266624954,16790532.731311575
2022-03-29,17298133.497407522,15872871.75243403,22033146.35015532,16753303.289261099
2022-03-30,17383651.523423973,15945817.798558362,22214462.77860942,16782598.616327148
2022-03-31,17377838.478152804,15913190.520741886,22295595.043214276,16839326.430784483
2022-04-01,17473420.268902827,16027728.88809719,22289503.013298318,17046794.074291475
2022-04-04,17731570.853068464,16231366.840505792,22425571.93303287,17245172.69415144
2022-04-05,18048941.994774602,16457679.649625286,22374179.699369427,17179625.85762548
2022-04-06,18206320.076876834,16564751.498942774,22456606.367271613,17176661.4632759
2022-04-07,17901553.11636956,16355386.410905441,22376459.0358929,17214640.927620724
2022-04-08,17870721.55780633,16372799.215435285,22472332.090430517,17247077.206743665
2022-04-11,17959044.639672883,16419116.171098437,22811148.928152535,17495728.16472284
2022-04-12,17696059.76433947,16175522.586300623,22783874.46077066,17174227.849514656
2022-04-13,17730379.904635027,16216300.265672222,22944351.69680713,17258791.478499077
2022-04-18,17765625.239574477,16201893.512465684,23074313.094370928,17193910.494093724
2022-04-19,17308992.069551088,15864953.322478741,22622392.2624935,16813328.71467451
2022-04-20,17327998.44618414,15877860.458625946,22694324.786038198,17143472.039000925
2022-04-21,17572665.44826587,16093525.86449105,22651776.50307451,17134772.183829132
2022-04-22,17330592.8268053,15868761.253536202,22414694.908266094,17059143.87057038
2022-04-25,17033432.22322365,15563639.873888776,22339369.059130505,16895714.944900956
2022-04-26,17223355.43905078,15798421.660446491,22489797.52058266,17012234.36067476
2022-04-27,17208799.363574132,15750082.658783238,22145842.523880452,16825707.417855207
2022-04-28,17262173.676416248,15800048.47247246,22282327.35360153,16887865.0270438
2022-04-29,17175040.430181332,15718288.76727109,22264408.08021883,16895891.700484887
2022-05-02,17213061.309107523,15842071.161587384,22308850.423579596,16904829.310511872
2022-05-04,16879148.119463388,15562851.476100795,22289166.220327772,16729872.713408515
2022-05-05,16891252.771871854,15556218.256974451,22278915.43824613,16700692.101339454
2022-05-06,16659691.942492446,15355692.433167879,21862514.160065558,16430291.200312788
2022-05-09,16350053.271519713,15052755.69252472,21587855.951208085,16225043.729466608
2022-05-10,16051150.521475093,14756729.983912744,21432242.29622528,15941402.689086206
2022-05-11,16131417.640740637,14874545.27855365,20858248.33169424,15587450.640591735
2022-05-12,15932412.055445878,14643779.51138623,20438355.989363346,15182035.472546887
2022-05-13,15908825.616060408,14619854.268791761,20613468.244363014,15141098.610414056
2022-05-16,15903069.65169271,14653179.084917083,20606768.70486753,15087822.732457623
2022-05-17,16370822.386047883,15043134.632988572,20968177.909860007,15471785.697083892
2022-05-18,16374833.425352544,15046578.08966697,21055353.250298165,15582678.479392154
2022-05-19,16130358.54579592,14799476.548502084,20817176.909629006,15478781.043954749
2022-05-20,16230420.615802163,14963450.279040549,21004317.070357155,15706298.908192705
2022-05-23,16151393.71730139,14865021.271718923,20803129.48170763,15695228.113494514
2022-05-24,16114005.82458654,14825154.665832628,20503334.321554855,15523115.652860187
2022-05-25,15725727.385774562,14491675.541469757,20349619.56011177,15362899.438816374
2022-05-26,15781591.450892877,14565063.938986048,20241140.66893978,15378603.104790512
2022-05-27,15882005.430734443,14681596.960811544,20585338.006503448,15697742.733757678
2022-05-30,16184897.54673337,14934140.752335064,20950808.098869827,15958486.22114759
2022-05-31,16248106.580766305,14928630.778306149,20822561.21772466,15763120.279507656
2022-06-01,16166344.236895692,14827634.305564098,21146689.017766368,15768268.245221931
2022-06-02,16165475.169560581,14855568.451844689,21171137.224034294,15880600.187227247
2022-06-03,16102193.637110244,14818957.393274415,21133765.189517286,15827699.706401432
2022-06-06,16121748.92876792,14837914.11898601,20667414.788784515,15504011.798561446
2022-06-07,16087975.00682966,14783112.290375505,20139488.210511923,15158455.822690794
2022-06-08,16004238.936959904,14703587.054381587,19980086.146885592,15012073.934947757
2022-06-09,16058306.209246118,14758604.340296762,19872333.18738137,14942840.755344935
2022-06-10,16024093.199310666,14738804.495929893,20352135.246240936,15378289.662870832
2022-06-13,15894615.276677156,14587888.245683113,20449414.23349269,15296944.408193873
2022-06-14,15915342.190606993,14593143.085559731,20458047.733418625,15214302.730310993
2022-06-15,15925741.24428164,14584705.144655406,20614795.12763212,15257195.979147319
2022-06-16,15712875.296739642,14416498.937015165,20056300.08545062,14847601.374792373
2022-06-17,15708953.216870897,14367655.690719549,19530354.91480496,14429229.516812451
2022-06-20,15524863.636160124,14216640.264204396,19447259.16861532,14367204.850991417
2022-06-21,15693383.555100448,14391670.75400481,19376255.97922858,14402193.248412754
2022-06-22,15610070.842759488,14281200.47692598,19179980.763901886,14242548.578295587
2022-06-23,15698075.161114432,14340971.230531659,19173820.762382094,14277126.143550681
2022-06-24,15824999.024621809,14446053.369821128,19362421.7676339,14396935.018584978
2022-06-27,15869611.28212656,14489816.046038976,19615624.129228942,14573791.925725868
2022-06-28,15859076.016528733,14481542.081061672,19943243.383660316,14771109.39753314
2022-06-29,15872421.933343198,14467129.751554951,20145190.21241104,14873959.22961713
2022-06-30,15803348.293250814,14386653.624557357,20208109.643177368,14896407.249764752
2022-07-01,15778443.894948358,14352620.680009417,19957013.412026018,14803778.200995307
2022-07-04,15822370.628825655,14352620.680009417,19797077.329219293,14733496.181202311
2022-07-05,15852638.104678454,14352620.680009417,20096818.49073273,14925437.611677758
2022-07-06,15909548.553791007,14352620.680009417,20357343.391058393,15053628.068258394
2022-07-07,15954065.277059983,14352620.680009417,20390205.830203198,15106345.461913634
2022-07-08,15933914.819520915,14352620.680009417,20356831.45532808,15080730.004646005
2022-07-11,15922027.06524525,14352620.680009417,20393395.962937072,15057846.780836325
2022-07-12,15891589.798803436,14352620.680009417,20207044.853840582,14918565.59739278
