date,baseline,eviction_at_45_days,eviction_at_60_days,eviction_at_90_days
2025-04-03,53653022.19,35307898.83,56139658.59,41014568.51
2025-04-04,53111721.61,34693557.0,55244580.17,40597904.44
2025-04-07,52311549.18,33899429.31,53962524.73,39985347.58
2025-04-08,51939525.9,34008440.3,53865343.54,39712350.91
2025-04-09,52937830.57,34065614.36,54141934.32,40469394.7
2025-04-11,54876736.59,35242284.38,55929877.99,41962245.34
2025-04-15,54511942.79,35317525.7,55831193.1,41697383.32
2025-04-16,55506206.54,35884524.76,56708221.59,42456321.33
2025-04-17,55956446.77,36051013.01,57231726.43,42789285.27
2025-04-21,56771599.91,36385856.06,57607118.66,43422630.32
2025-04-22,57794940.91,37042729.95,58526293.32,44209738.34
2025-04-23,56536527.86,36225483.25,57400265.6,43232129.04
2025-04-24,56561319.67,36120952.99,57187104.46,43256395.35
2025-04-25,56288260.07,35533088.46,56336822.79,43040509.61
2025-04-28,56102668.32,35021666.71,55709294.42,42885817.56
2025-04-29,56604723.66,35466182.69,56309898.24,43273438.46
2025-04-30,55980491.06,35066561.41,55715168.91,42796168.94
2025-05-02,55535705.93,34747979.0,55221067.31,42452841.71
2025-05-05,56283161.1,35124363.99,55853300.42,43022105.92
2025-05-06,57633683.82,35729978.1,56876956.6,44049318.49
2025-05-07,57057952.03,35518919.06,56434601.01,43619066.61
2025-05-08,56540993.68,35297120.43,56014777.76,43224787.9
2025-05-09,56533247.17,35214089.19,55893529.45,43215518.76
2025-05-12,56546527.17,35604755.97,56728633.83,43211425.88
2025-05-13,56881647.25,35943553.82,56960334.3,43485876.76
2025-05-14,56499970.08,36033178.37,56923680.61,43207021.42
2025-05-15,56013031.0,35730179.92,56641388.19,42819379.27
2025-05-16,56594290.06,35722297.6,56786189.59,43253794.87
2025-05-19,56834954.55,35770320.7,56885373.59,43435327.28
2025-05-20,56703857.08,35627462.26,56687909.29,43332480.05
2025-05-21,57634964.85,36095663.15,57486450.89,44041404.36
2025-05-22,57928696.75,36208225.51,57838370.01,44251241.55
2025-05-23,58270376.45,36473143.45,58420684.96,44497419.42
2025-05-26,58452381.56,37009257.33,59182954.12,44637419.58
2025-05-27,59150670.69,37248569.75,59825650.69,45152543.96
2025-05-28,60180919.83,37529975.04,60487787.71,45922769.52
2025-05-29,59619887.07,37500492.22,60455442.22,45498100.91
2025-05-30,59166737.01,37112930.6,59752412.12,45161396.5
2025-06-02,59525602.69,36854437.26,59256962.33,45447712.18
2025-06-03,59286054.56,36735875.89,58934598.09,45274196.95
2025-06-04,59717057.01,36769731.87,58964040.04,45602813.67
2025-06-05,59691688.12,36685601.33,58946175.91,45581867.13
2025-06-06,59197944.79,36393726.46,58402131.99,45209505.25
2025-06-09,59141860.28,36351682.8,58464501.48,45156244.41
2025-06-10,58895470.27,36163592.47,58323975.73,44960871.41
2025-06-11,58869328.32,36115292.78,58203091.46,44941588.63
2025-06-12,58265353.01,35656358.07,57303925.38,44490368.36
2025-06-13,58146893.71,35530450.61,56991065.27,44405192.71
2025-06-16,58149447.38,35501047.6,56993987.38,44406929.1
2025-06-17,57755381.39,35090102.25,56440503.04,44096070.77
2025-06-18,57829631.5,35057163.82,56457520.38,44146430.75
2025-06-19,57528654.28,34659900.08,55904247.68,43908660.97
2025-06-20,57623523.93,34577468.35,55928877.57,43970599.11
2025-06-23,57450870.8,34573126.32,55950473.61,43832367.43
2025-06-24,58226972.62,34973280.65,56483996.27,44431636.26
2025-06-25,59117336.27,35380375.69,57081719.71,45109127.77
2025-06-26,58878805.68,35282663.09,56717519.17,44945382.79
2025-06-27,59774588.43,35651434.8,57320993.6,45627498.33
2025-06-30,60518461.55,36075256.81,57923403.17,46197807.2
2025-07-01,60080516.28,35892331.58,57541877.05,45868442.25
2025-07-02,59825736.83,35671908.86,57175969.64,45675726.78
2025-07-03,59473312.91,35461667.76,56796148.54,45403785.47
2025-07-04,59410266.39,35504732.34,56734545.67,45354974.06
2025-07-07,59104695.67,35411927.5,56501307.19,45133115.06
2025-07-08,59361904.52,35397866.12,56555411.4,45325111.93
2025-07-09,59667191.32,35562224.07,57090206.75,45548449.65
2025-07-10,59607473.45,35340669.1,56868606.38,45494363.11
2025-07-11,60164492.41,35810237.85,57346165.31,45907412.05
2025-07-14,60832594.91,36081279.04,57904580.11,46409790.36
2025-07-15,61758208.64,36674330.69,58835700.92,47118906.77
2025-07-16,62050372.13,36916680.54,59700754.92,47346215.23
2025-07-17,62573420.86,37034242.2,60199247.4,47744784.57
2025-07-18,63482098.24,37334469.74,61186896.14,48436681.56
2025-07-21,62928508.64,37188909.08,60557403.6,48013346.31
2025-07-22,62553014.18,37092616.51,60260089.85,47727081.57
2025-07-23,62452564.95,37288023.42,60254188.68,47659109.91
2025-07-24,62548711.25,37067737.33,60230492.33,47721484.7
2025-07-25,61952328.36,36770943.88,59727539.98,47262078.86
2025-07-28,61609167.8,36334746.93,59302173.19,46993446.38
2025-07-29,62305717.84,36940775.81,60553506.77,47529277.61
2025-07-30,62258108.66,36853555.55,60373711.79,47498394.87
2025-07-31,62216600.13,36485507.38,60220093.47,47460581.74
2025-08-01,62055503.13,35766532.43,59476008.17,47329815.06
2025-08-04,63054289.11,36230327.19,60127454.89,48107635.06
2025-08-05,62622986.16,35994599.96,60055033.75,47781837.5
2025-08-06,62929607.44,35822499.61,60005873.71,47998893.09
2025-08-07,62841523.32,35753094.56,60118885.2,47919874.68
2025-08-08,62833343.33,35666363.5,60119497.15,47908763.45
2025-08-11,62325540.2,35431219.84,59766321.68,47546959.97
2025-08-12,61914059.82,35497559.5,59229696.86,47251081.28
2025-08-13,62569976.91,35689283.46,59648338.33,47731846.7
2025-08-14,62310613.53,35389328.15,59399392.97,47525571.15
2025-08-18,62970313.07,35681261.18,59666550.52,48029738.71
2025-08-19,63251489.96,36030071.7,59980933.34,48251700.42
2025-08-20,63216129.35,36413224.17,60590815.98,48223574.73
2025-08-21,63499639.55,36607525.12,60676027.95,48439714.62
2025-08-22,63428152.49,36417592.16,60446801.27,48392315.47
2025-08-25,63895132.64,36202169.49,60580039.99,48733371.4
2025-08-26,63461523.24,35812097.98,60186523.11,48400241.0
2025-08-28,62983377.18,35596857.68,59786945.71,48013920.96
2025-08-29,62623073.25,35753427.78,59596452.14,47816576.87
2025-09-01,63430089.09,36091180.37,60240993.81,48482350.79
2025-09-02,64406452.63,36315742.87,60801287.86,49208272.55
2025-09-03,65683866.8,36846974.8,61948646.04,50158926.8
2025-09-04,65742567.48,36801466.09,61905178.93,50199865.4
2025-09-05,65836341.18,36692279.92,61920752.58,50262745.23
2025-09-08,67446661.3,37470910.29,63104527.38,51493617.67
2025-09-09,68080187.53,37962094.55,63646763.12,51993925.05
2025-09-10,68277755.07,38010240.56,63447905.38,52157881.17
2025-09-11,68345624.09,37834111.34,63207512.84,52208669.91
2025-09-12,68536259.26,37824227.8,63169967.73,52357906.26
2025-09-15,70021371.76,38312180.02,64069254.87,53490466.09
2025-09-16,70548514.65,38246333.23,63895817.45,53902701.4
2025-09-17,70345352.98,38501448.54,64156750.03,53745515.61
2025-09-18,70230094.33,37997945.81,63288494.57,53655158.62
2025-09-19,70585010.83,38227408.77,63334900.34,53931465.6
2025-09-22,70591556.8,38485507.49,63552045.46,53938140.65
2025-09-23,70995655.69,38546836.46,63825941.68,54228882.56
2025-09-24,70994349.75,38422955.91,63723355.11,54215504.25
2025-09-25,70729616.28,38086697.87,63510217.07,54003530.25
2025-09-26,70028592.49,37182883.03,62140237.68,53463173.47
2025-09-29,70086383.57,36809959.37,61698538.45,53480256.31
2025-09-30,69885689.68,36507971.77,61391603.47,53322068.24
2025-10-01,71272091.29,36945433.71,62733940.58,54475628.85
2025-10-03,71758650.26,36769812.08,62615880.69,54460512.25
2025-10-06,72012762.46,36796315.23,62758843.3,54879657.72
2025-10-07,71481964.59,36611940.73,62608181.64,54420138.47
2025-10-08,72318637.32,36834669.64,63674676.05,55025841.78
2025-10-09,74369456.65,37894214.7,65409813.84,56575438.97
2025-10-10,75001206.15,38103302.99,65654284.34,57113084.03
2025-10-13,76698444.25,38108203.48,66583156.37,58520203.18
2025-10-14,75841437.45,37835315.33,65646832.71,57792983.35
2025-10-15,76553393.9,37695911.52,65828496.33,58436455.5
2025-10-16,77215471.86,38065646.3,66214332.53,58803045.47
2025-10-17,77557830.34,38374492.59,66928294.08,59128878.05
2025-10-20,78062796.75,38430529.52,67132521.2,59468411.37
2025-10-21,77779420.68,38397437.41,67159082.3,59365810.58
2025-10-23,76642282.02,37673769.3,66219302.97,58409015.43
2025-10-24,77053121.14,34393071.08,65674785.29,58700044.0
2025-10-27,77779574.03,36828555.3,66090544.94,59260085.33
2025-10-28,78990925.14,37087180.41,66790386.02,60220880.41
2025-10-29,79953396.29,37448814.57,67374520.19,61000572.97
2025-10-30,79443041.43,37289394.28,67022596.45,60453008.9
2025-10-31,79132272.15,37004475.4,66733425.35,60267732.82
2025-11-03,79612156.55,37605198.84,67335625.57,60751780.14
2025-11-04,79394594.53,37473905.6,67276547.96,60531625.23
2025-11-06,79714820.03,37097455.16,67193679.08,60807169.32
2025-11-07,81759474.13,37857618.96,68798732.8,62367693.47
2025-11-10,83081176.41,37990497.2,69645868.94,63338672.98
2025-11-11,83297017.56,37502128.86,69291495.43,63417499.08
2025-11-12,86071496.77,38571717.94,71140403.04,65496822.67
2025-11-13,87283298.2,38861283.77,71614298.85,66306241.48
2025-11-14,89897888.49,40218404.59,73584254.99,68399783.4
2025-11-17,89293439.17,40164028.03,73376938.82,67989243.33
2025-11-18,89058232.47,40199263.71,73167633.49,67751525.4
2025-11-19,89876784.52,40883991.45,73660822.19,68448236.7
2025-11-20,89367278.13,40845754.31,72923707.62,68121844.23
2025-11-21,89006859.08,40406438.45,72350913.87,67797960.11
2025-11-24,88516441.41,40249831.73,71559045.51,67407230.58
2025-11-25,89120542.82,40640793.33,72137651.59,67727367.02
2025-11-26,89626814.91,40564062.07,72893382.35,67779930.54
2025-11-27,90813848.9,40622871.11,73746429.02,68682339.36
2025-11-28,91289701.32,40687534.69,74328280.2,69065533.07
2025-12-01,92689109.31,41547685.32,75510922.36,70337885.83
2025-12-02,92411504.15,41486275.89,75057183.91,70211925.51
2025-12-03,93169155.74,41571305.93,75219027.95,70875820.0
2025-12-04,93478424.76,41464326.06,75160852.73,71146941.29
2025-12-05,93731332.17,41337992.34,75158724.22,71296742.18
2025-12-08,93818649.91,41319397.12,74908792.27,71335478.28
2025-12-09,95004321.36,41781557.63,75487677.36,72165307.15
2025-12-10,95448551.28,41629156.11,75563851.66,72523072.1
2025-12-11,96107185.72,41723074.04,76265431.16,73090752.76
2025-12-12,97276774.04,42150531.18,77344005.53,74025087.08
2025-12-15,98347618.96,42785669.72,78447306.79,74755323.0
2025-12-16,98082858.86,42910037.87,78209836.97,74684214.56
2025-12-17,97312249.54,42840098.89,77668515.52,74123602.84
2025-12-18,98964317.0,43471603.52,78499314.17,75623135.78
2025-12-19,100233979.34,44092851.29,79379604.67,76403588.57
2025-12-22,102417139.07,44586349.1,80707648.26,78098311.44
2025-12-23,104360952.83,45119442.37,81830367.37,79526098.76
2025-12-24,105494376.54,45188978.51,82267218.81,80287390.12
2025-12-26,104989583.21,45330944.42,81394022.92,79952517.18
2025-12-29,107014436.42,45367206.62,82246462.55,81495972.56
2025-12-30,110378603.37,46301539.4,84106087.31,84012594.41
2025-12-31,113381821.87,47125124.66,86092044.06,86203793.71
2026-01-01,114945801.02,47806808.09,87002553.87,87161018.99
2026-01-02,107094550.56,43155587.85,80663953.03,81938643.33
2026-01-05,104968280.84,43190680.03,80231901.32,79807969.83
2026-01-06,106686011.59,44572241.42,81858970.31,81007281.33
2026-01-07,106237523.47,44704281.48,81756233.39,80755896.25
2026-01-08,102667267.4,43010696.96,79108219.78,78019540.88
2026-01-09,102973329.57,43649289.8,79354562.47,78280604.92
2026-01-12,102912260.44,44063486.37,79391761.72,78296104.79
2026-01-13,102918296.44,44444098.96,79734844.01,78463023.16
2026-01-14,104639238.24,45329677.91,81265382.75,79416557.18
2026-01-15,104639238.24,45329677.91,81265382.75,79416557.18
2026-01-16,104042401.16,44933609.28,80870333.31,79056070.3
2026-01-19,101793325.48,43730793.83,78218972.0,77444637.08
2026-01-20,98952953.72,42606500.14,75895119.28,75283626.41
2026-01-21,96389218.76,41665111.46,73531466.41,73630726.75
2026-01-22,99743635.77,42543671.17,75921314.86,75760416.16
2026-01-23,97576261.25,41749378.8,74131763.49,74403420.41
2026-01-27,96699091.15,42052887.82,73788041.25,73679918.89
2026-01-28,96610946.4,42658259.52,74183098.64,73660520.66
2026-01-29,96446348.21,43489803.99,74211010.9,73733542.37
2026-01-30,96605521.8,42337921.52,73363623.09,73115113.83
2026-02-02,95496124.78,40854262.8,71745574.1,71592054.47
2026-02-03,96919442.24,42358404.05,73805923.13,72823051.99
2026-02-04,97943137.48,43607217.24,74965341.98,73721657.05
2026-02-05,96808767.92,42672183.78,73538533.99,72330156.24
2026-02-06,96623696.62,42795060.04,73284763.09,72147985.42
2026-02-09,96997865.47,43286514.85,73746070.33,72338778.22
2026-02-10,98918144.04,45237366.05,76950187.67,74060749.24
2026-02-11,100110691.41,45834033.5,78374320.18,74520891.13
2026-02-12,100082047.89,45457444.45,78294086.39,74566559.8
2026-02-13,98080236.59,43899949.32,75967773.91,72673815.31
2026-02-16,98136441.12,43525233.49,75870871.51,72649379.39
2026-02-17,101248168.83,44564490.31,77431764.46,74549336.62
2026-02-18,101144563.05,44516895.74,77347890.73,74674953.63
2026-02-19,100036202.61,44004036.89,76101685.74,74060938.09
2026-02-20,102088285.26,44998496.3,77485408.67,75768896.64
2026-02-23,102845671.98,45010939.94,77653273.14,76259778.83
2026-02-24,102934461.69,45062787.74,77361383.68,76581133.99
2026-02-25,102785630.13,45278377.82,78179469.63,76842875.85
2026-02-26,102935531.57,45557666.04,78009302.77,77207777.5
2026-02-27,101424000.57,45168336.13,76873579.6,76493740.36
2026-03-02,99262235.79,43839376.97,75308755.39,74795540.1
2026-03-04,96907291.0,42514093.42,73091582.13,73007346.39
2026-03-05,99015220.88,43408295.97,74536738.35,74506127.59
2026-03-06,99355492.01,42948993.23,74663040.54,75037877.14
2026-03-09,103249107.52,44689203.5,77291211.4,77983341.58
2026-03-10,106910881.49,45267807.82,79348975.84,80554786.75
2026-03-11,106430750.08,43801477.95,78590330.85,79917400.65
2026-03-12,104473207.84,42765572.92,77005858.52,78604888.18
2026-03-13,101322699.58,41549936.33,74788339.54,76490892.99
2026-03-16,100745671.14,41590716.35,74310882.89,75524979.33
2026-03-17,98928906.8,41783450.54,73780405.05,74308715.5
2026-03-18,100456523.11,41932571.59,74706989.9,75282527.39
2026-03-19,99993394.79,41099236.43,73209661.32,74857375.26
2026-03-20,101666201.92,41390733.76,74146745.56,75737354.07
2026-03-23,100433818.38,40164305.25,72190850.12,74670129.13
2026-03-24,101892174.38,40803835.75,73685423.86,75762554.2
2026-03-25,102634411.06,41529962.38,75125549.57,76875210.36
2026-03-27,102726796.85,41830236.01,74706212.21,76907140.46
2026-03-30,100422853.87,41303424.15,73188312.22,75426493.51
2026-04-01,102601598.88,42330729.54,74900794.65,76863850.89
2026-04-02,102397426.37,42444487.7,74028742.52,76771172.6
2026-04-06,102198791.58,42850777.0,74805611.12,76912304.15
2026-04-07,101177226.38,42553614.12,74238669.27,76707082.0
2026-04-08,104345039.62,44155588.66,76547082.27,78815446.95
2026-04-09,104296466.85,43899219.78,76693091.7,78706347.65
2026-04-10,105149115.9,44307359.14,77168721.39,79322193.57
2026-04-13,103801450.67,43839971.23,76635153.58,78262946.76
2026-04-15,103461615.49,44224090.11,76855210.32,78137809.31
2026-04-16,104627400.75,44772386.7,77838146.55,79097045.3
2026-04-17,106205067.51,45736146.1,79163265.62,79907353.85
2026-04-20,105214492.01,45800763.94,79070015.08,79110946.81
2026-04-21,107468041.7,46609921.59,80859111.33,80499700.34
2026-04-22,108008276.51,47006371.46,81553317.0,80871412.41
2026-04-23,105872016.26,46589479.43,80382007.75,79160170.71
2026-04-24,104825286.98,46572017.7,79897788.0,78567248.15
2026-04-27,104447508.14,46657308.78,79862496.03,78570301.35
2026-04-28,104273640.77,46291212.69,79471691.05,78272141.96
2026-04-29,105986123.66,46952769.46,80607609.82,79512228.38
2026-04-30,106583700.89,47922953.29,81588848.96,80322188.95
2026-05-01,106583700.89,47922953.29,81588848.96,80322188.95
2026-05-04,108968012.8,49149130.94,82962716.31,81896988.84
2026-05-05,110628170.82,49872991.82,84312390.69,83293030.95
2026-05-06,109374375.61,49494647.9,83102119.03,81940846.12
2026-05-07,112001482.9,50484551.39,84703763.95,83633708.1
2026-05-08,112408260.84,51094910.36,85167680.28,84130815.73
2026-05-11,110963974.78,50113702.05,84030719.67,82956335.09
2026-05-12,107270403.28,47749774.62,81515415.62,80072321.65
2026-05-13,109627444.71,49365656.78,84043626.16,82000060.99
2026-05-14,109889512.7,49503313.95,84013173.83,81971452.78
2026-05-15,108093261.58,48572823.85,82500572.48,80504122.43
2026-05-18,107147595.09,48649285.6,82281067.05,80226817.51
2026-05-19,104923812.64,47709279.64,80846873.69,78740840.57
2026-05-20,106109311.48,48770645.93,81892866.33,79913854.9
2026-05-21,107508811.82,49100720.42,82829575.56,80930611.68
2026-05-22,108573373.97,49031987.34,83358557.4,81508847.23
2026-05-25,110854044.2,49872579.14,84962945.96,83127904.35
2026-05-26,112413326.49,50293213.46,86064593.8,84468621.66
2026-05-27,113548320.23,50560883.14,86788757.51,85333081.64
2026-05-28,113548320.23,50560883.14,86788757.51,85333081.64
2026-05-29,113909481.36,50894488.44,87314436.06,86220599.49
2026-06-01,113729459.93,50814600.14,87207097.15,86280308.13
2026-06-02,113886906.35,51266635.24,87749759.31,87060590.54
2026-06-03,113929290.32,51640232.62,87944517.65,87472735.82
2026-06-04,115736365.16,53350533.06,89789965.79,89924535.19
2026-06-05,115753127.27,53772988.5,89874139.06,89766213.68
2026-06-08,115654869.51,53985477.39,89927169.21,90142770.98
2026-06-09,117296819.58,55197121.4,91274087.43,91304506.74
2026-06-10,117780433.18,55369722.52,91355028.13,91583208.92
2026-06-11,117869173.62,55897471.22,91474641.94,91660175.45
2026-06-12,119983076.9,57317677.69,93207145.37,93228830.03
2026-06-15,121757450.44,58625011.44,94621914.88,94434860.18
2026-06-16,120803486.48,58567018.22,94039976.11,93695740.98
2026-06-17,120837877.7,58993389.29,94222923.21,94022372.35
2026-06-18,121189459.99,59041225.35,94305333.12,93991633.92
2026-06-19,124170273.67,60151163.93,96301461.27,96215262.83
2026-06-22,125799721.07,61045221.68,97711018.61,97670141.04
2026-06-23,125533666.68,60866970.39,97201429.9,97054879.21
2026-06-24,123916202.51,60264067.29,95769059.72,95679415.15
2026-06-25,124233953.66,60624891.41,95934078.18,96092564.5
2026-06-26,124233953.66,60624891.41,95934078.18,96092564.5
2026-06-29,126763836.34,62327977.84,98531283.07,98917950.6
2026-06-30,127341655.65,63225562.43,99125481.45,99970505.39
2026-07-01,127013763.44,63205519.36,98678317.46,98982542.94
2026-07-02,128671398.37,63801383.09,100052261.28,100715405.52
2026-07-03,131860990.96,65309250.88,102382472.38,102732021.69
2026-07-06,135435406.75,68040325.86,105251087.62,105558678.57
2026-07-07,137742589.31,69526002.24,107241399.96,107662160.2
2026-07-08,129934573.43,65254821.33,101638293.28,102771719.94
2026-07-09,135211395.19,67690871.35,105533658.11,106402703.47
2026-07-10,136740281.0,67992148.21,106507878.79,107429830.55
2026-07-13,135695442.91,66371957.28,104799284.09,105591121.01
2026-07-14,137945570.31,68392401.84,106848132.34,107764885.37
2026-07-15,139790206.32,69212967.51,108082745.77,109149165.69
2026-07-16,137153383.43,67647040.19,105907054.01,106736272.23
2026-07-17,136473392.8,67954361.94,105495909.45,106267299.3
2026-07-20,134307811.9,66636412.48,103973526.17,104708584.29
2026-07-21,135317160.4,67623603.61,104918594.76,105574184.4
2026-07-22,134106748.4,67082612.14,104205798.59,104837606.39
2026-07-23,134332914.15,67833168.47,104723517.8,105701500.67
2026-07-24,135568313.42,68682975.54,105349644.1,106293686.13
2026-07-27,139714093.57,70847541.45,108221177.93,109496329.0
2026-07-28,144141341.61,72336509.98,111040204.04,112383988.0
2026-07-29,147212942.57,71769811.17,112134998.97,113059688.03
2026-07-30,147274607.98,70095266.73,111348669.94,111858166.11
2026-07-31,148516049.45,69611658.33,111595421.98,111668492.12
2026-08-03,149686773.68,69357092.41,111848641.45,111746417.64
2026-08-04,154120849.48,70532256.51,114388698.03,114300079.82
2026-08-05,159403774.2,73616622.4,118363763.56,118633445.28
2026-08-06,161099300.72,75924421.59,120371684.39,120313630.09
2026-08-07,162700901.86,76193963.74,121107346.53,121154315.91
2026-08-10,161896891.99,76318258.59,120773006.75,120901490.63
2026-08-11,167003829.46,78844575.48,124451938.93,124531568.28
2026-08-12,170448417.31,81686111.23,127385534.39,127425013.41
2026-08-13,173587686.2,83023128.86,129894082.03,129637045.69
2026-08-14,174339853.39,83050118.28,130507129.2,130196896.91
2026-08-17,166342077.31,77706429.06,124105350.03,123647511.94
2026-08-18,173743425.35,81417094.93,129413575.46,129214530.98
2026-08-19,174886969.37,81338706.89,129525702.27,129464529.15
2026-08-20,174077949.85,80521003.82,128457788.36,128642933.08
2026-08-21,175363005.97,81405894.85,129894507.32,129795481.91
