date,gfs_cash_zero_yield,gfs_cash_liquid_fund,gfs_cash_goldbees
2018-01-01,10000000.0,10002579.37,10038615.88
2018-01-02,10000000.0,10005159.4,10048298.82
2018-01-03,10000000.0,10007740.09,10048868.11
2018-01-04,10000000.0,10010321.45,10023805.75
2018-01-05,10000000.0,10012903.48,10039944.94
2018-01-08,10000000.0,10015486.17,10051716.71
2018-01-09,10000000.0,10018069.53,10077727.88
2018-01-10,10000000.0,10020653.56,10070323.54
2018-01-11,10000000.0,10023238.25,10107726.95
2018-01-12,10000000.0,10025823.61,10170192.72
2018-01-15,10000000.0,10028409.64,10233418.26
2018-01-16,10000000.0,10030996.33,10272341.21
2018-01-17,10000000.0,10033583.69,10258290.85
2018-01-18,10000000.0,10036171.72,10187850.73
2018-01-19,10000000.0,10038760.41,10232659.21
2018-01-22,10000000.0,10041349.77,10215190.96
2018-01-23,10000000.0,10043939.81,10251076.27
2018-01-24,10000000.0,10046530.5,10303669.34
2018-01-25,10000000.0,10049121.87,10379235.94
2018-01-29,10000000.0,10051713.91,10308036.04
2018-01-30,10000000.0,10054306.61,10308795.09
2018-01-31,10000000.0,10056899.98,10286581.34
2018-02-01,10000000.0,10059494.03,10306896.75
2018-02-02,10000000.0,10062088.74,10387589.81
2018-02-05,10000000.0,10064684.12,10322845.45
2018-02-06,10000000.0,10067280.17,10391576.99
2018-02-07,10000000.0,10069876.88,10290948.04
2018-02-08,10000000.0,10072474.27,10170572.96
2018-02-09,10000000.0,10075072.33,10230570.38
2018-02-12,10000000.0,10077671.06,10252784.85
2018-02-14,10000000.0,10080270.46,10302530.04
2018-02-15,10000000.0,10082870.53,10432208.53
2018-02-16,10000000.0,10085471.27,10493535.73
2018-02-19,10000000.0,10088072.68,10468663.13
2018-02-20,10000000.0,10090674.76,10443790.54
2018-02-21,10000000.0,10093277.52,10372211.12
2018-02-22,10000000.0,10095880.94,10363856.52
2018-02-23,10000000.0,10098485.04,10372400.88
2018-02-26,10000000.0,10101089.81,10428031.59
2018-02-27,10000000.0,10103695.25,10417399.12
2018-02-28,10000000.0,10106301.36,10367653.93
2018-03-01,10000000.0,10108908.14,10323035.21
2018-03-05,10000000.0,10111515.6,10404677.82
2018-03-06,10000000.0,10114123.73,10366324.87
2018-03-07,10000000.0,10116732.53,10420057.24
2018-03-08,10000000.0,10119342.0,10384741.93
2018-03-09,10000000.0,10121952.15,10348477.82
2018-03-12,10000000.0,10124562.97,10329680.51
2018-03-13,10000000.0,10127174.47,10312023.22
2018-03-14,10000000.0,10129786.64,10351325.7
2018-03-15,10000000.0,10132399.48,10330060.76
2018-03-16,10000000.0,10135012.99,10315441.11
2018-03-19,10000000.0,10137627.18,10266265.21
2018-03-20,10000000.0,10140242.05,10312782.99
2018-03-21,10000000.0,10142857.59,10318858.28
2018-03-22,10000000.0,10145473.8,10386070.99
2018-03-23,10000000.0,10148090.69,10452144.41
2018-03-26,10000000.0,10150708.25,10459359.72
2018-03-27,10000000.0,10153326.49,10477017.01
2018-03-28,10000000.0,10155945.4,10426702.53
2018-04-02,10000000.0,10158564.99,10424613.7
2018-04-03,10000000.0,10161185.26,10448157.24
2018-04-04,10000000.0,10163806.2,10526951.96
2018-04-05,10000000.0,10166427.81,10378665.93
2018-04-06,10000000.0,10169050.11,10340693.23
2018-04-09,10000000.0,10171673.08,10395374.41
2018-04-10,10000000.0,10174296.72,10453283.71
2018-04-11,10000000.0,10176921.04,10543469.96
2018-04-12,10000000.0,10179546.04,10578975.02
2018-04-13,10000000.0,10182171.72,10518787.85
2018-04-16,10000000.0,10184798.07,10623973.99
2018-04-17,10000000.0,10187425.1,10638593.63
2018-04-18,10000000.0,10190052.81,10697261.99
2018-04-19,10000000.0,10192681.2,10672769.64
2018-04-20,10000000.0,10195310.26,10650365.4
2018-04-23,10000000.0,10197940.01,10637454.34
2018-04-24,10000000.0,10200570.43,10597202.32
2018-04-25,10000000.0,10203201.53,10643719.38
2018-04-26,10000000.0,10205833.31,10615619.38
2018-04-27,10000000.0,10208465.76,10594923.73
2018-04-30,10000000.0,10211098.9,10537204.91
2018-05-02,10000000.0,10213732.71,10520306.67
2018-05-03,10000000.0,10216367.21,10506256.31
2018-05-04,10000000.0,10219002.38,10537394.67
2018-05-07,10000000.0,10221638.24,10599101.39
2018-05-08,10000000.0,10224274.77,10552204.08
2018-05-09,10000000.0,10226911.98,10573658.79
2018-05-10,10000000.0,10229549.88,10684161.16
2018-05-11,10000000.0,10232188.45,10696882.46
2018-05-14,10000000.0,10234827.71,10698211.52
2018-05-15,10000000.0,10237467.64,10659288.57
2018-05-16,10000000.0,10240108.26,10506826.32
2018-05-17,10000000.0,10242749.56,10465815.25
2018-05-18,10000000.0,10245391.54,10520116.91
2018-05-21,10000000.0,10248034.2,10485181.13
2018-05-22,10000000.0,10250677.54,10546698.08
2018-05-23,10000000.0,10253321.56,10588088.67
2018-05-24,10000000.0,10255966.27,10597582.57
2018-05-25,10000000.0,10258611.66,10559988.67
2018-05-28,10000000.0,10261257.73,10488599.02
2018-05-29,10000000.0,10263904.48,10598151.86
2018-05-30,10000000.0,10266551.92,10535116.08
2018-05-31,10000000.0,10269200.04,10549735.73
2018-06-01,10000000.0,10271848.84,10497902.43
2018-06-04,10000000.0,10274498.32,10453093.95
2018-06-05,10000000.0,10277148.49,10415500.05
2018-06-06,10000000.0,10279799.34,10418728.18
2018-06-07,10000000.0,10282450.88,10458220.42
2018-06-08,10000000.0,10285103.1,10526002.43
2018-06-11,10000000.0,10287756.0,10469232.42
2018-06-12,10000000.0,10290409.59,10456891.36
2018-06-13,10000000.0,10293063.86,10474169.13
2018-06-14,10000000.0,10295718.82,10528470.78
2018-06-15,10000000.0,10298374.46,10537394.67
2018-06-18,10000000.0,10301030.79,10424423.94
2018-06-19,10000000.0,10303687.8,10461828.08
2018-06-20,10000000.0,10306345.49,10405627.35
2018-06-21,10000000.0,10309003.88,10338224.87
2018-06-22,10000000.0,10311662.95,10340123.22
2018-06-25,10000000.0,10314322.7,10381514.53
2018-06-26,10000000.0,10316983.14,10311643.69
2018-06-27,10000000.0,10319644.27,10372211.12
2018-06-28,10000000.0,10322306.08,10350755.69
2018-06-29,10000000.0,10324968.58,10302340.28
2018-07-02,10000000.0,10327631.77,10307656.52
2018-07-03,10000000.0,10330295.64,10329111.22
2018-07-04,10000000.0,10332960.2,10348477.82
2018-07-05,10000000.0,10335625.45,10349996.64
2018-07-06,10000000.0,10338291.38,10376767.58
2018-07-09,10000000.0,10340958.01,10388159.83
2018-07-10,10000000.0,10343625.32,10342781.34
2018-07-11,10000000.0,10346293.31,10333288.16
2018-07-12,10000000.0,10348962.0,10236646.39
2018-07-13,10000000.0,10351631.38,10200951.56
2018-07-16,10000000.0,10354301.44,10253354.14
2018-07-17,10000000.0,10356972.19,10201900.37
2018-07-18,10000000.0,10359643.63,10088740.6
2018-07-19,10000000.0,10362315.76,10101841.42
2018-07-20,10000000.0,10364988.58,10116840.6
2018-07-23,10000000.0,10367662.09,10187470.48
2018-07-24,10000000.0,10370336.29,10150826.84
2018-07-25,10000000.0,10373011.18,10158231.19
2018-07-26,10000000.0,10375686.76,10125954.25
2018-07-27,10000000.0,10378363.03,10078297.89
2018-07-30,10000000.0,10381039.99,10102220.95
2018-07-31,10000000.0,10383717.63,10064437.29
2018-08-01,10000000.0,10386395.97,10070892.82
2018-08-02,10000000.0,10389075.0,10043362.11
2018-08-03,10000000.0,10391754.73,10002540.81
2018-08-06,10000000.0,10394435.14,10009566.35
2018-08-07,10000000.0,10397116.24,10019059.52
2018-08-08,10000000.0,10399798.04,10003869.87
2018-08-09,10000000.0,10402480.53,9998933.15
2018-08-10,10000000.0,10405163.71,10014692.1
2018-08-13,10000000.0,10407847.58,10087221.05
2018-08-14,10000000.0,10410532.14,10040134.7
2018-08-16,10000000.0,10413217.4,9982794.68
2018-08-17,10000000.0,10415903.35,9953365.63
2018-08-20,10000000.0,10418589.99,9955263.97
2018-08-21,10000000.0,10421277.32,10018299.75
2018-08-23,10000000.0,10423965.35,10006338.22
2018-08-24,10000000.0,10426654.07,10032539.88
2018-08-27,10000000.0,10429343.49,10134497.89
2018-08-28,10000000.0,10432033.6,10230190.85
2018-08-29,10000000.0,10434724.4,10216140.49
2018-08-30,10000000.0,10437415.89,10246708.85
2018-08-31,10000000.0,10440108.09,10270822.39
2018-09-03,10000000.0,10442800.97,10208166.14
2018-09-04,10000000.0,10445494.55,10227722.5
2018-09-05,10000000.0,10448188.82,10248418.15
2018-09-06,10000000.0,10450883.79,10345629.22
2018-09-07,10000000.0,10453579.46,10287530.15
2018-09-10,10000000.0,10456275.82,10322276.17
2018-09-11,10000000.0,10458972.87,10365755.59
2018-09-12,10000000.0,10461670.62,10359489.82
2018-09-14,10000000.0,10464369.07,10323224.98
2018-09-17,10000000.0,10467068.21,10372970.17
2018-09-18,10000000.0,10469768.05,10428981.13
2018-09-19,10000000.0,10472468.59,10442081.95
2018-09-21,10000000.0,10475169.82,10403918.77
2018-09-24,10000000.0,10477871.75,10383412.88
2018-09-25,10000000.0,10480574.37,10384931.7
2018-09-26,10000000.0,10483277.7,10365375.34
2018-09-27,10000000.0,10485981.72,10347148.76
2018-09-28,10000000.0,10488686.43,10263417.33
2018-10-01,10000000.0,10491391.85,10316200.16
2018-10-03,10000000.0,10494097.96,10630049.27
2018-10-04,10000000.0,10496804.77,10551824.56
2018-10-05,10000000.0,10499512.28,10587519.39
2018-10-08,10000000.0,10502220.49,10532268.2
2018-10-09,10000000.0,10504929.4,10503978.44
2018-10-10,10000000.0,10507639.0,10527901.5
2018-10-11,10000000.0,10510349.31,10620366.33
2018-10-12,10000000.0,10513060.31,10686439.76
2018-10-15,10000000.0,10515772.01,10822953.3
2018-10-16,10000000.0,10518484.41,10744349.06
2018-10-17,10000000.0,10521197.51,10766183.29
2018-10-19,10000000.0,10523911.31,10847256.61
2018-10-22,10000000.0,10526625.81,10768461.88
2018-10-23,10000000.0,10529341.02,10819156.61
2018-10-24,10000000.0,10532056.92,10765614.0
2018-10-25,10000000.0,10534773.52,10772638.82
2018-10-26,10000000.0,10537490.82,10823143.79
2018-10-29,10000000.0,10540208.83,10765614.0
2018-10-30,10000000.0,10542927.53,10724032.93
2018-10-31,10000000.0,10545646.94,10773208.83
2018-11-01,10000000.0,10548367.04,10796372.12
2018-11-02,10000000.0,10551087.85,10710362.82
2018-11-05,10000000.0,10553809.36,10799979.77
2018-11-06,10000000.0,10556531.58,10753082.46
2018-11-07,10000000.0,10559254.49,10747576.47
2018-11-09,10000000.0,10561978.11,10635365.51
2018-11-12,10000000.0,10564702.43,10520116.91
2018-11-13,10000000.0,10567427.45,10514800.67
2018-11-14,10000000.0,10570153.18,10518598.08
2018-11-15,10000000.0,10572879.6,10486320.42
2018-11-16,10000000.0,10575606.74,10447017.94
2018-11-19,10000000.0,10578334.57,10455182.78
2018-11-20,10000000.0,10581063.11,10454423.01
2018-11-21,10000000.0,10583792.35,10447777.71
2018-11-22,10000000.0,10586522.3,10443411.01
2018-11-26,10000000.0,10589252.95,10364046.28
2018-11-27,10000000.0,10591984.3,10346958.27
2018-11-28,10000000.0,10594716.36,10256772.03
2018-11-29,10000000.0,10597449.13,10294935.22
2018-11-30,10000000.0,10600182.6,10247278.86
2018-12-03,10000000.0,10602916.77,10352844.52
2018-12-04,10000000.0,10605651.65,10459929.01
2018-12-05,10000000.0,10608387.23,10399931.59
2018-12-06,10000000.0,10611123.52,10492775.95
2018-12-07,10000000.0,10613860.52,10452714.43
2018-12-10,10000000.0,10616598.22,10670870.57
2018-12-11,10000000.0,10619336.63,10701628.69
2018-12-12,10000000.0,10622075.75,10649795.39
2018-12-13,10000000.0,10624815.57,10607075.75
2018-12-14,10000000.0,10627556.1,10581633.14
2018-12-17,10000000.0,10630297.33,10564925.38
2018-12-18,10000000.0,10633039.27,10525052.89
2018-12-19,10000000.0,10635781.92,10470561.48
2018-12-20,10000000.0,10638525.28,10474738.42
2018-12-21,10000000.0,10641269.34,10530939.14
2018-12-24,10000000.0,10644014.11,10585810.8
2018-12-26,10000000.0,10646759.59,10627011.63
2018-12-27,10000000.0,10649505.78,10649795.39
2018-12-28,10000000.0,10652252.68,10689287.64
2018-12-31,10000000.0,10655000.28,10640302.22
2019-01-01,10000000.0,10657748.6,10700109.87
2019-01-02,10000000.0,10660497.62,10742070.47
2019-01-03,10000000.0,10663247.35,10811182.26
2019-01-04,10000000.0,10665997.79,10745678.12
2019-01-07,10000000.0,10668748.94,10717767.88
2019-01-08,10000000.0,10671500.8,10694793.63
2019-01-09,10000000.0,10674253.37,10760108.01
2019-01-10,10000000.0,10677006.65,10852383.08
2019-01-11,10000000.0,10679760.64,10835295.08
2019-01-14,10000000.0,10682515.34,10864154.85
2019-01-15,10000000.0,10685270.75,10868331.79
2019-01-16,10000000.0,10688026.87,10903456.61
2019-01-17,10000000.0,10690783.7,10941240.27
2019-01-18,10000000.0,10693541.25,10878584.74
2019-01-21,10000000.0,10696299.5,10853712.14
2019-01-22,10000000.0,10699058.47,10908583.08
2019-01-23,10000000.0,10701818.15,10910292.39
2019-01-24,10000000.0,10704578.54,10855230.96
2019-01-25,10000000.0,10707339.64,10886748.85
2019-01-28,10000000.0,10710101.45,11005605.1
2019-01-29,10000000.0,10712863.98,11075665.7
2019-01-30,10000000.0,10715627.22,11101867.36
2019-01-31,10000000.0,10718391.17,11144587.0
2019-02-01,10000000.0,10721155.83,11189775.73
2019-02-04,10000000.0,10723921.21,11189015.96
2019-02-05,10000000.0,10726687.3,11204015.13
2019-02-06,10000000.0,10729454.1,11255279.14
2019-02-07,10000000.0,10732221.62,11123892.07
2019-02-08,10000000.0,10734989.85,11093513.48
2019-02-11,10000000.0,10737758.8,11126550.19
2019-02-12,10000000.0,10740528.46,11090285.35
2019-02-14,10000000.0,10743298.83,11090285.35
2019-02-15,10000000.0,10746069.92,11189585.24
2019-02-18,10000000.0,10748841.73,11276164.56
2019-02-19,10000000.0,10751614.25,11305214.09
2019-02-20,10000000.0,10754387.48,11361794.34
2019-02-21,10000000.0,10757161.43,11272747.39
2019-02-22,10000000.0,10759936.09,11204015.13
2019-02-25,10000000.0,10762711.47,11228318.44
2019-02-26,10000000.0,10765487.57,11215977.38
2019-02-27,10000000.0,10768264.38,11238571.39
2019-02-28,10000000.0,10771041.91,11203066.32
2019-03-01,10000000.0,10773820.16,11040350.4
2019-03-05,10000000.0,10776599.12,10813080.6
2019-03-06,10000000.0,10779378.8,10830358.37
2019-03-07,10000000.0,10782159.19,10755740.58
2019-03-08,10000000.0,10784940.3,10810422.48
2019-03-11,10000000.0,10787722.13,10823143.79
2019-03-12,10000000.0,10790504.68,10768651.65
2019-03-13,10000000.0,10793287.95,10858648.85
2019-03-14,10000000.0,10796071.93,10769031.89
2019-03-15,10000000.0,10798856.63,10765044.72
2019-03-18,10000000.0,10801642.05,10675997.05
2019-03-19,10000000.0,10804428.19,10763715.66
2019-03-20,10000000.0,10807215.04,10683021.87
2019-03-22,10000000.0,10810002.62,10780993.42
2019-03-25,10000000.0,10812790.91,10781942.23
2019-03-26,10000000.0,10815579.93,10763905.42
2019-03-27,10000000.0,10818369.66,10777575.53
2019-03-28,10000000.0,10821160.11,10728020.11
2019-04-01,10000000.0,10823951.28,10667643.17
2019-04-02,10000000.0,10826743.18,10630998.81
2019-04-03,10000000.0,10829535.79,10588088.67
2019-04-04,10000000.0,10832329.12,10647516.8
2019-04-05,10000000.0,10835123.17,10645808.22
2019-04-08,10000000.0,10837917.95,10745488.36
2019-04-09,10000000.0,10840713.44,10729349.16
2019-04-10,10000000.0,10843509.66,10738462.82
2019-04-11,10000000.0,10846306.6,10714729.52
2019-04-12,10000000.0,10849104.25,10698591.05
2019-04-15,9996670.88,10848011.0,10638339.04
2019-04-16,10015782.13,10871264.19,10665617.3
2019-04-18,10023161.85,10881790.36,10636276.16
2019-04-22,10004886.15,10864483.36,10640637.08
2019-04-23,9996287.93,10857676.19,10619822.95
2019-04-24,10009550.84,10874587.06,10630767.48
2019-04-25,10008088.91,10875523.44,10710338.09
2019-04-26,10008645.74,10878650.64,10697952.19
2019-04-30,10018671.21,10892051.12,10707311.64
2019-05-02,10000186.79,10874521.57,10571043.39
2019-05-03,10001544.57,10878519.7,10562076.46
2019-05-06,9891047.1,10760628.19,10515288.13
2019-05-07,9854678.3,10723364.39,10481195.2
2019-05-08,9841079.64,10710823.65,10479112.26
2019-05-09,9787479.89,10654831.73,10437995.45
2019-05-10,9773015.09,10641371.41,10420923.76
2019-05-13,9739770.98,10606918.59,10421457.48
2019-05-14,9653031.85,10513365.67,10344507.48
2019-05-15,9668205.68,10530834.5,10362986.18
2019-05-16,9790274.86,10664653.05,10469483.97
2019-05-17,9850864.59,10731459.5,10521939.91
2019-05-20,10055371.4,10954346.93,10724946.47
2019-05-21,10032422.05,10929455.33,10698019.86
2019-05-22,9999432.56,10893546.72,10662698.27
2019-05-23,10089248.67,10991373.31,10759071.18
2019-05-24,10124028.45,11029297.22,10796335.9
2019-05-27,10078518.59,10979904.9,10748594.02
2019-05-28,10042079.02,10940253.19,10709479.89
2019-05-29,10092448.67,10995155.84,10763359.93
2019-05-30,10086071.05,10988257.34,10756331.18
2019-05-31,10135676.05,11042227.97,10811187.97
2019-06-03,10222326.31,11136508.33,10904902.64
2019-06-04,10162314.48,11071346.32,10841607.95
2019-06-06,10084011.4,10986104.86,10759699.49
2019-06-07,9995249.98,10889541.01,10664902.18
2019-06-10,10127543.94,11033608.04,10805509.02
2019-06-11,10116936.23,11022103.91,10793362.7
2019-06-12,10024373.27,10921346.77,10695514.52
2019-06-13,10022863.86,10919776.49,10694660.71
2019-06-14,9965449.4,10857328.03,10635403.3
2019-06-17,9892785.76,10778267.71,10556168.74
2019-06-18,9955944.68,10847074.49,10623547.29
2019-06-19,10024030.24,10921155.13,10695093.21
2019-06-20,10210825.25,11124596.51,10898606.01
2019-06-21,10220803.75,11135508.21,10908816.35
2019-06-24,10312723.81,11235502.97,11006722.31
2019-06-25,10349869.29,11276038.0,11048761.85
2019-06-26,10348189.55,11274260.17,11043975.21
2019-06-27,10406533.82,11337862.93,11106035.12
2019-06-28,10337779.0,11263040.41,11033707.68
2019-07-01,10321422.69,11245242.84,11009198.24
2019-07-02,10393892.18,11324498.73,11088243.18
2019-07-03,10427649.81,11361594.34,11144974.91
2019-07-04,10421112.42,11354778.98,11129810.43
2019-07-05,10309076.67,11233063.22,11022097.1
2019-07-08,10023888.21,10922812.27,10719761.1
2019-07-09,10097775.67,11003628.84,10788075.83
2019-07-10,10007893.04,10906043.91,10697634.43
2019-07-11,10012714.19,10911534.48,10719191.68
2019-07-12,10000450.72,10898515.02,10695962.5
2019-07-15,9997364.82,10895469.49,10700222.58
2019-07-16,10158253.54,11070980.26,10873132.3
2019-07-17,10103262.42,11011432.23,10812299.64
2019-07-18,10044382.59,10947624.26,10768252.38
2019-07-19,9917258.4,10809505.04,10641298.14
2019-07-22,9860484.83,10747945.97,10567809.67
2019-07-23,9817038.31,10700973.77,10518401.36
2019-07-24,9708301.67,10582882.14,10403904.02
2019-07-25,9759920.61,10639420.99,10459517.45
2019-07-26,9775037.25,10656183.28,10469607.52
2019-07-29,9676518.25,10549234.48,10364036.07
2019-07-30,9596616.39,10462528.71,10283634.35
2019-07-31,9613318.18,10481037.44,10296265.57
2019-08-01,9628855.95,10498265.66,10294309.98
2019-08-02,9615666.66,10484691.79,10361340.41
2019-08-05,9536556.98,10399357.17,10346724.65
2019-08-06,9640823.87,10513713.96,10478153.39
2019-08-07,9641810.33,10515587.17,10527037.88
2019-08-08,9686615.85,10565181.2,10570045.19
2019-08-09,9832865.19,10725262.4,10738594.24
2019-08-13,9563387.07,10432585.31,10508307.72
2019-08-14,9667389.01,10546629.73,10566672.76
2019-08-16,9705838.56,10589295.85,10620314.99
2019-08-19,9793124.53,10685141.11,10717128.01
2019-08-20,9744006.1,10632446.09,10688667.51
2019-08-21,9634166.17,10513620.96,10547898.63
2019-08-22,9575157.26,10450214.57,10510058.59
2019-08-23,9530542.12,10402454.64,10452010.06
2019-08-26,9711089.98,10599889.65,10731718.3
2019-08-27,9722642.96,10613268.97,10742754.68
2019-08-28,9674025.06,10561076.69,10716727.28
2019-08-29,9682180.57,10570748.81,10726433.75
2019-08-30,9715813.11,10608200.39,10720262.31
2019-09-03,9688748.14,10579536.03,10756312.74
2019-09-04,9700396.72,10593254.22,10784108.33
2019-09-05,9660884.68,10551225.73,10734191.3
2019-09-06,9650940.72,10541406.6,10602141.38
2019-09-09,9681388.2,10575581.32,10654736.58
2019-09-11,9683994.11,10579446.41,10613966.38
2019-09-12,9698894.84,10596708.57,10607492.55
2019-09-13,9720795.9,10621555.79,10627660.23
2019-09-16,9704676.25,10605003.5,10625998.31
2019-09-17,9544479.96,10431527.5,10468936.7
2019-09-18,9683747.34,10584179.17,10587098.02
2019-09-19,9632000.28,10528795.38,10492033.0
2019-09-20,9905266.54,10827386.5,10786162.24
2019-09-23,10026909.89,10960820.34,10948082.45
2019-09-24,10083858.54,11023609.84,11005902.01
2019-09-25,9965634.41,10895523.62,10902508.38
2019-09-26,9978754.88,10910649.67,10885369.93
2019-09-27,10014539.62,10950433.5,10927200.87
2019-09-30,9941964.61,10872006.12,10844590.62
2019-10-01,9851585.49,10774342.53,10718676.77
2019-10-03,9770050.46,10686193.25,10695042.35
2019-10-04,9648195.38,10554152.37,10590397.62
2019-10-07,9659692.7,10567404.26,10599474.33
2019-10-09,9708831.65,10621555.25,10662084.33
2019-10-10,9663477.12,10572966.81,10623551.19
2019-10-11,9700187.87,10613681.64,10647797.03
2019-10-14,9789349.75,10711458.4,10749959.78
2019-10-15,9837194.1,10764337.92,10817166.68
2019-10-16,9861239.12,10791177.17,10825159.98
2019-10-17,9853496.26,10783526.96,10822122.35
2019-10-18,9985864.6,10928438.81,10961339.66
2019-10-22,9952369.11,10892682.32,10916908.31
2019-10-23,10010896.42,10957116.52,10990454.14
2019-10-24,10048626.63,10999062.18,11023199.27
2019-10-25,10004710.31,10951873.45,11027592.79
2019-10-27,10027539.11,10977486.64,11038856.2
2019-10-29,10118556.06,11077408.93,11098662.6
2019-10-30,10052092.41,11005761.58,11023259.48
2019-10-31,10141338.43,11103819.96,11155619.98
2019-11-01,10145715.66,11109345.28,11174084.73
2019-11-04,10101429.03,11062067.12,11127629.67
2019-11-05,10017537.99,10971627.13,11026956.26
2019-11-06,10043628.78,11000963.87,11028315.13
2019-11-07,10134578.94,11101026.27,11116994.22
2019-11-08,10067941.74,11029336.24,11013123.1
2019-11-11,10060234.45,11021810.29,11009814.88
2019-11-13,9962157.08,10915958.17,10936092.65
2019-11-14,10142058.91,11112909.17,11130473.14
2019-11-15,10093861.3,11060932.29,11054560.47
2019-11-18,10124566.44,11094979.64,11078110.92
2019-11-19,10114839.13,11084749.72,11083150.3
2019-11-20,10099683.17,11068487.12,11073300.84
2019-11-21,9960448.13,10916804.92,10921894.97
2019-11-22,9965445.17,10921803.87,10928873.7
2019-11-25,10026108.11,10988029.23,10994315.79
2019-11-26,9979327.63,10936738.85,10942992.68
2019-11-27,10053340.18,11017482.78,11022722.66
2019-11-28,10076400.97,11043007.96,11048897.97
2019-11-29,10052179.1,11016843.26,11023760.04
2019-12-02,10127945.11,11098803.2,11102478.47
2019-12-03,10221905.05,11201044.07,11202107.41
2019-12-04,10214202.56,11192905.71,11195174.92
2019-12-05,10219869.81,11198426.37,11198662.84
2019-12-06,10142589.14,11114345.72,11116547.23
2019-12-09,10093733.03,11061490.93,11065890.53
2019-12-10,10049271.77,11011824.71,11013422.88
2019-12-11,10112696.73,11081316.06,11082647.87
2019-12-12,10159028.96,11131933.28,11132969.03
2019-12-13,10256306.06,11237880.94,11236770.3
2019-12-16,10189645.74,11165191.4,11165268.63
2019-12-17,10317184.41,11305954.99,11308986.63
2019-12-18,10425503.12,11424294.25,11426190.05
2019-12-19,10458503.32,11459638.6,11459288.89
2019-12-20,10447588.49,11447732.34,11447565.8
2019-12-23,10463720.62,11465788.68,11466813.25
2019-12-24,10486135.84,11489647.52,11488392.12
2019-12-26,10493148.02,11496574.5,11493191.73
2019-12-27,10492589.49,11495498.86,11490743.08
2019-12-30,10557991.41,11567309.24,11563095.3
2019-12-31,10523500.86,11529905.15,11526790.0
2020-01-01,10502899.1,11508405.16,11508656.8
2020-01-02,10524640.91,11533002.13,11535587.98
2020-01-03,10546470.21,11556717.37,11558682.17
2020-01-06,10420245.37,11418115.61,11419224.07
2020-01-07,10464961.37,11467466.31,11469646.39
2020-01-08,10501418.71,11507260.19,11508803.41
2020-01-09,10575445.91,11588121.48,11588869.48
2020-01-10,10638502.88,11656005.07,11653024.9
2020-01-13,10721859.33,11747458.79,11744825.41
2020-01-14,10789108.73,11821930.66,11821614.79
2020-01-15,10943448.75,11991779.47,11993349.12
2020-01-16,11119389.03,12185099.69,12188398.85
2020-01-17,11094928.05,12158630.47,12162871.33
2020-01-20,11217613.38,12291720.37,12291638.04
2020-01-21,11006894.19,12062384.04,12067052.43
2020-01-22,10989047.95,12042572.42,12046473.04
2020-01-23,11159646.04,12230599.81,12237822.24
2020-01-24,11188969.04,12264266.46,12276216.24
2020-01-27,11345088.85,12435850.62,12449193.68
2020-01-28,11316742.96,12403970.54,12414818.3
2020-01-29,11326208.28,12414967.64,12427929.74
2020-01-30,11447668.94,12546647.14,12555364.08
2020-01-31,11450960.73,12550117.02,12558389.04
2020-02-03,11289195.58,12373139.28,12382934.19
2020-02-04,11295165.62,12381103.91,12395188.53
2020-02-05,11535029.98,12644228.88,12658815.16
2020-02-06,11634353.38,12753119.16,12767834.07
2020-02-07,11670156.51,12792887.11,12809338.46
2020-02-10,11709822.48,12836951.68,12855530.93
2020-02-11,11762663.52,12893793.96,12909016.22
2020-02-12,11848374.57,12987202.93,13000630.49
2020-02-13,11929370.44,13072888.26,13076692.92
2020-02-14,11806478.87,12938391.97,12942550.81
2020-02-17,11940087.91,13083885.45,13085981.98
2020-02-18,11870215.68,13007174.78,13009062.48
2020-02-19,12093391.31,13251070.22,13250601.07
2020-02-20,12292863.4,13471948.73,13478169.08
2020-02-24,12107779.87,13268672.75,13273589.66
2020-02-25,11945158.29,13091404.06,13099441.48
2020-02-26,11821842.77,12954742.27,12958311.61
2020-02-27,11734358.33,12858950.86,12863049.74
2020-02-28,11501771.67,12604007.19,12607556.05
2020-03-02,11530881.76,12633816.21,12632561.94
2020-03-03,11704645.24,12824398.31,12825178.18
2020-03-04,11538520.86,12643235.08,12679279.8
2020-03-05,11663635.54,12779720.85,12810666.68
2020-03-06,11585962.83,12692310.19,12749386.62
2020-03-09,11363035.0,12446222.35,12476241.55
2020-03-11,11253634.54,12326637.57,12347072.21
2020-03-12,10531435.45,11531469.0,11531306.78
2020-03-13,10693746.15,11711192.48,11669752.77
2020-03-16,10129427.07,11094482.26,11024272.73
2020-03-17,10078100.58,11038085.14,10937629.39
2020-03-18,9629367.62,10544972.86,10459589.38
2020-03-19,9497783.45,10402071.82,10311345.8
2020-03-20,10028758.09,10982774.35,10917613.82
2020-03-23,9210394.66,10083995.17,9973368.76
2020-03-24,9242584.07,10119437.64,10054399.3
2020-03-25,9349663.41,10234705.01,10182555.63
2020-03-26,9503959.58,10405882.79,10349438.68
2020-03-27,9580431.18,10490662.81,10485493.92
2020-03-30,9583200.13,10491994.3,10533463.51
2020-03-31,9916311.38,10858291.93,10850351.1
2020-04-01,9768788.57,10696949.38,10688310.81
2020-04-03,9761315.22,10690441.23,10775314.86
2020-04-07,10070352.02,11029133.67,11259247.43
2020-04-08,10288237.73,11268559.46,11514385.46
2020-04-09,10420699.43,11414934.78,11830875.07
2020-04-13,10318546.29,11304911.97,12014232.87
