symbol,sector,entry_date,exit_date,sim_entry_price,raw_entry_price,sim_exit_price,raw_exit_price,return_pct,holding_days,exit_reason,is_loss,ranking_method,capacity
PIDILITIND,Chemicals,2019-09-23,2020-04-01,694.1067127919158,692.3757733585195,655.0218420659287,656.6635008179736,-5.630959909431715,130,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
EQ30,Unclassified,2019-11-14,2020-04-01,348.4690061187744,347.6000061035156,254.3625,255.0,-27.00570336711625,96,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
ATUL,Chemicals,2019-11-18,2020-04-01,3957.15917721823,3947.290949843621,3892.18879260963,3901.943651738977,-1.6418441032809872,94,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
DYNPRO,Chemicals,2019-12-02,2020-04-01,138.10432842560678,137.75992860409656,115.95974029541016,116.2503662109375,-16.03468072481547,84,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
PIIND,Chemicals,2020-01-09,2020-04-01,1421.3733784471212,1417.8288064310436,1150.4408994574537,1153.3242099824097,-19.06131654763836,57,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
ESABINDIA,Capital Goods,2020-03-04,2020-04-01,1269.041654589312,1265.8769621838524,937.9170782542591,940.2677476233173,-26.092490749817948,19,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
WELCORP,Metals & Mining,2020-03-04,2020-04-01,157.5856499390375,157.1926682683666,56.80495355987549,56.94732186453683,-63.952965525826336,19,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
GMMPFAUDLR,Capital Goods,2020-07-21,2020-11-02,1358.0362759682669,1354.6496518386703,1166.0602806550348,1168.9827374987817,-14.13629361088716,73,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
IPCALAB,Healthcare,2019-05-20,2021-02-01,452.97806425965035,451.84844315177094,913.5505323753033,915.8401327070709,101.67655002641571,423,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
ABBOTINDIA,Healthcare,2019-08-02,2021-02-01,7571.327752531716,7552.446635941862,13031.927420621041,13064.588892853173,72.12208804807582,370,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
DRREDDY,Healthcare,2020-07-09,2021-03-01,749.1182193937851,747.2500941583892,853.9227571406125,856.0629144266791,13.99038696878033,163,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
ITI,Telecom,2020-09-11,2021-04-01,138.79612194061278,138.4499969482422,115.36087652206422,115.6500015258789,-16.884654333912792,138,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
HUHTAMAKI,Containers & Packaging,2020-11-02,2021-04-01,265.9204095157332,265.2572663498585,265.4869490107598,266.15232983534816,-0.16300384982211097,103,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
COROMANDEL,Chemicals,2020-08-20,2021-05-03,729.2014541066272,727.3829966150896,698.9724864663181,700.7242972093413,-4.145489215643961,173,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
ADANIGREEN,Miscellaneous,2020-07-27,2021-08-02,346.8148872375488,345.95001220703125,880.1940243530274,882.4000244140625,153.79361058112357,254,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
APLLTD,Healthcare,2020-09-04,2021-08-02,871.7425943069296,869.5686726253663,744.072293980442,745.9371368224982,-14.645412666567081,225,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
BERGEPAINT,Chemicals,2020-01-08,2021-11-01,388.28256994870975,387.3142842381145,602.031978929839,603.5408310073574,55.04996245630201,451,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
BHARATRAS,Chemicals,2020-09-11,2021-11-01,2329.1459327650305,2323.337588793048,2573.9761637156535,2580.4272317951413,10.51158828249007,282,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
LAURUSLABS,Healthcare,2021-08-02,2021-11-01,640.828937757476,639.2308606059611,510.89221128762017,512.1726428948573,-20.27635127161358,62,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
HDFCBANK,Banks,2021-02-01,2021-12-01,658.6531104437558,657.0105839837964,697.7597983227532,699.508569747121,5.937372382960423,205,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
DIVISLAB,Healthcare,2019-05-13,2022-02-01,1572.154170032027,1568.23358606686,3923.61986996216,3933.4535037214637,149.5696633799108,676,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
LALPATHLAB,Healthcare,2020-09-02,2022-02-01,866.4846568804802,864.3238472623244,1441.4488281930123,1445.0614818977567,66.35595526671175,352,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
WIPRO,Software & IT Services,2021-03-02,2022-02-01,192.17020747638205,191.69098002631625,264.6276805587888,265.2909078283597,37.704841990823105,227,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
MAHLOG,Logistics,2021-05-06,2022-02-01,513.4075432329968,512.1272251700716,573.0312157494143,574.4673842099392,11.613322262653014,185,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
PTC,Power,2021-08-02,2022-02-01,67.82922413153926,67.66007394667258,67.43753422793479,67.6065506044459,-0.5774648149371125,125,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
SAGCEM,Construction Materials,2021-11-01,2022-02-01,278.9257737573324,278.23019826167825,240.94151441776503,241.54537786242108,-13.618052870443584,63,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
PGHH,FMCG,2021-04-01,2022-05-02,11629.175991759685,11600.175552877492,13134.278187387896,13167.196177832477,12.942466402561207,267,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
ECLERX,Software & IT Services,2021-12-01,2022-06-01,716.880139649028,715.0924086274595,674.819396188358,676.5106728705343,-5.867193291372556,124,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
TVTODAY,Media & Entertainment,2022-02-01,2022-06-01,286.2749893158596,285.5610865993612,196.1444575688313,196.63604768805143,-31.483900134769847,81,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
MINDTECK,Software & IT Services,2022-02-03,2022-06-01,144.30474124493696,143.94487904731866,97.66262041242231,97.90738888463389,-32.32196006182931,79,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
CALSOFT,Diversified / Other,2022-02-03,2022-06-01,41.5035015296936,41.400001525878906,23.690625,23.75,-42.918972793053165,79,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
BRIGADE,Real Estate,2021-02-01,2022-07-01,179.88206530710076,179.43348160309304,323.8121585246641,324.6237178192121,80.01358721996047,351,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
SRF,Diversified,2021-02-01,2022-07-01,1062.1451977130334,1059.4964565716045,2193.3980261670335,2198.895264327853,106.50642029825737,351,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
GREENPANEL,Construction Materials,2021-04-01,2022-07-01,159.86868330937963,159.470008288658,428.31328601531885,429.38675289756276,167.91569002069173,310,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
TATACHEM,Chemicals,2021-11-01,2022-07-01,849.9383247199537,847.818777775515,744.5456806657563,746.4117099406078,-12.400034330599603,166,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
LPDC,Diversified / Other,2022-02-03,2022-07-01,10.0751251912117,10.050000190734863,6.3840000951290135,6.400000095367432,-36.63602214394686,101,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
JPPOWER,Power,2021-08-02,2022-08-01,4.962374808788299,4.949999809265137,6.483750000000001,6.5,30.658208011965694,249,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
ACCURACY,Logistics,2022-02-03,2022-08-01,20.584073197348268,20.5327413439883,20.692471328879293,20.744332159277487,0.526611669574658,122,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
GMDCLTD,Metals & Mining,2022-05-05,2022-10-03,171.5711176419185,171.14325949318555,124.48345114728194,124.79543974664855,-27.444984413350955,104,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
DANGEE,FMCG,2022-06-02,2022-11-01,22.055,22.0,21.496124238967898,21.549999237060547,-2.5340093449653223,103,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
AMDIND,Containers & Packaging,2022-09-26,2022-12-01,83.458125,83.25,46.03462652206421,46.150001525878906,-44.84104870309007,45,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
ASAHIINDIA,Construction Materials,2022-08-12,2023-01-02,558.7289809257816,557.3356418212285,517.1895897287404,518.4858042393388,-7.434622619398187,96,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
INSECTICID,Chemicals,2023-01-09,2023-02-01,720.5472257613482,718.7503498866316,603.7374147408594,605.2505410935934,-16.211263723493566,16,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
GSS,Software & IT Services,2022-08-01,2023-03-01,225.5625,225.0,223.3901219558716,223.9499969482422,-0.9630936188987123,145,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
TNPL,Paper,2022-09-26,2023-03-01,231.00626114090656,230.43018567671479,198.54477537607696,199.04238132940046,-14.052210361964656,108,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
SBIN,Banks,2022-10-03,2023-03-01,491.3778378442137,490.1524567024575,484.89598025854764,486.111258404559,-1.3191188300439878,103,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
GOKULAGRO,Agri,2022-06-16,2023-04-03,51.10867712020874,50.981224060058594,51.121875,51.25,0.025823168461633312,198,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
AURIONPRO,Software & IT Services,2022-11-03,2023-04-03,195.87060556536548,195.38215018989075,154.25784650188902,154.644457646004,-21.245024971135624,103,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
BSHSL,Agri,2022-06-10,2023-07-03,40.089976682662964,39.9900016784668,278.70149391174317,279.3999938964844,595.1899626129455,262,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
AUTOAXLES,Automobile & Ancillaries,2023-03-02,2023-08-01,2135.1051959532965,2129.780744093064,2041.8420355665337,2046.9594341519135,-4.368082685739615,101,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
KAMDHENU,Metals & Mining,2023-03-01,2023-10-03,32.70816192225225,32.626595433668086,28.764907652829432,28.83700015321246,-12.055872411283731,144,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
PIIND,Chemicals,2023-07-17,2023-10-03,3605.737023128745,3596.745160228175,3399.027335786799,3407.546201290024,-5.732799869098087,53,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
HILTON,Automobile & Ancillaries,2023-08-01,2024-01-01,162.55536888122558,162.14999389648438,114.7125,115.0,-29.43173714316563,102,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
AARON,Capital Goods,2021-02-01,2024-03-01,24.653981437852483,24.592500187384026,125.73757923990713,126.05271101745076,410.0092232845442,763,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
ARROWGREEN,Plastic Products,2023-07-05,2024-04-01,322.8880906128568,322.0828834043459,379.958182506919,380.91045865355284,17.674882893865952,181,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
SURYAROSNI,Diversified,2023-07-07,2024-04-01,186.77813375665207,186.31235287446592,244.7662237331575,245.3796729154461,31.046508930245796,179,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
KHADIM,Footwear,2024-01-01,2024-04-01,360.8498872375488,359.95001220703125,306.78111282348635,307.54998779296875,-14.983730444806476,60,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
HCLTECH,Software & IT Services,2023-07-17,2024-05-02,1017.1460308174983,1014.6095070498736,1224.2722337818366,1227.340585244949,20.363467652512718,193,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
DRREDDY,Healthcare,2024-04-01,2024-06-03,1223.2076620085124,1220.1572688364215,1162.8413687405307,1165.7557581358703,-4.935081355594194,41,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
UNIONBANK,Banks,2023-02-01,2024-09-02,70.30603852475667,70.1307117453932,114.79120501741329,115.07890227309602,63.27360697046268,387,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
JBMA,Automobile & Ancillaries,2024-04-01,2024-10-01,912.3460262047093,910.0708490820044,899.2411062495794,901.4948433579743,-1.4363979870275136,124,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
ELECON,Capital Goods,2024-03-01,2024-11-01,496.48423518743766,495.2461198877184,575.5296035327115,576.9720336167533,15.921022812624011,164,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
ADANIPOWER,Power,2024-04-01,2024-11-01,109.81385091781615,109.54000091552734,118.84214939117432,119.13999938964844,8.22145694545843,146,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
GESHIP,Logistics,2022-09-28,2024-12-02,457.00080987561023,455.8611569831524,1037.0062264512508,1039.605239550126,126.91562116345277,535,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
TTKHLTCARE,Healthcare,2023-07-03,2024-12-02,1239.477372247262,1236.386406231683,1473.4517447222886,1477.1446062378832,18.876857110413724,348,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
HAL,Aviation,2021-11-01,2025-01-01,608.6435540878268,607.1257397384807,4081.7814988109317,4092.0115276300066,570.6357886149458,782,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
RECLTD,Finance,2024-03-01,2025-01-01,396.6447411862926,395.6556021808405,458.2321195172714,459.380570944633,15.527088080578636,204,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
KEI,Electricals,2022-02-02,2025-02-01,1104.9306244884451,1102.17518652214,4045.060472039067,4055.198468209591,266.0918054390815,741,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
ANANTRAJ,Real Estate,2022-12-01,2025-02-01,101.5114498692072,101.25830410893487,601.4747525429167,602.9822080630744,492.5191230328097,536,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
CIPLA,Healthcare,2023-10-03,2025-02-01,1153.716783164618,1150.839683954731,1446.5334665285216,1450.158863687741,25.38029156173965,329,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
OFSS,Software & IT Services,2024-05-02,2025-02-01,6864.914919733961,6847.795431156072,8419.80213805502,8440.904399052652,22.6497667706174,189,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
SHILPAMED,Healthcare,2024-06-03,2025-02-01,249.32040236888795,248.69865572956405,353.53452502958453,354.42057647076143,41.799275819595415,168,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
ERIS,Healthcare,2024-10-01,2025-02-01,1321.3982625764925,1318.103005063833,1211.5629100279784,1214.5994085493517,-8.312055166044683,85,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
SYMPHONY,Consumer Durables,2024-11-01,2025-02-01,1528.7781078534026,1524.9656936193544,1227.0071648003766,1230.0823707271945,-19.739355338934732,63,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
MAHSCOOTER,Automobile & Ancillaries,2024-11-01,2025-03-03,10533.011695867026,10506.74483378257,9012.143347175248,9034.730172606764,-14.4390644632868,83,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
IPCALAB,Healthcare,2024-12-06,2025-03-03,1496.969542330751,1493.236451202744,1340.1062114994543,1343.4648736836634,-10.478725611682368,60,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
KITEX,Textiles,2025-01-02,2025-03-03,234.95697539198358,234.3710477725522,156.1883531166635,156.57980262322155,-33.52470048778452,42,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
EMKAY,Diversified / Other,2025-01-06,2025-03-03,306.43902229309083,305.6748352050781,187.65307411193848,188.12338256835938,-38.763323056011,40,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
SIYSIL,Textiles,2025-02-03,2025-03-03,764.5613638544243,762.6547270368322,578.6338522770727,580.0840624331556,-24.31819345932224,19,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
REPL,Infrastructure,2025-02-10,2025-03-03,285.7125,285.0,212.4475457382202,212.97999572753906,-25.64289425971204,14,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
BLUESTARCO,Consumer Durables,2023-04-03,2025-05-02,674.8988521038522,673.2158125724211,1682.3706333338737,1686.58710108659,149.27744773745647,510,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
PGIL,Textiles,2025-02-13,2025-05-02,1367.4266103412679,1364.0165689189705,948.2239561179085,950.6004572610611,-30.65631830279646,49,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
ORIENTCEM,Construction Materials,2024-09-02,2025-07-01,304.29157977919823,303.5327479094247,240.04728447651254,240.64890674337096,-21.112741716120766,206,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
GOLDIAM,Diamond  &  Jewellery,2025-02-13,2025-07-01,315.7346543835986,314.94728616817815,255.6576005077779,256.29834637371215,-19.02770349777022,91,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
PANACEABIO,Healthcare,2025-06-06,2025-08-01,472.47823776245116,471.29998779296875,399.09975608825687,400.1000061035156,-15.530552692055826,40,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
CHOLAFIN,Finance,2025-06-09,2025-08-01,1621.4694933547537,1617.4259285334201,1437.2539737855614,1440.8561140707382,-11.361022845274627,39,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
AXISBANK,Banks,2025-07-07,2025-08-01,1179.6342628674286,1176.6925315385822,1061.5188225977377,1064.1792707746743,-10.01288653506711,19,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
TCPLPACK,Containers & Packaging,2022-09-23,2025-09-01,1129.231815379933,1126.415775940083,3344.928560269042,3353.311839868714,196.21274522305518,724,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
SRF,Diversified,2025-04-09,2025-09-01,2753.50591898726,2746.6393206855464,2831.2616911664536,2838.3575851292767,2.823882514397943,97,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
CAMLINFINE,Chemicals,2025-08-01,2025-09-01,281.50198776245117,280.79998779296875,199.5,200.0,-29.130162957019518,19,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
BANARISUG,Diversified / Other,2025-06-09,2025-10-01,3986.487964495085,3976.5465980000854,3659.9273474121096,3669.10009765625,-8.191687018534285,80,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
BSE,Unclassified,2025-07-10,2025-10-01,2534.2600135868765,2527.940163178929,2037.5122190476616,2042.618765962568,-19.60129552121768,57,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
RALLIS,Fertilisers & Pesticides,2025-09-01,2025-10-01,344.3575500885084,343.4988030808064,299.20681942254464,299.956711200546,-13.111584355957609,22,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
RAMANEWS,Paper,2025-05-09,2025-11-03,31.077499999999997,31.0,29.127000761032107,29.200000762939453,-6.276242422871499,122,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
GINNIFILA,Textiles,2025-09-08,2025-12-01,47.969623470306395,47.849998474121094,40.38877667427063,40.4900016784668,-15.80343193798128,57,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
ZOTA,Healthcare,2025-02-20,2026-02-02,860.5517078969294,858.4056936627726,1286.775,1290.0,49.529073987279865,232,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
AXISCADES,Aviation,2025-04-15,2026-02-02,810.7217622375488,808.7000122070312,1142.1375,1145.0,40.87909726855753,200,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
HCG,Healthcare,2025-05-29,2026-02-02,553.2797744750976,551.9000244140625,589.6222256469727,591.0999755859375,6.568548652687244,170,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
JMFINANCIL,Finance,2025-08-05,2026-02-02,154.48053096535176,154.09529273351797,119.49066850593623,119.79014386560023,-22.650014368000434,122,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
HDFCAMC,Finance,2025-10-03,2026-02-02,2739.0707974887796,2732.240196996289,2410.015481467556,2416.055620518853,-12.013392144624602,82,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
ADANIPORTS,Infrastructure,2025-06-23,2026-04-01,1338.7105549964222,1335.3721246847103,1342.1654489405073,1345.5292721208093,0.2580762459211638,192,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
ABCAPITAL,Finance,2025-08-01,2026-04-01,257.14125,256.5,302.2425,303.0,17.539484621778882,163,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
NAM-INDIA,Finance,2025-12-05,2026-04-01,827.0056490719096,824.9432908447976,818.9833442548505,821.0359340900757,-0.9700423239021341,78,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
BANKBARODA,Banks,2026-02-04,2026-04-01,277.7320340980547,277.03943550928153,244.46067038518046,245.07335376960447,-11.979663714675288,37,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
MUTHOOTFIN,Finance,2026-02-05,2026-04-01,3609.059829432851,3600.0596802322707,3243.378093828956,3251.5068609814093,-10.132326780001328,36,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
NORBTEAEXP,Agri,2025-05-02,2026-05-04,40.0498757648468,39.95000076293945,63.54075076103211,63.70000076293945,58.65405209771981,247,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
EASTSILK,Diversified / Other,2026-02-11,2026-06-01,69.9745030593872,69.80000305175781,56.03955030441284,56.18000030517578,-19.91432899944684,73,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
FORCEMOT,Automobile & Ancillaries,2025-09-10,2026-07-01,18335.725,18290.0,18643.275,18690.0,1.6773266396611148,200,MONTHLY_CLOSE_LT_M_EMA9,False,Relative Volume,15
OIL,Oil & Gas,2026-05-11,2026-07-01,458.1425,457.0,418.00236282348635,419.04998779296875,-8.76149607960703,37,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
POWERGRID,Power,2026-05-18,2026-07-01,297.04073776245116,296.29998779296875,287.08048782348635,287.79998779296875,-3.353159574674299,32,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
AVANTIFEED,Consumer Goods,2026-05-20,2026-07-01,1244.1303922984555,1241.0278227416015,919.5917514649367,921.8964926966784,-26.085580968241867,30,MONTHLY_CLOSE_LT_M_EMA9,True,Relative Volume,15
MAHASTEEL,Metals & Mining,2024-12-09,2026-08-24,211.52749999999997,211.0,1172.7607012939454,1175.699951171875,454.4246971641728,424,END_OF_BACKTEST,False,Relative Volume,15
CUPID,Miscellaneous,2025-06-23,2026-08-24,18.2455007648468,18.200000762939453,285.6939786529541,286.4100036621094,1465.8324884313088,293,END_OF_BACKTEST,False,Relative Volume,15
CCL,Agri,2025-10-03,2026-08-24,861.8272251361685,859.678030061016,1079.0955487060548,1081.800048828125,25.21019494778179,222,END_OF_BACKTEST,False,Relative Volume,15
TFCILTD,Finance,2025-11-04,2026-08-24,69.7599861769354,69.5860211241251,129.23609756469727,129.55999755859375,85.2582040898201,201,END_OF_BACKTEST,False,Relative Volume,15
TITAN,Diamond  &  Jewellery,2026-02-02,2026-08-24,3996.885032503398,3986.9177381580034,5066.302500000001,5079.0,26.756272917532144,140,END_OF_BACKTEST,False,Relative Volume,15
THANGAMAYL,Diamond  &  Jewellery,2026-02-05,2026-08-24,3281.9270141764687,3273.742657532637,5479.766250000001,5493.5,66.9679498151495,137,END_OF_BACKTEST,False,Relative Volume,15
LUPIN,Healthcare,2026-05-15,2026-08-24,2257.3027141097346,2251.6735302840248,2182.53,2188.0,-3.312480583235564,71,END_OF_BACKTEST,True,Relative Volume,15
UNIVPHOTO,FMCG,2026-05-25,2026-08-24,432.5286372375488,431.45001220703125,447.97725608825687,449.1000061035156,3.571698500560442,65,END_OF_BACKTEST,False,Relative Volume,15
MCX,Finance,2026-06-05,2026-08-24,2917.2749999999996,2910.0,3259.8300000000004,3268.0,11.742293750160709,56,END_OF_BACKTEST,False,Relative Volume,15
ARIHANT,Real Estate,2026-07-03,2026-08-24,795.985,794.0,1004.6820121765137,1007.2000122070312,26.21871168131481,35,END_OF_BACKTEST,False,Relative Volume,15
BHEL,Capital Goods,2026-07-09,2026-08-24,379.72506980615975,378.77812449492245,410.3714939117432,411.3999938964844,8.070687595429945,32,END_OF_BACKTEST,False,Relative Volume,15
SUNFLAG,Metals & Mining,2026-07-10,2026-08-24,335.4866188812256,334.6499938964844,353.1648628234864,354.04998779296875,5.269433398331613,31,END_OF_BACKTEST,False,Relative Volume,15
ASIANPAINT,Chemicals,2019-04-12,2019-07-01,1344.512536347503,1341.1596372543672,1284.2397691317053,1287.4584151696292,-4.482871344549491,51,MONTHLY_CLOSE_LT_M_EMA9,True,Composite Momentum,2
CANTABIL,Retailing,2019-05-03,2019-11-01,51.560024114415064,51.43144550066341,40.56641687381459,40.66808709154345,-21.321959074737713,122,MONTHLY_CLOSE_LT_M_EMA9,True,Composite Momentum,2
BAJFINANCE,Finance,2019-07-10,2020-04-01,349.94047214801776,349.06780264141423,211.70952223423575,212.2401225405872,-39.50127547845141,179,MONTHLY_CLOSE_LT_M_EMA9,True,Composite Momentum,2
EQ30,Unclassified,2019-11-14,2020-04-01,348.4690061187744,347.6000061035156,254.3625,255.0,-27.00570336711625,96,MONTHLY_CLOSE_LT_M_EMA9,True,Composite Momentum,2
GMMPFAUDLR,Capital Goods,2020-07-21,2020-11-02,1358.0362759682669,1354.6496518386703,1166.0602806550348,1168.9827374987817,-14.13629361088716,73,MONTHLY_CLOSE_LT_M_EMA9,True,Composite Momentum,2
DRREDDY,Healthcare,2020-07-09,2021-03-01,749.1182193937851,747.2500941583892,853.9227571406125,856.0629144266791,13.99038696878033,163,MONTHLY_CLOSE_LT_M_EMA9,False,Composite Momentum,2
AARTIDRUGS,Healthcare,2020-11-02,2021-09-01,668.0135420626315,666.3476728804304,607.7741016365785,609.2973449990761,-9.017697491588434,206,MONTHLY_CLOSE_LT_M_EMA9,True,Composite Momentum,2
WIPRO,Software & IT Services,2021-03-02,2022-02-01,192.17020747638205,191.69098002631625,264.6276805587888,265.2909078283597,37.704841990823105,227,MONTHLY_CLOSE_LT_M_EMA9,False,Composite Momentum,2
HGS,Software & IT Services,2021-09-01,2022-03-02,1236.735282403351,1233.6511545170583,1175.438619046795,1178.3845804980401,-4.956328506892592,124,MONTHLY_CLOSE_LT_M_EMA9,True,Composite Momentum,2
TVTODAY,Media & Entertainment,2022-02-01,2022-06-01,286.2749893158596,285.5610865993612,196.1444575688313,196.63604768805143,-31.483900134769847,81,MONTHLY_CLOSE_LT_M_EMA9,True,Composite Momentum,2
GREENPANEL,Construction Materials,2022-03-10,2022-07-01,479.94410528485815,478.74723719187847,428.31328601531885,429.38675289756276,-10.757673383423512,77,MONTHLY_CLOSE_LT_M_EMA9,True,Composite Momentum,2
DANGEE,FMCG,2022-06-02,2022-11-01,22.055,22.0,21.496124238967898,21.549999237060547,-2.5340093449653223,103,MONTHLY_CLOSE_LT_M_EMA9,True,Composite Momentum,2
