date,futures_1.0x,futures_1.25x,futures_1.5x,futures_1.75x,futures_2.0x,futures_2.5x,futures_3.0x
2024-05-15,26245871.419235382,30665437.441115905,32646619.926406417,37289035.99112085,36353509.3168629,40939696.603981785,49503955.34883562
2024-05-16,26559624.634175394,31044520.68277622,32992801.473728742,37749002.1442951,37014765.43656185,41713773.0070232,51797737.544343695
2024-05-17,26920717.746050533,31586112.043026455,33377506.221264996,38432705.22471444,37787190.705556005,42508585.988198794,52395243.31310658
2024-05-21,27292664.31586989,32143580.75935016,34457229.0643886,39737054.406064816,38768050.718000434,43540949.762164086,54618492.950116865
2024-05-22,27362286.035140462,32238990.50906209,34994782.51302343,40112399.072501376,38826677.737955436,43789154.70126041,55648995.03824425
2024-05-23,27486443.832531855,32421044.565378983,35102748.21927467,40260314.12394207,39054729.48375123,44022644.40955752,56094867.479926884
2024-05-24,27791278.097602107,32883152.486638907,35538755.20767967,41113948.83275635,40077376.00484535,44910217.82826158,57715761.76989594
2024-05-27,28059529.826144602,33235872.927625097,35416350.678876,41301474.65431029,40730695.642247364,45367030.17894781,57666475.889081955
2024-05-28,27938513.64059262,33096405.909833044,34991989.419353254,40827526.67785264,40610749.24034317,45145671.16433419,56496115.18467301
2024-05-29,27783631.931695044,32882144.53627547,35090334.776086435,40739867.530561306,40498330.32174662,45210094.79948543,56778705.93110116
2024-05-30,27486834.848018914,32534755.077543393,34584254.75784707,40027041.75830494,39669961.25833688,44355788.689521305,55647060.76946418
2024-05-31,27367111.420406707,32350997.768237673,34646067.64996897,40005061.88870933,39293965.061042435,44096233.501669236,55585991.693652585
2024-06-03,28782070.173464544,34245991.49750154,36372035.00317222,42964306.99919656,42360471.3509419,46925646.87136695,59773342.11301516
2024-06-04,25517202.58915468,29889543.428946212,32186295.370243937,35856581.44905318,35273641.882077545,40316742.66848728,49380569.58450502
2024-06-05,26700925.328845695,31291460.090866804,33750859.62730709,37411016.5642307,37181948.15399505,43262948.27315475,52279706.71417286
2024-06-06,27624239.661497317,32347205.912677724,34774770.143496424,38819699.310166106,39072429.8808127,45743985.57647962,55581180.00706336
2024-06-07,28077159.68954512,32850682.881501608,35543907.88680471,39598191.43181375,39789589.800756216,46856069.21067044,57327681.989678614
2024-06-10,28394459.629957154,33289150.94038108,35811785.679787986,39996902.96290417,40232821.424872875,47151707.481745236,57982019.0301569
2024-06-11,28405218.701749593,33287669.799418353,35989479.560181685,40198405.067424566,40538463.30038305,47600421.52710834,58624349.76007967
2024-06-12,28677919.52455952,33514660.18061345,36575338.24855775,40716072.55016293,41036231.78613174,48552345.730433635,59670733.935152724
2024-06-13,29330242.43184948,33960952.88195655,37632173.453253806,41339838.01112393,41769451.75831154,50654196.68592988,63247203.12282167
2024-06-14,29535953.604941335,34315754.1875987,37932532.341203466,41914397.10762,42422505.34175986,51079957.716069944,64117204.14651376
2024-06-18,29936631.82318426,34795120.06392801,38398713.066523135,42280663.73184331,43159150.14179634,52306822.41822391,66302091.512650155
2024-06-19,29521992.33139107,34137877.481037065,37770460.14358203,41234610.242477186,42176679.860701166,51538735.31692358,64684134.96785362
2024-06-20,29435339.14636702,34065888.09245798,37602961.39012252,41036417.63776862,42049419.27555974,51417080.35981124,64093025.854796536
2024-06-21,29445198.385547288,34081566.97924887,37470613.62656864,40938828.97825557,41957070.643038034,51229772.56968631,63489495.67525168
2024-06-24,29708888.24487199,34423817.508145764,37529982.92617469,41271635.04042074,42531401.70436532,51819131.94191685,64693954.33957061
2024-06-25,29681404.980967578,34413949.53653248,37423203.42784433,41204427.96045888,42647500.5580852,51893796.967037246,64786204.85180227
2024-06-26,29442574.99311717,34199806.177316695,37140772.47047861,41039055.9343525,42285331.666798815,51207564.34756374,63867718.95145811
2024-06-27,29698305.96808543,34376414.22129166,37503807.04719253,41318047.94518415,42594716.50922892,51923137.43380286,64876289.85680221
2024-06-28,29736726.716038056,34419109.54426359,37629364.53736106,41530080.93523241,42665390.82074317,51943908.650623046,64892002.70036697
2024-07-01,29944171.414494112,34564526.191005886,37745247.29479347,41786290.375960745,42970242.93078284,52282658.820595264,65743435.053836554
2024-07-02,29868666.23331087,34437895.085493505,37852237.94295879,41688211.6102902,42692379.402398676,52195402.74230604,65590500.992577665
2024-07-03,30230224.806574292,34844837.50783484,38238994.11378516,42351485.72431768,43357722.902266644,52876353.85465967,66789641.12994444
2024-07-04,30495065.228052206,35207657.34822069,38634051.92762034,43037558.85832873,43961481.473767206,53403147.18196434,67727364.12981747
2024-07-05,30827692.501660638,35666400.27219047,39180708.775398135,43683761.4916189,44668481.96289969,54205872.03135022,68807336.84914018
2024-07-08,30950209.08979787,35876628.00606463,39145783.16881907,44162112.82072236,45199928.186435066,54276639.66212605,69039427.34295042
2024-07-09,31248721.227889307,36280832.86986626,39518496.40764949,44587815.38539366,45771491.35750719,54945752.32729022,69367588.8888386
2024-07-10,31221530.1272529,36309126.41686913,39413346.37562844,44805311.59866424,45882969.02115571,54574607.22503519,68978390.84494956
2024-07-11,31329654.02072172,36511603.04835464,39571891.28669214,45334610.76667294,46184291.04396772,54518972.14773438,69227050.56372899
2024-07-12,31256446.011725254,36215183.045295805,39556906.921483345,44846805.76663545,45660802.9824577,54558694.59051335,69277831.71370968
2024-07-15,31506874.305878505,36378631.2420997,39959105.99651675,44978172.676910594,45838690.9743289,55360795.68288499,70320773.60585928
2024-07-16,31329854.465999216,36051449.00988063,40070915.31421913,44775343.22032563,45198164.62342662,55075129.83553515,69519209.1464655
2024-07-18,30897967.593284458,35537810.875890434,39337353.8579167,43899136.8443743,44367849.043283716,53947017.84970015,66931335.37901973
2024-07-19,30228867.92961477,34684436.560598984,38346078.80273065,42689389.870335996,43155142.24400343,52438431.87021547,64645724.25105092
2024-07-22,30669604.651763033,35300997.455519855,38775732.63069967,43508201.75215029,44123275.27301128,53270760.81850798,66177384.701344565
2024-07-23,30576225.834124066,35075875.827796586,38832843.79095253,43068019.47939352,43744843.818429366,53495215.94637148,65979629.75701352
2024-07-24,30716007.9054339,35213063.05187385,39120753.3613235,43438603.584092215,43885525.63386185,53652087.40669255,66365454.84248283
2024-07-25,30840216.60432472,35395574.03669137,39217396.54614444,43640932.821708426,44101744.88211536,53829172.65945478,66501975.497054234
2024-07-26,31381051.442791514,36133968.32403964,40180362.75262831,44798486.48536717,45260634.12383076,54998488.330917954,67850986.03360859
2024-07-29,31628257.083243854,36380484.58817147,40482267.58225376,45351454.20578942,45779889.18105011,55576901.57359156,69130844.46604092
2024-07-30,31535622.17671571,36343352.569538265,40567983.09637381,45669492.087726034,45641685.98938706,55169651.377252854,68847326.6710003
2024-07-31,31590189.2492567,36446914.9179363,40821406.41561824,46004660.35803552,45811573.33277899,55261012.069036804,69061115.62955774
2024-08-01,31345908.33520679,36171370.762498185,41081901.48212345,46156357.88942152,45422610.890157074,54937282.77067928,68508420.32894482
2024-08-02,30741653.58217459,35598055.95363473,40073067.11989208,45152322.43537544,44600848.7253023,53434364.091831975,66185077.43043539
2024-08-05,29595621.340034112,34274287.815903686,38518178.8438933,43242937.27786578,42499401.932487935,50631447.23527925,62845638.259704426
2024-08-06,29468665.34193714,34136698.86725706,38357981.87309875,42858563.93883971,42178605.71471661,50362397.04517602,62303567.993749216
2024-08-07,30233038.70204961,35070833.72660723,39733075.546802014,44633626.33275753,43680509.3761262,52153532.34313586,65027559.092374176
2024-08-08,29825163.219347302,34504771.77122183,39246826.173530295,43857145.46987878,42828749.21877769,51212855.45249243,63873930.113593206
2024-08-09,30315408.87570259,34932410.93482628,40015432.1635705,44480392.368212365,43496435.930566706,52635092.387815945,65776971.73642088
2024-08-12,30174913.258532636,34659089.56430007,39796473.94222758,43915737.27352619,43101188.58263267,52521605.72886351,65528351.45365731
2024-08-13,30009434.809137456,34433022.20782361,39682064.08567077,43650034.09776042,42749551.1350325,52255313.87665081,65290875.88420566
2024-08-14,29752127.774214294,34130578.250234485,39062409.049045965,42967216.16659711,42266219.20399733,51591539.60506569,64467352.88441501
2024-08-16,30306942.77871042,34762595.31545585,39890322.135590136,43954587.3732786,43229059.84795306,52890066.24917331,66280066.45339658
2024-08-19,30340200.33191251,34789021.81265683,40100257.011632815,44244828.778933994,43355240.06882138,53025658.94506476,66508856.14447852
2024-08-20,30655940.091633238,35171349.398213804,40401754.213113114,44797683.46980758,43903504.26660617,53584407.43857245,67008088.999531746
2024-08-21,30807659.606992252,35327227.161993265,40802852.98552048,45010727.964432135,44157435.607560754,54165489.50387794,67484141.21021776
2024-08-22,31027077.044503536,35653374.464530915,40807414.21001005,45111976.034883544,44415096.71379385,54410208.85015092,67796654.69060872
2024-08-23,31102992.34920145,35836755.058828816,41012808.35879605,45426362.50917925,44332082.47427611,54223263.796534866,68088192.39823659
2024-08-26,31330643.494653795,36110057.09336293,41404636.25586816,45822635.21168597,44766406.218283854,54822170.77067445,68806765.35671605
2024-08-27,31220305.97593127,36004267.87076785,40850254.412450254,45563793.9112468,44613353.52347373,54016402.899686486,67471594.66514768
2024-08-28,31215694.370934755,35966142.78211765,40769643.09137694,45351147.413065,44371446.240542285,53773177.23828869,67244058.87012668
2024-08-29,31049160.75598024,35847495.42039189,40569376.998010114,45386283.75304819,44351666.620242655,53306889.26758869,66342195.46470772
2024-08-30,31431166.644858554,36275785.390970044,41210996.61496988,45807071.80860035,44930302.50850004,54427317.32348576,67993919.40605126
2024-09-02,31199545.147412494,35986645.41741006,40838507.714097396,45383746.00404244,44509565.844665304,53863981.48734146,67380769.0415666
2024-09-03,31406627.606871143,36026001.7834222,41105412.5575685,45446336.07726331,44566754.56271355,54409659.4089958,68776400.85538255
2024-09-04,31271496.03083722,35951984.656653665,40696740.68166576,45069808.70764721,44428334.67759046,54000609.01769504,68451043.35659063
2024-09-05,31343233.45746917,36034556.86314437,40443023.03646977,44900450.0154834,44567154.34595846,54132365.91968897,68047335.58495611
2024-09-06,30587487.68056926,35202631.99358976,39408613.9633988,43696599.925907314,43224158.08739081,52268923.04735466,65652811.300886124
2024-09-09,30476762.99518995,35009002.2498764,39421208.050190136,43372484.09944612,42826882.00846452,52190895.46617189,65627728.35748481
2024-09-10,30733439.382610545,35190070.66850713,40043581.10873929,43641034.78006331,43058633.892861605,53196940.53003973,66948414.50877215
2024-09-11,30632167.592858307,34996459.42751889,39887831.86639911,43173852.301701345,42599917.185965925,53024186.03215653,66615854.99655859
2024-09-12,31302414.093752474,35807702.301682755,40974238.03150477,44379410.591046736,43803646.60635812,54675629.84007996,68661850.59222771
2024-09-13,31480508.523302875,35719066.59992507,41282771.153888695,44125644.24943106,43736573.138925694,55634330.00640017,69881266.31362963
2024-09-16,31576008.671096507,35857100.339708984,41482951.76396244,44292909.019931465,43943075.95125319,56005525.10112673,70027709.16132167
2024-09-17,31418625.06099616,35616549.07873139,41437260.7624664,43932720.33936915,43530743.01319389,55831189.82237131,69508070.49696697
2024-09-18,30840463.380490966,35324174.77782336,40457534.566962995,43642441.423644684,43060442.53679847,53791753.295598716,66937673.16190657
2024-09-19,30473920.210590355,34923278.71529326,39996525.58113392,43069089.95088559,42442512.87717122,53008278.545767516,65462770.58414875
2024-09-20,30980530.18709894,35458151.87529734,40857976.11508905,44011070.68914845,43295548.33378822,54361709.43252982,67427234.99448693
2024-09-23,31388247.954326153,35983116.44358531,41621861.59113303,44870018.885594964,44117068.609351516,55451164.39989658,69046987.19955048
2024-09-24,31606559.975496404,36186545.16986197,41988160.3858457,45322494.595247954,44626911.18185359,56269985.87072243,69821209.96109395
2024-09-25,31461699.06997756,36200958.66660611,41863308.734667435,45459252.621272,44710453.36846222,55830670.20102549,69197430.12194248
2024-09-26,31576185.779023267,36312953.95919888,41946561.56004035,45555707.548644364,44757197.01426824,56033714.568643704,69450352.48640434
2024-09-27,32189335.888630956,37100831.927244514,42730061.4242678,46473823.1259094,45979368.72951057,57469231.45246033,70946766.81884146
2024-09-30,31822548.6716099,36570894.28775436,42163330.82048238,45707544.14203662,45351372.90588125,56860983.9220375,69859758.73941378
2024-10-01,31932265.511244446,36731514.94013487,42090747.06865063,45625504.15174199,45443533.06330191,56919121.89481818,69700161.22432563
2024-10-03,31091179.144327857,35711284.87808949,41147053.40412578,44435481.54495034,44016235.61394273,55067320.360012114,67157502.59487906
2024-10-04,30721772.64276839,35312966.38673249,40524400.15665747,43777014.956589594,43510623.15664142,54377220.58262401,66038770.56538564
2024-10-07,29931104.577066146,34233834.066003114,39594898.68135153,42292670.97739711,41876914.99983925,52713235.312198214,64242730.3872777
2024-10-08,30889285.055743452,35422100.581511304,40888871.7389837,43970232.44126005,43693908.53666024,54943991.5992531,67462172.10034436
2024-10-09,31485472.214737684,36020267.22465101,41446220.45430427,44262577.917294376,44547508.95359963,56526804.09530887,68900251.59160876
2024-10-10,31505480.422640454,36141915.27267539,41317595.00466058,44654205.6836448,44830672.500027746,56399276.76223727,69252614.19567975
2024-10-11,31656809.765179947,36304241.38913162,41394353.048800364,44672662.61915609,45055047.36802813,56945952.47559959,69308933.96420573
2024-10-14,31826367.052891333,36452037.989536405,41775055.20516266,45027393.653171696,45325627.77487471,57487645.90395293,70260043.35991931
2024-10-15,31961389.346065126,36597169.68815289,41798403.803542905,45187234.11579621,45447524.36796999,57620517.16181154,70926046.02837752
2024-10-16,31567749.896262765,36184324.0089034,41273166.57096322,44840901.91708431,44862552.076090164,56428973.712150835,69964698.1244604
2024-10-17,30903556.61794842,35313332.20823108,40445414.293663904,43747639.27758655,43522811.53816308,54783100.71077343,67823316.3135884
2024-10-18,31188540.149702664,35662660.02972282,40853459.08933696,44269226.447410114,44039180.66286872,55482221.47127856,68749659.71263152
2024-10-21,30818098.942019105,35340447.72890786,40337121.886089884,43856370.19646244,43591950.516687326,54635939.337648846,67815383.04747242
2024-10-22,29860391.750090253,34178194.29334767,39047299.50670642,42215070.79093611,41726488.92192478,52269346.264390565,64725245.483659275
2024-10-23,29736015.36956638,33855895.10165833,38824163.80330551,41734512.84384131,41207542.696496926,52093403.30836515,64086134.363463245
2024-10-24,29541838.294297233,33855507.834017694,38428411.235424645,41872182.122190565,41232093.43465826,51085622.558004856,62635513.53968834
2024-10-25,29116490.002231546,33173252.15191318,37976868.295984775,40974453.67696522,40315545.80591632,50432241.86998493,62227905.65655296
2024-10-28,29145322.31554019,33171643.721696995,37854444.793262124,40916183.70820744,40907763.264272004,51042270.09753539,62554571.32251679
2024-10-29,29625773.477272853,33832665.750127,38345461.76816326,41957554.272167675,42014380.00002062,52000943.36236461,64123509.44545847
2024-10-30,29695864.455804333,33789293.266295105,38462748.35108258,41910864.805528745,41865129.569003046,52441824.72560375,64642687.94583852
2024-10-31,29343210.105974093,33489638.231196456,38535223.13006657,41645178.31455777,41354788.37610889,51482788.926824324,63672591.59130935
2024-11-01,29491320.394605316,33723850.869227216,38752821.7335321,41997674.91465782,41760668.73972207,51836576.89668532,64151380.7862442
2024-11-04,29010772.028919537,33059323.39877545,38297257.990398146,41203865.81574586,40641952.60447439,50575388.420943595,62675602.320073485
2024-11-05,29238042.69509145,33325492.497774594,38670594.08672711,41637222.67730756,41090384.57097726,51135185.75235137,63636695.50428339
2024-11-06,29989891.078551374,34047502.34177063,39742815.54168624,42854060.01591021,42282651.96662058,53393621.51528759,66826171.1553224
2024-11-07,29706832.44395939,33729772.61277886,39311642.48586809,42412316.69965324,41751439.419255674,52598284.508473136,66094574.24622567
2024-11-08,29450745.69528839,33333155.0729615,39174593.20971307,41981132.54239316,41072672.33990975,52044226.92289827,65604958.31352099
2024-11-11,29620339.093801957,33371796.464874376,39247390.048483364,42203466.202019125,41162791.504086286,52459681.664491,66397736.54790612
2024-11-12,28986151.336562414,32546675.299439415,38325375.324858434,41052108.516670495,39786895.72541784,50852889.508293904,63772277.25638812
2024-11-13,28592393.61474164,32055710.03046509,37836029.19611637,40474104.947426274,38959215.4312437,49766657.042545184,62105515.00437144
2024-11-14,28525503.235645354,31960512.099552907,37775332.25464037,40304041.81372992,38790383.071867675,49677141.0569072,62083305.40062667
2024-11-18,28227434.30704499,31795901.213626735,37207789.75998475,40015437.42788911,38517080.630667284,48669390.0643415,60778349.497113004
2024-11-19,28410401.235096805,32102422.55383837,37295339.88902177,40348111.63624088,39055109.48879179,48920686.950901,60791180.567746535
2024-11-21,27948976.2582956,31479440.480261818,36837017.58102637,39520750.56210227,37977316.8419247,47990625.94766535,59525330.94192058
2024-11-22,28484129.9187985,32032685.39402352,37552693.95171669,40497271.756859064,38916417.47348146,49419199.68517879,61626922.74705278
2024-11-25,29110696.90319959,32675241.467587233,38477258.33116667,41379768.12863178,39991749.624372825,51153785.58627892,64436061.28943238
2024-11-26,28973821.488802746,32594049.22115188,38229758.43339578,41327699.41822463,39853550.8177847,50661591.06981003,64120729.067568846
2024-11-27,29450734.566895023,33183970.678325027,38719479.238221616,41889760.64293373,40841183.511556275,51992804.431171544,65679341.61353167
2024-11-28,29298866.160678186,33083543.077650275,38312995.39743053,41371804.243141234,40691156.07406314,51481252.77607082,64632903.874570414
2024-11-29,29417966.328106612,33228596.65751071,38643775.34153749,41687021.53649816,40930875.78322486,51753612.2452136,65138738.81784744
2024-12-02,29675230.588588856,33304588.45451078,39051715.034519084,41913800.477279246,41054115.30027765,52710096.5460763,66611735.18982711
2024-12-03,30031821.99042499,33668436.45440774,39606794.51215662,42483749.17903598,41667660.41315774,53706064.52570313,67844231.76145725
2024-12-04,29982976.21882111,33656073.40216529,39393889.36716522,42514011.66997376,41650469.75684966,53455965.871098205,67537010.09968215
2024-12-05,30099134.2119897,33802851.27272685,39577650.65662201,42858700.66649879,41887712.23257371,53763719.74594491,68134751.26765403
2024-12-06,30301685.545994945,34019759.78503917,39623479.833528385,43077507.678232394,42278921.63144428,54189316.85790298,68406401.44151643
2024-12-09,30325711.721700706,34055491.29994145,39561864.33487343,43042256.19368699,42368278.50867863,54259373.26858429,68648760.11662924
2024-12-10,30303671.124938123,34193777.834753804,39433345.09139651,43412733.38702548,42615847.77206177,54003034.18615767,68368743.9460132
2024-12-11,30393639.279080033,34317896.91892954,39554047.98336827,43538127.79387106,42837216.54517914,54331072.00722133,68808096.55141167
2024-12-12,30224499.087471932,34157734.00504653,39415685.17651169,43397256.70095414,42554290.869604036,53965749.505066395,68559865.15909865
2024-12-13,30237764.44325266,34081198.93858251,39534731.746630855,43476462.181885496,42387876.106043205,54006956.405971035,68798522.58177708
2024-12-16,30430382.236077975,34265558.147172526,39810747.19096873,43658592.02157107,42729155.9214393,54685640.75098967,69664273.29780194
2024-12-17,30003972.395226978,33696068.067693695,39305209.12104955,42893325.23427336,41761081.20256132,53561045.51204095,68273442.60731976
2024-12-18,29702994.56340491,33304568.671632364,39046369.29373251,42378742.25012499,41044572.845340244,52742806.62224881,66786496.17505477
2024-12-19,29802121.57680618,33226427.016149662,39538551.641166486,42277145.4714196,40976878.90821947,53577380.802406356,67906605.97985563
2024-12-20,29053467.957849476,32483884.053703096,38468387.78227578,41229170.374150045,39704644.931210265,51414643.243976735,64684331.19134759
2024-12-23,29042085.57742656,32457261.309317064,38581263.520966664,41288090.788302325,39650342.767664135,51387844.15675922,65060067.59677041
2024-12-24,29046523.939727947,32447832.23259818,38617943.88576732,41212778.73555646,39622301.76794706,51484846.08899747,65103180.239130385
2024-12-26,29173785.628543045,32637613.503977343,38768342.32531339,41543831.94485718,39967591.74212983,51695152.28281054,65432985.327043414
2024-12-27,29222668.666178282,32527305.766623612,39058668.759100944,41345304.86111211,39799625.63917781,52276085.53507513,66351757.52745659
2024-12-30,29016836.18613483,32103847.272318743,39002189.96515761,40974222.29681028,39106673.69970415,52054071.04249804,65848151.70410766
2024-12-31,29277805.411270037,32537816.023477342,39352806.84426169,41521108.46465169,39856259.6067889,52780010.00669742,67004277.32627635
2025-01-01,29236598.35195349,32559476.64074761,39228636.16551421,41470296.17126615,39889891.76420428,52603720.43623297,66609088.53800282
2025-01-02,29433609.95187546,32822907.175801363,39605603.69771285,42144073.11133023,40367184.71221218,53327469.79106537,67634500.17206782
2025-01-03,29272390.36959383,32667791.64060946,39248260.674968585,41802673.36107722,40104475.850683235,52791447.83094871,66917131.91963048
2025-01-06,28819583.230302848,32303618.07560125,38407002.536826834,41281756.0908996,39496180.89131337,51269388.619396225,64867412.36892137
2025-01-07,28940672.59324228,32399775.547252502,38638218.67651546,41276464.14636488,39666153.33294329,51712498.79696351,65492442.0224888
2025-01-08,28720425.04696465,32178928.546931993,38232213.02919714,40982900.843944,39262543.7236049,50885850.61544958,64323133.2613248
2025-01-09,28536237.01330484,32048645.037326854,37868824.62206514,40771012.32639847,39015659.28279117,50160134.62313388,63281208.06754108
2025-01-10,28102499.477000803,31593475.638304632,37070604.89218279,40325968.14389241,38245628.86799607,48737352.6275831,61381615.834549665
2025-01-13,27522229.86739384,31095283.458679765,35962312.6888378,39528123.36551961,37382215.105777726,46702076.31466865,58583632.47174873
2025-01-14,27739556.384341978,31437277.33539497,36326224.48300221,39304897.25912995,37941454.39925231,47291539.22303091,59303149.07904058
2025-01-15,27576320.5537266,31309557.833442885,36027333.884424835,39145172.621940546,37708605.76251751,46677726.87182951,58437606.64919784
2025-01-16,27548937.01105742,31443590.088879112,35922001.04626653,39181412.54973289,37906008.551295325,46402366.83177349,57963280.305730335
2025-01-17,27583972.180825204,31568315.703569975,35949036.53134093,39411473.742109224,38097307.09545194,46406000.095736094,57905494.39327669
2025-01-20,27626551.934909802,31631415.367243074,36023477.221678026,39530817.08072858,38200281.76005024,46526400.34673108,58059347.90411918
2025-01-21,27372117.32317596,31409495.768637385,35540045.39972797,39229369.733113006,37837486.90087892,45709553.98102493,56984409.04706672
2025-01-22,27190994.917728476,31250467.954448488,35280564.278810725,39114811.67314871,37592524.33749397,45179208.671393536,56321228.4189989
2025-01-23,27504719.35615521,31455439.812998217,35872861.02828891,39345390.54751784,37947070.45541461,46309061.27143303,57894190.340707704
2025-01-24,27156984.731147368,31099955.056258846,35122759.60565889,38703711.407470584,37298173.7610515,45006073.756651565,56050509.58325499
2025-01-27,26648346.65299377,30649137.55033145,34163965.75162645,37642257.179738365,36489473.47078022,43137619.60741741,53430173.3822498
2025-01-28,26440122.074045535,30387850.191785365,33856190.92849635,37129156.888564296,36001986.77807372,42328948.6834043,52267852.98507566
2025-01-29,26662847.805860825,30556746.277544245,34282434.24731519,37522324.95313261,36333860.67404313,43254947.875242814,53634628.53000185
2025-01-30,26730417.99826409,30908288.271726154,34444003.98466799,38012991.72014731,36911326.271275364,43265601.871946216,53533373.784945816
2025-01-31,27002001.351215564,31212532.311180487,34938188.30788246,38487977.02251115,37387784.21724378,44024209.72612308,54468371.815150954
2025-02-01,26768311.351058315,30912216.441129427,34539125.5300216,37898166.72445598,36873262.604914784,43267853.35181998,53462771.28139445
2025-02-03,26665686.967656743,30774441.700718295,34385257.88561624,37698695.11300088,36660044.910487,43014589.254668884,53180345.5067416
2025-02-04,26923423.27813022,31124887.760717567,34819490.06963367,38404509.08478835,37264574.23986052,43857827.226351485,54317217.64862015
2025-02-05,27049317.71082341,31296046.024641294,35034036.792273365,38587076.62919898,37562765.54059264,44280295.21900471,54895923.06172185
2025-02-06,26945162.38472575,31157628.927923903,34887387.69093853,38450813.03293832,37361446.43018557,44064488.85194197,54691052.35638687
2025-02-07,26887892.487066124,31078689.772993915,34789827.46705475,38335208.48229147,37223127.16370512,43872469.16374877,54434928.13493212
2025-02-10,26711302.81194752,30833174.571727198,34464162.345574886,37956288.188353464,36761231.60575872,43172715.557206705,53421756.259629555
2025-02-11,26516793.635132767,30567178.26232625,34135009.80951116,37499274.60788351,36299423.57346912,42530073.338693015,52559557.22927964
2025-02-12,26420796.687272366,30437000.78935867,33982593.038968824,37283741.55433009,36086425.05818816,42256385.01282325,52222688.59751457
2025-02-13,26608314.214832835,30696630.978438117,34331527.93099743,37661592.07718,36577962.148601934,43012947.41582553,53335017.640475385
2025-02-14,26368715.10901417,30370077.956405923,33932400.21298714,37196637.61799144,36019544.994483896,42248754.76028907,52326288.992724985
2025-02-17,26367119.86963536,30368443.149182305,33938431.571239434,37197057.350166395,36027706.7154951,42281324.82704375,52398962.86338961
2025-02-18,26297589.011296894,30273461.92518551,33824731.899988,37118015.80718305,35867684.411383465,42068771.81562183,52127845.35141686
2025-02-19,26439167.488815717,30462398.622968644,34041342.357365236,37325990.13119851,36164230.06263151,42436968.096771136,52565920.17283112
2025-02-20,26616527.881984264,30703446.458476875,34340998.46845609,37593197.17749173,36580974.617366344,43020882.79796123,53356957.12378237
2025-02-21,26445895.949481692,30466824.46834473,34030640.854458176,37254782.96750243,36141430.470222294,42363462.56167905,52415296.5568931
2025-02-24,26441199.713608418,30458794.603105903,34016734.54268189,36998132.052058265,36119015.11836901,42322116.43506754,52347797.83927685
2025-02-25,26407000.068933763,30409311.45292075,33944628.465935275,36869940.35297795,36013746.46079232,42147434.25109472,52077646.0831534
2025-02-27,26241778.952121265,30180330.619694598,33645211.391814366,36462149.92790956,35589818.18860923,41515624.24942269,51175450.80637305
2025-02-28,26113915.170756638,30005720.505507752,33432260.281384427,35969661.62290294,35291007.52053304,41108007.27272497,50639727.51473556
2025-03-03,26118494.608408056,30010074.955588434,33432258.517185114,35956964.79129365,35287688.15091892,41089540.38745193,50598159.12560204
2025-03-04,26124713.297600534,30017220.211530242,33440218.578736827,35965525.97338682,35296089.981431045,41099323.6113537,50610206.30634623
2025-03-05,26130933.467433296,30024367.168723464,33448180.53554129,35974089.19385667,35304493.812379,41109109.1645945,50622256.35546679
2025-03-06,26137155.118258875,30031515.82757316,33456144.38804975,35982654.45318854,35312899.64423909,41118897.047728926,50634309.27364666
2025-03-07,26143378.250429887,30038666.18848449,33464110.13671357,35991221.75186787,35321307.47748772,41128687.26131172,50646365.06156896
2025-03-10,26149602.864299037,30045818.2518627,33472077.781984217,35999791.090380214,35329717.31260141,41138479.80589774,50658423.719916955
2025-03-11,26155828.960219108,30052972.018113144,33480047.32431326,36008362.46921126,35338129.150056794,41148274.682042,50670485.24937408
2025-03-12,26162056.53854297,30060127.487641267,33488018.76415238,36016935.888846785,35346542.990330614,41158071.89029963,50682549.650623925
2025-03-13,26168285.599623576,30067284.66085261,33495992.10195337,36025511.3497727,35354958.833899744,41167871.431225896,50694616.92435026
2025-03-17,26174516.143813964,30074443.538152814,33503967.33816812,36034088.852475025,35363376.68124115,41177673.30537619,50706687.07123701
2025-03-18,26180748.171467252,30081604.119947612,33511944.473248634,36042668.3974399,35371796.53283192,41187477.51330604,50718760.09196826
2025-03-19,26186981.68293665,30088766.40664284,33519923.507647026,36051249.98515357,35380218.38914926,41197284.05557111,50730835.98722825
2025-03-20,26193216.678575445,30095930.39864442,33527904.441815514,36059833.61610242,35388642.25067049,41207092.932727195,50742914.757701404
2025-03-21,26199453.15873701,30103096.096358385,33535887.276206423,36068419.29077292,35397068.117873035,41216904.14533023,50754996.404072285
2025-03-24,26205691.123774804,30110263.50019085,33543872.011272185,36077007.009651676,35405495.99123444,41226717.69393626,50767080.92702564
2025-03-25,26211930.57404237,30117432.610548038,33551858.647465345,36085596.773225404,35413925.87123235,41236533.57910148,50779168.32724636
2025-03-26,26218171.50989333,30124603.427836265,33559847.18523855,36094188.581980936,35422357.75834455,41246351.80138222,50791258.60541952
2025-03-27,26224413.931681402,30131775.95246194,33567837.625044554,36102782.43640522,35430791.65304892,41256172.361334935,50803351.76223033
2025-03-28,26230657.839760374,30138950.184831575,33575829.96733623,36111378.33698531,35439227.55582345,41265995.2595162,50815447.79836419
2025-04-01,26236903.234484125,30146126.12535177,33583824.21256655,36119976.2842084,35447665.46714627,41275820.49648275,50827546.71450666
2025-04-02,26243150.11620662,30153303.774429236,33591820.36118858,36128576.278561786,35456105.38749559,41285648.07279144,50839648.51134345
